attempts,season,epa_per_play_raw,total_epa_raw,success_rate_raw,avg_opponent_sp_defense,sos_percentile,epa_per_play_adj,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
254,2008,0.0016858895697931604,0.42821595072746277,0.4330708661417323,25.389999999999997,50.0,0.0016858895697931604,0.16535433070866143,,0,0.23936392980463364,34,0.23936392980463364,0.13385826771653545,0.08267716535433071,Pat White,2009,West Virginia,4
32,2008,0.5433925352990627,17.388561129570007,0.5625,25.389999999999997,50.0,0.5433925352990627,0.21875,,0,,0,,0.0,0.03125,Rhett Bomar,2009,Sam Houston State,1
85,2008,0.12775074524037977,10.858813345432281,0.4117647058823529,25.389999999999997,50.0,0.12775074524037977,0.11764705882352941,,0,-0.5565369129180908,9,-0.5565369129180908,0.10588235294117647,0.023529411764705882,Stephen McGee,2009,Texas A&M,4
327,2008,0.24542514119149167,80.25402116961777,0.5443425076452599,25.389999999999997,50.0,0.24542514119149167,0.1651376146788991,,0,0.31702752113342286,35,0.31702752113342286,0.10703363914373089,0.05504587155963303,Tom Brandstater,2009,Fresno State,4
452,2009,0.20969457466122324,94.7819477468729,0.504424778761062,25.536666666666665,50.0,0.20969457466122324,0.1504424778761062,,0,0.27704931240455777,51,0.27704931240455777,0.11283185840707964,0.05752212389380531,Colt McCoy,2010,Texas,4
406,2009,0.2453363681294648,99.6065654605627,0.5369458128078818,25.536666666666665,50.0,0.2453363681294648,0.14532019704433496,,0,0.2669831055861253,65,0.2669831055861253,0.16009852216748768,0.06157635467980296,Dan LeFevour,2010,Central Michigan,4
409,2009,0.32078263741032126,131.2000987008214,0.5574572127139364,25.536666666666665,50.0,0.32078263741032126,0.1882640586797066,,0,0.08102583466914662,57,0.08102583466914662,0.1393643031784841,0.07090464547677261,Jimmy Clausen,2010,Notre Dame,3
352,2009,0.167178107552569,58.846693858504295,0.4914772727272727,25.536666666666665,50.0,0.167178107552569,0.19886363636363635,,0,0.2185456082224846,48,0.2185456082224846,0.13636363636363635,0.07670454545454546,Jonathan Crompton,2010,Tennessee,4
65,2009,0.12139154947721041,7.890450716018677,0.5076923076923077,25.536666666666665,50.0,0.12139154947721041,0.18461538461538463,,0,-0.7668648866506723,13,-0.7668648866506723,0.2,0.03076923076923077,Sam Bradford,2010,Oklahoma,3
319,2009,0.18835727309919076,60.08597011864185,0.49843260188087773,25.536666666666665,50.0,0.18835727309919076,0.21316614420062696,,0,-0.606957577523731,42,-0.606957577523731,0.13166144200626959,0.06583072100313479,Tim Tebow,2010,Florida,4
304,2009,0.32027568903408554,97.363809466362,0.5328947368421053,25.536666666666665,50.0,0.32027568903408554,0.1875,,0,0.23858940844633142,49,0.23858940844633142,0.1611842105263158,0.09539473684210527,Tony Pike,2010,Cincinnati,3
286,2010,0.40816851119165654,116.73619420081377,0.5909090909090909,26.685833333333335,50.0,0.40816851119165654,0.1993006993006993,,0,0.789314739631884,33,0.789314739631884,0.11538461538461539,0.0979020979020979,Andy Dalton,2011,TCU,4
408,2010,0.16490555393929576,67.28146600723267,0.5245098039215687,26.685833333333335,50.0,0.16490555393929576,0.13725490196078433,,0,0.17359956535133156,37,0.17359956535133156,0.09068627450980392,0.03676470588235294,Blaine Gabbert,2011,Missouri,3
283,2010,0.13403016823761876,37.93053761124611,0.4840989399293286,26.685833333333335,50.0,0.13403016823761876,0.1978798586572438,,0,0.2719097187121709,48,0.2719097187121709,0.1696113074204947,0.0706713780918728,Christian Ponder,2011,Florida State,4
330,2010,0.4182603472109997,138.0259145796299,0.5636363636363636,26.685833333333335,50.0,0.4182603472109997,0.19696969696969696,,0,0.2574040743769432,49,0.2574040743769432,0.1484848484848485,0.06363636363636363,Colin Kaepernick,2011,Nevada,4
307,2010,0.07679061712970174,23.574719458818436,0.46254071661237783,26.685833333333335,50.0,0.07679061712970174,0.1563517915309446,,0,0.6180113348467596,29,0.6180113348467596,0.09446254071661238,0.05863192182410423,Jake Locker,2011,Washington,4
339,2010,0.150235059536488,50.929685182869434,0.4749262536873156,26.685833333333335,50.0,0.150235059536488,0.18289085545722714,,0,-0.20905354348095972,44,-0.20905354348095972,0.12979351032448377,0.05604719764011799,Nathan Enderle,2011,Idaho,4
336,2010,0.2967146250995852,99.69611403346062,0.5267857142857143,26.685833333333335,50.0,0.2967146250995852,0.21428571428571427,,0,0.30677388152297663,49,0.30677388152297663,0.14583333333333334,0.0744047619047619,Ricky Stanzi,2011,Iowa,2
392,2010,0.3364700732790694,131.8962687253952,0.5153061224489796,26.685833333333335,50.0,0.3364700732790694,0.25510204081632654,,0,0.5101749897003174,48,0.5101749897003174,0.12244897959183673,0.07908163265306123,Ryan Mallett,2011,Arkansas,2
324,2010,0.2540629923424143,82.31640951894224,0.48148148148148145,26.685833333333335,50.0,0.2540629923424143,0.19135802469135801,,0,-0.11715579926967626,40,-0.11715579926967626,0.12345679012345678,0.07407407407407407,Tyrod Taylor,2011,Virginia Tech,4
382,2011,0.41145069378364774,157.17416502535343,0.5890052356020943,26.81833333333333,50.0,0.41145069378364774,0.19895287958115182,,0,0.42843040858998016,85,0.42843040858998016,0.22251308900523561,0.0968586387434555,Andrew Luck,2012,Stanford,3
528,2011,0.25058255578871025,132.30758945643902,0.5700757575757576,26.81833333333333,50.0,0.25058255578871025,0.19886363636363635,,0,-0.002172974653022239,86,-0.002172974653022239,0.16287878787878787,0.07196969696969698,Brandon Weeden,2012,Oklahoma State,4
494,2011,0.2338814911572074,115.53745663166046,0.5040485829959515,26.81833333333333,50.0,0.2338814911572074,0.19838056680161945,,0,0.17583452609547398,57,0.17583452609547398,0.11538461538461539,0.05263157894736842,Brock Osweiler,2012,Arizona State,3
391,2011,0.3233119556037209,126.41497464105487,0.5370843989769821,26.81833333333333,50.0,0.3233119556037209,0.16624040920716113,,0,0.3699956107557866,57,0.3699956107557866,0.14578005115089515,0.06649616368286446,Kirk Cousins,2012,Michigan State,4
513,2011,0.43679535043286066,224.07601477205753,0.5672514619883041,26.81833333333333,50.0,0.43679535043286066,0.17348927875243664,,0,0.32537934563376686,55,0.32537934563376686,0.10721247563352826,0.05263157894736842,Nick Foles,2012,Arizona,3
396,2011,0.46927764497208174,185.83394740894437,0.5732323232323232,26.81833333333333,50.0,0.46927764497208174,0.2196969696969697,,0,0.194686553417108,39,0.194686553417108,0.09848484848484848,0.09343434343434344,Robert Griffin III,2012,Baylor,3
310,2011,0.5080847397146205,157.50626931153238,0.6,26.81833333333333,50.0,0.5080847397146205,0.24838709677419354,,0,0.9390998421883097,49,0.9390998421883097,0.15806451612903225,0.10967741935483871,Russell Wilson,2012,Wisconsin,1
405,2011,0.21060545059081948,85.29520748928189,0.45925925925925926,26.81833333333333,50.0,0.21060545059081948,0.18024691358024691,,0,0.015754399628474778,58,0.015754399628474778,0.14320987654320988,0.05185185185185185,Ryan Lindley,2012,San Diego State,4
475,2011,0.25720113043722354,122.17053695768118,0.5284210526315789,26.81833333333333,50.0,0.25720113043722354,0.17473684210526316,,0,0.4224229896510089,54,0.4224229896510089,0.11368421052631579,0.061052631578947365,Ryan Tannehill,2012,Texas A&M,4
390,2012,0.11608510449146613,45.27319075167179,0.517948717948718,27.554032258064517,50.0,0.11608510449146613,0.20512820512820512,,0,0.11341910627153184,45,0.11341910627153184,0.11538461538461539,0.05897435897435897,EJ Manuel,2013,Florida State,2
491,2012,0.27815558352031555,136.57439150847495,0.5560081466395111,27.554032258064517,50.0,0.27815558352031555,0.15885947046843177,,0,-0.050024224364239235,69,-0.050024224364239235,0.14052953156822812,0.09164969450101833,Geno Smith,2013,West Virginia,4
501,2012,0.40625291914045214,203.53271248936653,0.5888223552894212,27.554032258064517,50.0,0.40625291914045214,0.17764471057884232,,0,0.7231517468179975,70,0.7231517468179975,0.13972055888223553,0.06187624750499002,Landry Jones,2013,Oklahoma,4
356,2012,0.34845344751571,124.04942731559277,0.5168539325842697,27.554032258064517,50.0,0.34845344751571,0.22752808988764045,,0,0.3031126403808594,50,0.3031126403808594,0.1404494382022472,0.10112359550561797,Matt Barkley,2013,USC,4
534,2012,0.16300007227933808,87.04203859716654,0.47191011235955055,27.554032258064517,50.0,0.16300007227933808,0.15168539325842698,,0,0.17160349352317944,57,0.17160349352317944,0.10674157303370786,0.0599250936329588,Mike Glennon,2013,NC State,4
434,2012,0.3644953631207965,158.19098759442568,0.5368663594470046,27.554032258064517,50.0,0.3644953631207965,0.22580645161290322,,0,0.26256260606977677,63,0.26256260606977677,0.14516129032258066,0.059907834101382486,Ryan Nassib,2013,Syracuse,4
360,2012,0.2903362250369456,104.52104101330042,0.525,27.554032258064517,50.0,0.2903362250369456,0.225,,0,-0.3112205790013683,49,-0.3112205790013683,0.1361111111111111,0.058333333333333334,Tyler Wilson,2013,Arkansas,5
314,2013,0.3865456751957061,121.37534201145172,0.5414012738853503,28.000000000000004,50.0,0.3865456751957061,0.21337579617834396,,0,0.22917542586455475,37,0.22917542586455475,0.1178343949044586,0.08917197452229299,AJ McCarron,2014,Alabama,3
319,2013,0.4319140317391452,137.78057612478733,0.567398119122257,28.000000000000004,50.0,0.4319140317391452,0.219435736677116,,0,0.16445876517385807,53,0.16445876517385807,0.16614420062695925,0.08463949843260188,Aaron Murray,2014,Georgia,4
356,2013,0.4961092833722575,176.61490488052368,0.6123595505617978,28.000000000000004,50.0,0.4961092833722575,0.22752808988764045,,0,0.4626295116712462,53,0.4626295116712462,0.14887640449438203,0.0702247191011236,Blake Bortles,2014,UCF,3
585,2013,0.2946605813426849,172.37644008547068,0.5452991452991452,28.000000000000004,50.0,0.2946605813426849,0.20341880341880342,,0,0.1703356102893227,95,0.1703356102893227,0.1623931623931624,0.08205128205128205,Derek Carr,2014,Fresno State,4
88,2013,0.3247639878906987,28.579230934381485,0.5,28.000000000000004,50.0,0.3247639878906987,0.20454545454545456,,0,1.4113556543986003,9,1.4113556543986003,0.10227272727272728,0.10227272727272728,Jimmy Garoppolo,2014,Eastern Illinois,3
378,2013,0.6304749007184038,238.31951247155666,0.6216931216931217,28.000000000000004,50.0,0.6304749007184038,0.2698412698412698,,0,0.6708290732425192,46,0.6708290732425192,0.12169312169312169,0.09788359788359788,Johnny Manziel,2014,Texas A&M,2
366,2013,0.2809686075712814,102.83451037108898,0.4890710382513661,28.000000000000004,50.0,0.2809686075712814,0.20765027322404372,,0,0.45393263612474716,35,0.45393263612474716,0.09562841530054644,0.04371584699453552,Logan Thomas,2014,Virginia Tech,4
407,2013,0.4697393189374293,191.18390280753374,0.5921375921375921,28.000000000000004,50.0,0.4697393189374293,0.2285012285012285,,0,0.4801767251708291,44,0.4801767251708291,0.10810810810810811,0.07862407862407862,Teddy Bridgewater,2014,Louisville,3
388,2014,0.09515179193473046,36.91889527067542,0.4845360824742268,27.3234375,50.0,0.09515179193473046,0.14948453608247422,,0,0.21059401830037436,36,0.21059401830037436,0.09278350515463918,0.04896907216494845,Brett Hundley,2015,UCLA,3
408,2014,0.2623136284779392,107.0239604189992,0.5245098039215687,27.3234375,50.0,0.2623136284779392,0.18627450980392157,,0,-0.10035996387402217,48,-0.10035996387402217,0.11764705882352941,0.07352941176470588,Bryce Petty,2015,Baylor,4
461,2014,0.19071333464275472,87.91884727030993,0.5509761388286334,27.3234375,50.0,0.19071333464275472,0.22125813449023862,,0,0.24331885835398798,46,0.24331885835398798,0.09978308026030369,0.05422993492407809,Jameis Winston,2015,Florida St.,2
461,2014,0.34286945192001905,158.06281733512878,0.527114967462039,27.3234375,50.0,0.34286945192001905,0.25162689804772237,,0,0.06065283715724945,72,0.06065283715724945,0.1561822125813449,0.0911062906724512,Marcus Mariota,2015,Oregon,3
454,2014,-0.03884728974970427,-17.636669546365738,0.45374449339207046,27.3234375,50.0,-0.03884728974970427,0.16079295154185022,,0,-0.5303937915771727,63,-0.5303937915771727,0.13876651982378854,0.03524229074889868,Sean Mannion,2015,Oregon St.,4
382,2014,-0.04697407657251308,-17.944097250699997,0.43717277486910994,27.3234375,50.0,-0.04697407657251308,0.12827225130890052,,0,-0.6109418540165342,29,-0.6109418540165342,0.07591623036649214,0.01832460732984293,Trevor Siemian,2015,Northwestern,4
360,2015,0.43405770216551093,156.26077277958393,0.5694444444444444,27.526562499999997,50.0,0.43405770216551093,0.26944444444444443,,0,0.7931007851253856,44,0.7931007851253856,0.12222222222222222,0.08333333333333333,Brandon Allen,2016,Arkansas,4
502,2015,0.3739099076752406,187.7027736529708,0.5617529880478087,27.526562499999997,50.0,0.3739099076752406,0.2290836653386454,,0,0.46213791403971927,71,0.46213791403971927,0.14143426294820718,0.08764940239043825,Brandon Doughty,2016,Western Kentucky,5
179,2015,-0.01714584814103622,-3.0691068172454834,0.46368715083798884,27.526562499999997,50.0,-0.01714584814103622,0.2122905027932961,,0,-0.44770673343113493,14,-0.44770673343113493,0.0782122905027933,0.0446927374301676,Cardale Jones,2016,Ohio St.,3
29,2014,-0.0413851563272805,-1.2001695334911344,0.5172413793103449,27.3234375,50.0,-0.0413851563272805,0.13793103448275862,,0,-1.223363447189331,5,-1.223363447189331,0.1724137931034483,0.0,Carson Wentz,2016,North Dakota St.,1
456,2015,0.15121340781058135,68.9533139616251,0.48464912280701755,27.526562499999997,50.0,0.15121340781058135,0.18640350877192982,,0,0.15593483401279823,51,0.15593483401279823,0.1118421052631579,0.06359649122807018,Cody Kessler,2016,USC,4
377,2015,0.2853384939879574,107.57261223345995,0.493368700265252,27.526562499999997,50.0,0.2853384939879574,0.2413793103448276,,0,0.2601878704168858,39,0.2601878704168858,0.10344827586206896,0.0610079575596817,Connor Cook,2016,Michigan St.,4
473,2015,0.19490569302240388,92.19039279959703,0.507399577167019,27.526562499999997,50.0,0.19490569302240388,0.16279069767441862,,0,0.4158377746740977,48,0.4158377746740977,0.1014799154334038,0.05496828752642706,Dak Prescott,2016,Mississippi St.,4
401,2015,0.0094401940443272,3.7855178117752075,0.4239401496259352,27.526562499999997,50.0,0.0094401940443272,0.13216957605985039,,0,0.06036820051805029,53,0.06036820051805029,0.13216957605985039,0.04987531172069826,Jacoby Brissett,2016,North Carolina St.,2
385,2015,0.18795050427124096,72.36094414442778,0.5142857142857142,27.526562499999997,50.0,0.18795050427124096,0.21298701298701297,,0,0.3000334384394627,51,0.3000334384394627,0.13246753246753246,0.05454545454545454,Jake Rudock,2016,Michigan,2
512,2015,0.3335322438797448,170.76850886642933,0.552734375,27.526562499999997,50.0,0.3335322438797448,0.21875,,0,0.42121192663908,80,0.42121192663908,0.15625,0.0859375,Jared Goff,2016,California,3
441,2015,0.24661098510256654,108.75544443023185,0.5124716553287982,27.526562499999997,50.0,0.24661098510256654,0.26077097505668934,,0,0.34112100167707965,44,0.34112100167707965,0.09977324263038549,0.061224489795918366,Jeff Driskel,2016,Louisiana Tech,1
308,2015,0.3732939265765153,114.97452938556671,0.5454545454545454,27.526562499999997,50.0,0.3732939265765153,0.21428571428571427,,0,0.2246262611344803,43,0.2246262611344803,0.1396103896103896,0.08766233766233766,Kevin Hogan,2016,Stanford,4
366,2015,0.40503773370075746,148.24381053447723,0.5628415300546448,27.526562499999997,50.0,0.40503773370075746,0.25956284153005466,,0,0.051331162452697754,44,0.051331162452697754,0.12021857923497267,0.07650273224043716,Nate Sudfeld,2016,Indiana,4
427,2015,0.3073983177263508,131.25908166915178,0.5081967213114754,27.526562499999997,50.0,0.3073983177263508,0.22482435597189696,,0,0.05832647283871969,48,0.05832647283871969,0.11241217798594848,0.06557377049180328,Paxton Lynch,2016,Memphis,3
305,2016,-0.36021149490700394,-109.8645059466362,0.3639344262295082,28.057812500000004,50.0,-0.36021149490700394,0.14754098360655737,,0,-0.12190850824117659,32,-0.12190850824117659,0.10491803278688525,0.05573770491803279,C.J. Beathard,2017,Iowa,4
576,2016,-0.08031230481962363,-46.25988757610321,0.4375,28.057812500000004,50.0,-0.08031230481962363,0.1684027777777778,,0,0.0984770485333034,70,0.0984770485333034,0.12152777777777778,0.06770833333333333,Davis Webb,2017,California,1
360,2016,0.05458341474760282,19.650029309137015,0.4583333333333333,28.057812500000004,50.0,0.05458341474760282,0.21666666666666667,,0,-0.16162763118743897,50,-0.16162763118743897,0.1388888888888889,0.07222222222222222,DeShone Kizer,2017,Notre Dame,2
562,2016,-0.06601332940718033,-37.099491126835346,0.5,28.057812500000004,50.0,-0.06601332940718033,0.2206405693950178,,0,0.07527465879181285,81,0.07527465879181285,0.14412811387900357,0.07473309608540925,Deshaun Watson,2017,Clemson,3
363,2016,-0.12851567481215992,-46.65118995681405,0.45454545454545453,28.057812500000004,50.0,-0.12851567481215992,0.20110192837465565,,0,-0.5881612333091529,37,-0.5881612333091529,0.10192837465564739,0.07713498622589532,Joshua Dobbs,2017,Tennessee,4
299,2016,0.19761470064869693,59.08679549396038,0.4782608695652174,28.057812500000004,50.0,0.19761470064869693,0.24414715719063546,,0,0.08766020428050648,33,0.08766020428050648,0.11036789297658862,0.09698996655518395,Nathan Peterman,2017,Pittsburgh,2
573,2016,0.12218523081587092,70.01213725749403,0.4869109947643979,28.057812500000004,50.0,0.12218523081587092,0.2111692844677138,,0,-0.19290368067912567,78,-0.19290368067912567,0.13612565445026178,0.07504363001745201,Patrick Mahomes,2017,Texas Tech,3
407,2017,0.4656061028892344,189.5016838759184,0.5847665847665847,27.235156250000003,50.0,0.4656061028892344,0.28255528255528256,,0,0.33241473833719887,60,0.33241473833719887,0.14742014742014742,0.10565110565110565,Baker Mayfield,2018,Oklahoma,3
280,2017,0.16672678434156946,46.68349961563945,0.4357142857142857,27.235156250000003,50.0,0.16672678434156946,0.19285714285714287,,0,0.3805024334878633,33,0.3805024334878633,0.11785714285714285,0.060714285714285714,Danny Etling,2018,LSU,2
266,2017,0.03226285691099955,8.581919938325882,0.41353383458646614,27.235156250000003,50.0,0.03226285691099955,0.18045112781954886,,0,0.10200032111137144,31,0.10200032111137144,0.11654135338345864,0.06015037593984962,Josh Allen,2018,Wyoming,3
428,2017,0.22510388803398498,96.34446407854557,0.5257009345794392,27.235156250000003,50.0,0.22510388803398498,0.24766355140186916,,0,-0.29976763563641046,59,-0.29976763563641046,0.1378504672897196,0.06542056074766354,Josh Rosen,2018,UCLA,3
34,2016,0.5893474168637219,20.037812173366547,0.6470588235294118,28.057812500000004,50.0,0.5893474168637219,0.2647058823529412,,0,1.308942699432373,5,1.308942699432373,0.14705882352941177,0.08823529411764706,Kyle Lauletta,2018,Richmond,2
418,2017,0.2342763524413394,97.92751532047987,0.5167464114832536,27.235156250000003,50.0,0.2342763524413394,0.24401913875598086,,0,-0.02291770314061363,43,-0.02291770314061363,0.10287081339712918,0.0645933014354067,Lamar Jackson,2018,Louisville,3
404,2017,0.26847316029638346,108.46315675973892,0.5198019801980198,27.235156250000003,50.0,0.26847316029638346,0.2599009900990099,,0,-0.21906122953995413,46,-0.21906122953995413,0.11386138613861387,0.07178217821782178,Logan Woodside,2018,Toledo,4
570,2017,0.09311291513997212,53.07436162978411,0.49122807017543857,27.235156250000003,50.0,0.09311291513997212,0.16666666666666666,,0,-0.21901007236972933,62,-0.21901007236972933,0.10877192982456141,0.043859649122807015,Mike White,2018,Western Kentucky,2
463,2017,0.2262027979733877,104.7318954616785,0.5334773218142549,27.235156250000003,50.0,0.2262027979733877,0.24838012958963282,,0,0.3487332236199152,42,0.3487332236199152,0.09071274298056156,0.058315334773218146,Sam Darnold,2018,USC,2
420,2017,0.09363791059170451,39.32792244851589,0.44047619047619047,27.235156250000003,50.0,0.09363791059170451,0.20238095238095238,,0,-0.4492926368346581,52,-0.4492926368346581,0.12380952380952381,0.06428571428571428,Tanner Lee,2018,Nebraska,1
481,2018,-0.015418288210821255,-7.416196629405023,0.4407484407484408,27.90692307692308,50.0,-0.015418288210821255,0.16216216216216217,,0,-0.1138913214206696,40,-0.1138913214206696,0.08316008316008316,0.04158004158004158,Clayton Thorson,2019,Northwestern,4
386,2018,0.018540153405363694,7.1564992144703865,0.45077720207253885,27.90692307692308,50.0,0.018540153405363694,0.14507772020725387,,0,0.1148613438461766,33,0.1148613438461766,0.08549222797927461,0.05958549222797927,Daniel Jones,2019,Duke,3
411,2018,0.2238374519957243,91.99719277024269,0.5206812652068127,27.90692307692308,50.0,0.2238374519957243,0.1873479318734793,,0,-0.0973389720916748,50,-0.0973389720916748,0.12165450121654502,0.072992700729927,Drew Lock,2019,Missouri,4
521,2018,0.3681261074405714,191.7937019765377,0.5623800383877159,27.90692307692308,50.0,0.3681261074405714,0.22264875239923224,,0,0.3067665838859451,71,0.3067665838859451,0.1362763915547025,0.09980806142034548,Dwayne Haskins,2019,Ohio St.,2
355,2018,0.11522977673251864,40.90657074004412,0.4591549295774648,27.90692307692308,50.0,0.11522977673251864,0.19718309859154928,,0,0.10689372155401441,36,0.10689372155401441,0.10140845070422536,0.05352112676056338,Jarrett Stidham,2019,Auburn,2
377,2018,0.5624096795264385,212.0284491814673,0.5888594164456233,27.90692307692308,50.0,0.5624096795264385,0.27586206896551724,,0,0.5029213598796299,49,0.5029213598796299,0.129973474801061,0.11140583554376658,Kyler Murray,2019,Oklahoma,2
467,2018,0.2836883888286748,132.48247758299112,0.5396145610278372,27.90692307692308,50.0,0.2836883888286748,0.22055674518201285,,0,0.05563752497396164,62,0.05563752497396164,0.13276231263383298,0.055674518201284794,Ryan Finley,2019,North Carolina St.,3
385,2018,0.3922964896861609,151.03414852917194,0.574025974025974,27.90692307692308,50.0,0.3922964896861609,0.2077922077922078,,0,0.2004887746727985,46,0.2004887746727985,0.11948051948051948,0.09610389610389611,Will Grier,2019,West Virginia,2
24,2019,-0.45424160609642666,-10.90179854631424,0.375,27.632818600314675,50.0,-0.45424160609642666,0.20833333333333334,,0,-1.1858314275741577,2,-1.1858314275741577,0.08333333333333333,0.0,Ben DiNucci,2020,James Madison,2
398,2019,0.11486284037930282,45.715410470962524,0.47738693467336685,27.632818600314675,50.0,0.11486284037930282,0.1934673366834171,,0,0.18743213556580623,59,0.18743213556580623,0.14824120603015076,0.06030150753768844,Jacob Eason,2020,Washington,1
375,2019,0.1547450652519862,58.02939946949482,0.48,27.632818600314675,50.0,0.1547450652519862,0.20533333333333334,,0,0.36393978274785554,52,0.36393978274785554,0.13866666666666666,0.06666666666666667,Jake Fromm,2020,Georgia,3
361,2019,0.18367327002607223,66.30605047941208,0.47368421052631576,27.632818600314675,50.0,0.18367327002607223,0.1772853185595568,,0,0.9269791408018633,33,0.9269791408018633,0.09141274238227147,0.08033240997229917,Jake Luton,2020,Oregon St.,3
348,2019,0.4534418797869792,157.79777416586876,0.5804597701149425,27.632818600314675,50.0,0.4534418797869792,0.29310344827586204,,0,0.2868342841113055,54,0.2868342841113055,0.15517241379310345,0.09482758620689655,Jalen Hurts,2020,Oklahoma,2
345,2019,0.15139428137437158,52.23102707415819,0.45507246376811594,27.632818600314675,50.0,0.15139428137437158,0.2,,0,-0.24232991148785846,41,-0.24232991148785846,0.11884057971014493,0.04057971014492753,James Morgan,2020,Florida International,2
536,2019,0.4163848758021842,223.18229342997074,0.5988805970149254,27.632818600314675,50.0,0.4163848758021842,0.2537313432835821,,0,0.6457847282290459,80,0.6457847282290459,0.14925373134328357,0.11194029850746269,Joe Burrow,2020,LSU,2
433,2019,0.17399205350022393,75.33855916559696,0.49191685912240185,27.632818600314675,50.0,0.17399205350022393,0.21247113163972287,,0,0.3986780225184926,57,0.3986780225184926,0.13163972286374134,0.07390300230946882,Justin Herbert,2020,Oregon,4
