attempts,season,epa_per_play_raw,total_epa_raw,success_rate_raw,epa_per_play_adj,avg_opponent_sp_defense,sos_percentile,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
398,2017,0.5806200013182421,231.08676052466035,0.6005025125628141,0.5806200013182421,27.235156250000003,50.0,0.27889447236180903,,0,0.5111639747079814,53,0.5111639747079814,0.13316582914572864,0.11306532663316583,Kyler Murray,2019,Oklahoma,2
1303,2016,0.155398582104027,202.32895389944315,0.49615975422427033,0.155398582104027,28.057812500000004,50.0,0.19416730621642364,,0,-0.2186485668281456,154,-0.2186485668281456,0.11818879508825787,0.04681504221028396,Ryan Finley,2019,North Carolina St.,3
758,2017,0.3191028998717469,241.87999810278416,0.5369393139841688,0.3191028998717469,27.235156250000003,50.0,0.20844327176781002,,0,0.3376519575223818,91,0.3376519575223818,0.12005277044854881,0.09366754617414248,Will Grier,2019,West Virginia,2
53,2018,-0.05304732019046567,-2.811507970094681,0.5283018867924528,-0.05304732019046567,27.90692307692308,50.0,0.1509433962264151,,0,-0.819704246520996,10,-0.819704246520996,0.18867924528301888,0.018867924528301886,Ben DiNucci,2020,James Madison,2
398,2019,0.11486284037930282,45.715410470962524,0.47738693467336685,0.11486284037930282,27.632818600314675,50.0,0.1934673366834171,,0,0.18743213556580623,59,0.18743213556580623,0.14824120603015076,0.06030150753768844,Jacob Eason,2020,Washington,1
985,2017,0.2292449629095,225.8062884658575,0.5055837563451777,0.2292449629095,27.235156250000003,50.0,0.21725888324873097,,0,0.4486689593670142,137,0.4486689593670142,0.13908629441624365,0.08020304568527918,Jake Fromm,2020,Georgia,3
714,2017,0.1996671839379797,142.5623693317175,0.48739495798319327,0.1996671839379797,27.235156250000003,50.0,0.16806722689075632,,0,0.8827999770641327,60,0.8827999770641327,0.08403361344537816,0.06302521008403361,Jake Luton,2020,Oregon St.,3
349,2018,0.4541681771804405,158.50469383597374,0.5816618911174785,0.4541681771804405,27.90692307692308,50.0,0.2922636103151863,,0,0.2944722002202814,55,0.2944722002202814,0.15759312320916904,0.09455587392550144,Jalen Hurts,2020,Oklahoma,2
663,2018,0.22372322888598184,148.32850075140595,0.48114630467571645,0.22372322888598184,27.90692307692308,50.0,0.19306184012066366,,0,0.03144034632930049,81,0.03144034632930049,0.12217194570135746,0.05731523378582202,James Morgan,2020,Florida International,2
916,2018,0.2626140246891689,240.55444661527872,0.537117903930131,0.2626140246891689,27.90692307692308,50.0,0.22707423580786026,,0,0.18791488639446868,119,0.18791488639446868,0.1299126637554585,0.08406113537117904,Joe Burrow,2020,LSU,2
1282,2016,0.20350576136057816,260.8943860642612,0.4789391575663027,0.20350576136057816,28.057812500000004,50.0,0.2059282371294852,,0,0.38833130533630783,148,0.38833130533630783,0.11544461778471139,0.07410296411856475,Justin Herbert,2020,Oregon,4
769,2018,0.11042465181160271,84.91655724312248,0.4668400520156047,0.11042465181160271,27.90692307692308,50.0,0.18205461638491546,,0,0.18392286495286592,98,0.18392286495286592,0.12743823146944083,0.055916775032509754,Nate Stanley,2020,Iowa,2
682,2017,0.44384878347259116,302.70487032830715,0.5630498533724341,0.44384878347259116,27.235156250000003,50.0,0.28885630498533726,,0,0.21258425424175878,124,0.21258425424175878,0.18181818181818182,0.13049853372434017,Tua Tagovailoa,2020,Alabama,3
425,2018,0.21925825501189514,93.18475838005543,0.5458823529411765,0.21925825501189514,27.90692307692308,50.0,0.2,,0,0.5579708782402245,37,0.5579708782402245,0.08705882352941176,0.047058823529411764,Davis Mills,2021,Stanford,3
1127,2017,0.21616023292346875,243.6125825047493,0.49955634427684115,0.21616023292346875,27.235156250000003,50.0,0.19432120674356698,,0,0.1744064604495205,177,0.1744064604495205,0.15705412599822538,0.06388642413487133,Ian Book,2021,Notre Dame,4
602,2019,0.29050778624821344,174.88568732142448,0.5564784053156147,0.29050778624821344,27.632818600314675,50.0,0.22093023255813954,,0,0.31728606143694243,89,0.31728606143694243,0.1478405315614618,0.10465116279069768,Justin Fields,2021,Ohio St.,2
1332,2017,0.1426430576601186,190.00055280327797,0.48348348348348347,0.1426430576601186,27.235156250000003,50.0,0.18618618618618618,,0,0.29935697201759587,186,0.29935697201759587,0.13963963963963963,0.05555555555555555,Kellen Mond,2021,Texas A&M,4
820,2018,0.2637795697670521,216.2992472089827,0.5414634146341464,0.2637795697670521,27.90692307692308,50.0,0.23780487804878048,,0,0.24031888409484203,139,0.24031888409484203,0.16951219512195123,0.08780487804878048,Kyle Trask,2021,Florida,3
548,2018,0.44103365108697085,241.68644079566002,0.5967153284671532,0.44103365108697085,27.90692307692308,50.0,0.27007299270072993,,0,0.5061239661314548,78,0.5061239661314548,0.14233576642335766,0.10583941605839416,Mac Jones,2021,Alabama,3
1428,2017,0.2053544338706474,293.24613156728446,0.4880952380952381,0.2053544338706474,27.235156250000003,50.0,0.20448179271708683,,0,0.3662015368109164,184,0.3662015368109164,0.12885154061624648,0.06722689075630252,Sam Ehlinger,2021,Texas,4
1106,2018,0.2533669273283124,280.2238216251135,0.49547920433996384,0.2533669273283124,27.90692307692308,50.0,0.22332730560578662,,0,0.5737375752264712,119,0.5737375752264712,0.10759493670886076,0.07775768535262206,Trevor Lawrence,2021,Clemson,3
822,2018,0.21836985373266785,179.50001976825297,0.5182481751824818,0.21836985373266785,27.90692307692308,50.0,0.24817518248175183,,0,0.5059206849650333,95,0.5059206849650333,0.11557177615571776,0.06934306569343066,Zach Wilson,2021,BYU,3
588,2021,0.38123554584323144,224.16650095582008,0.5731292517006803,0.38123554584323144,26.674615384615382,50.0,0.21258503401360543,,0,0.30300494420875623,103,0.30300494420875623,0.17517006802721088,0.10204081632653061,Bailey Zappe,2022,Western Kentucky,1
1394,2018,0.21264454478884337,296.42649543564767,0.524390243902439,0.21264454478884337,27.90692307692308,50.0,0.2109038737446198,,0,0.3512700953417354,144,0.3512700953417354,0.10329985652797705,0.05954088952654232,Brock Purdy,2022,Iowa St.,4
1306,2018,0.10437374962508039,136.312117010355,0.49234303215926495,0.10437374962508039,27.90692307692308,50.0,0.19065849923430322,,0,0.11589078057196832,155,0.11589078057196832,0.11868300153139356,0.06738131699846861,Desmond Ridder,2022,Cincinnati,4
1584,2017,0.050856512289193245,80.5567154660821,0.45580808080808083,0.050856512289193245,27.235156250000003,50.0,0.17992424242424243,,0,0.01089729341261226,163,0.01089729341261226,0.1029040404040404,0.04671717171717172,Kenny Pickett,2022,Pittsburgh,5
620,2018,0.0780151882539353,48.36941671743989,0.4774193548387097,0.0780151882539353,27.90692307692308,50.0,0.19193548387096773,,0,0.22221016697585583,64,0.22221016697585583,0.1032258064516129,0.07580645161290323,Malik Willis,2022,Liberty,3
1160,2019,0.26973929667749025,312.8975841458887,0.5025862068965518,0.26973929667749025,27.632818600314675,50.0,0.2103448275862069,,0,0.09248883430271933,146,0.09248883430271933,0.12586206896551724,0.08103448275862069,Sam Howell,2022,North Carolina,3
899,2017,0.1780582569493965,160.07437299750745,0.4649610678531702,0.1780582569493965,27.235156250000003,50.0,0.1835372636262514,,0,-0.013518635819597943,123,-0.013518635819597943,0.13681868743047831,0.04560622914349277,Skylar Thompson,2022,Kansas St.,5
690,2019,0.2562111914805744,176.78572212159634,0.5391304347826087,0.2562111914805744,27.632818600314675,50.0,0.18695652173913044,,0,0.058314880438610515,113,0.058314880438610515,0.16376811594202897,0.059420289855072465,Aidan O'Connell,2023,Purdue,3
66,2020,0.08330522297006665,5.498144716024399,0.4696969696969697,0.08330522297006665,27.965561447468097,50.0,0.22727272727272727,,0,1.143207039151873,7,1.143207039151873,0.10606060606060606,0.12121212121212122,Anthony Richardson,2023,Florida,2
569,2020,0.28775574238103385,163.73301741480827,0.5026362038664324,0.28775574238103385,27.965561447468097,50.0,0.20913884007029876,,0,0.20297156816179102,88,0.20297156816179102,0.1546572934973638,0.0843585237258348,Bryce Young,2023,Alabama,2
409,2021,0.61552826776044,251.75106151401997,0.6332518337408313,0.61552826776044,26.674615384615382,50.0,0.27383863080684595,,0,0.43949644152934736,52,0.43949644152934736,0.1271393643031785,0.10757946210268948,C.J. Stroud,2023,Ohio St.,1
996,2018,0.1544217015784907,153.80401477217674,0.47690763052208834,0.1544217015784907,27.90692307692308,50.0,0.21887550200803213,,0,0.08578292403634138,127,0.08578292403634138,0.12751004016064257,0.06927710843373494,Clayton Tune,2023,Houston,4
910,2018,0.14659291623098838,133.39955377019942,0.489010989010989,0.14659291623098838,27.90692307692308,50.0,0.1978021978021978,,0,0.40657347604769084,109,0.40657347604769084,0.11978021978021978,0.06593406593406594,Dorian Thompson-Robinson,2023,UCLA,4
323,2021,0.20275596560385575,65.4901768900454,0.47678018575851394,0.20275596560385575,26.674615384615382,50.0,0.21671826625386997,,0,0.0061834349351771,34,0.0061834349351771,0.10526315789473684,0.09597523219814241,Hendon Hooker,2023,Tennessee,1
325,2019,0.33226941156845824,107.98755875974894,0.5230769230769231,0.33226941156845824,27.632818600314675,50.0,0.23076923076923078,,0,0.3462874076583169,44,0.3462874076583169,0.13538461538461538,0.06461538461538462,Jaren Hall,2023,BYU,2
773,2019,0.03517572662490691,27.190836681053042,0.4333764553686934,0.03517572662490691,27.632818600314675,50.0,0.16170763260025872,,0,-0.060100119738351734,84,-0.060100119738351734,0.10866752910737387,0.05304010349288486,Max Duggan,2023,TCU,3
964,2018,0.1703760798757749,164.242541000247,0.48443983402489627,0.1703760798757749,27.90692307692308,50.0,0.20643153526970953,,0,0.16975960645589744,111,0.16975960645589744,0.11514522821576763,0.06431535269709543,Sean Clifford,2023,Penn St.,4
467,2019,0.21654358136066787,101.1258524954319,0.49678800856531047,0.21654358136066787,27.632818600314675,50.0,0.23768736616702354,,0,0.3166534484378875,63,0.3166534484378875,0.1349036402569593,0.08779443254817987,Stetson Bennett,2023,Georgia,3
308,2020,0.09352952752310734,28.80709447711706,0.5,0.09352952752310734,27.965561447468097,50.0,0.16883116883116883,,0,0.33042830856222855,38,0.33042830856222855,0.12337662337662338,0.03896103896103896,Tanner McKee,2023,Stanford,2
355,2021,0.15182294014474035,53.89714375138283,0.5098591549295775,0.15182294014474035,26.674615384615382,50.0,0.18873239436619718,,0,0.49101238875162034,42,0.49101238875162034,0.11830985915492957,0.07042253521126761,Will Levis,2023,Kentucky,1
28,2019,-0.12064879281180245,-3.3781661987304688,0.32142857142857145,-0.12064879281180245,27.632818600314675,50.0,0.17857142857142858,,0,-1.3172303438186646,6,-1.3172303438186646,0.21428571428571427,0.07142857142857142,Bo Nix,2024,Oregon,1
861,2022,0.5488488945402209,472.5588981991302,0.5598141695702671,0.5488488945402209,26.959541984732827,50.0,0.2067363530778165,0.9935408005851718,179,,0,1.035421866103691,0.22996515679442509,0.06039488966318235,Caleb Williams,2024,USC,2
353,2023,0.3555415616853549,125.50617127493027,0.46175637393767704,0.3555415616853549,26.47218045112782,50.0,0.18413597733711048,0.6740735343127441,93,,0,0.5526049773650621,0.2776203966005666,0.059490084985835696,Devin Leary,2024,Kentucky,1
12,2021,-0.4017145298421383,-4.8205743581056595,0.4166666666666667,-0.4017145298421383,26.674615384615382,50.0,0.08333333333333333,,0,-1.6480823755264282,2,-1.6480823755264282,0.16666666666666666,0.08333333333333333,Drake Maye,2024,North Carolina,1
60,2021,0.10281568417946498,6.168941050767899,0.35,0.10281568417946498,26.674615384615382,50.0,0.25,,0,0.06740432977676392,6,0.06740432977676392,0.1,0.08333333333333333,J.J. McCarthy,2024,Michigan,1
693,2022,0.5893715922281995,406.66639863745763,0.6,0.5893715922281995,26.959541984732827,50.0,0.22366522366522368,0.9436269701728824,132,,0,0.8917134666944071,0.20634920634920634,0.06637806637806638,Jayden Daniels,2024,LSU,2
64,2021,-0.1802710322663188,-11.537346065044403,0.34375,-0.1802710322663188,26.674615384615382,50.0,0.109375,,0,-0.1711819569269816,6,-0.1711819569269816,0.09375,0.03125,Joe Milton,2024,Tennessee,1
563,2020,0.07731094343677083,43.52606115490198,0.4511545293072824,0.07731094343677083,27.965561447468097,50.0,0.17584369449378331,,0,0.008112027094914364,65,0.008112027094914364,0.11545293072824156,0.07104795737122557,Michael Pratt,2024,Tulane,2
766,2022,0.4410116192512203,336.49186548868107,0.5058977719528178,0.4410116192512203,26.959541984732827,50.0,0.19712793733681463,0.7769106838661599,184,,0,0.7124839257221808,0.26631853785900783,0.04569190600522193,Spencer Rattler,2024,South Carolina,2
434,2023,0.4692966438264013,203.67474342065816,0.5668202764976958,0.4692966438264013,26.47218045112782,50.0,0.1889400921658986,0.7530152734777362,95,,0,0.7104720096883222,0.2534562211981567,0.041474654377880185,Graham Mertz,2025,Florida,2
9,2021,0.1085594892501831,0.977035403251648,0.3333333333333333,0.1085594892501831,26.674615384615382,50.0,0.1111111111111111,,0,-0.1442500650882721,4,-0.1442500650882721,0.4444444444444444,0.1111111111111111,Jalen Milroe,2025,Alabama,1
267,2024,0.4182517774084617,110.41846923583388,0.5606060606060606,0.4182517774084617,26.609701492537315,50.0,0.1647940074906367,0.8302620900962125,62,,0,0.7795475376998924,0.299625468164794,0.0449438202247191,Adam Urena,2026,Mercyhurst,1
181,2024,0.22328635620953943,40.414830473926635,0.39779005524861877,0.22328635620953943,26.609701492537315,50.0,0.17679558011049723,0.46554406971012546,59,,0,0.39933179445777905,0.34806629834254144,0.03314917127071823,Aidan Armenta,2026,UL Monroe,1
619,2022,0.5577157541241068,345.2260518028221,0.5460420032310178,0.5577157541241068,26.959541984732827,50.0,0.22132471728594508,0.7158096203201524,166,,0,0.6831198573703989,0.2827140549273021,0.05492730210016155,Aidan Bouman,2026,South Dakota,3
304,2024,0.3916992239331944,119.0765640756911,0.5361842105263158,0.3916992239331944,26.609701492537315,50.0,0.18421052631578946,0.578324906690375,78,,0,0.5991517439746985,0.28618421052631576,0.03618421052631579,Aidan Chiles,2026,Michigan State,1
763,2022,0.31570529699751915,240.8831416091071,0.526867627785059,0.31570529699751915,26.959541984732827,50.0,0.13237221494102228,0.7327715864650816,172,,0,0.7023783149268514,0.254259501965924,0.03407601572739188,Aidan Sayin,2026,Pennsylvania,3
807,2023,0.2878496085081582,232.00678445757552,0.4826302729528536,0.2878496085081582,26.47218045112782,50.0,0.161090458488228,0.4919013452664782,195,,0,0.5270864334021254,0.2701363073110285,0.021065675340768277,Alan Bowman,2026,Oklahoma State,2
201,2023,0.3439981006650472,69.14361823367449,0.4925373134328358,0.3439981006650472,26.47218045112782,50.0,0.20398009950248755,0.6712936277323303,54,,0,0.4870548228468701,0.29850746268656714,0.024875621890547265,Amari Odom,2026,Wofford,2
449,2022,0.3439406243121685,153.74145906753932,0.5055928411633109,0.3439406243121685,26.959541984732827,50.0,0.1603563474387528,0.6841140003232566,131,,0,0.7052654912005573,0.311804008908686,0.035634743875278395,Anthony Chiccitt,2026,Robert Morris,3
549,2023,0.2800316890193646,153.73739727163115,0.4663023679417122,0.2800316890193646,26.47218045112782,50.0,0.15482695810564662,0.5231346579939085,128,,0,0.4189226717136332,0.2677595628415301,0.03278688524590164,Anthony Colandrea,2026,Virginia,2
583,2022,0.2652068600429579,154.3503925450015,0.4639175257731959,0.2652068600429579,26.959541984732827,50.0,0.1457975986277873,0.43765048277056784,124,,0,0.4666628396573041,0.23842195540308747,0.030874785591766724,Ashton Daniels,2026,Stanford,3
354,2024,0.35832366973567886,126.84657908643032,0.4915254237288136,0.35832366973567886,26.609701492537315,50.0,0.17231638418079095,0.707454981344746,92,,0,0.593934090542198,0.2966101694915254,0.0480225988700565,Athan Kaliakmanis,2026,Rutgers,1
284,2024,0.37679183290533863,107.00888054511617,0.4964788732394366,0.37679183290533863,26.609701492537315,50.0,0.15140845070422534,0.4604611875609649,67,,0,0.4797299988173873,0.25704225352112675,0.04929577464788732,Austin Smith,2026,Austin Peay,1
425,2023,0.2967636595800101,126.12455532150429,0.48,0.2967636595800101,26.47218045112782,50.0,0.17411764705882352,0.3918747696994715,105,,0,0.5277386363488366,0.28,0.047058823529411764,Avery Johnson,2026,Kansas State,2
107,2024,0.5660449589880816,60.566810611724726,0.5887850467289719,0.5660449589880816,26.609701492537315,50.0,0.205607476635514,0.7916390208909616,28,,0,0.8839995091284744,0.2897196261682243,0.04672897196261682,Ayden Pereira,2026,Merrimack,1
315,2023,0.3689212742925191,116.21020140214351,0.5111111111111111,0.3689212742925191,26.47218045112782,50.0,0.12380952380952381,0.867125322920512,94,,0,0.9373553251261593,0.3333333333333333,0.03492063492063492,Beau Brungard,2026,Youngstown State,2
902,2021,0.2763032621517199,249.22554246085136,0.4700665188470067,0.2763032621517199,26.674615384615382,50.0,0.1607538802660754,0.5674695147447545,214,,0,0.573582657173284,0.26718403547671843,0.04767184035476718,Behren Morton,2026,Texas Tech,4
344,2024,0.2567892150012429,88.33548996042755,0.46511627906976744,0.2567892150012429,26.609701492537315,50.0,0.19767441860465115,0.4598942690886154,85,,0,0.4221166717651094,0.26453488372093026,0.02616279069767442,Ben Finley,2026,Akron,1
580,2022,0.3114059751330623,180.30405960204305,0.48877374784110533,0.3114059751330623,26.959541984732827,50.0,0.1810344827586207,0.5587526146876018,133,,0,0.4949414592631534,0.2620689655172414,0.05172413793103448,Ben Wooldridge,2026,Louisiana,3
221,2023,0.33210790217210623,73.06373847786337,0.4954545454545455,0.33210790217210623,26.47218045112782,50.0,0.167420814479638,0.7123808366853196,54,,0,0.6905414684107538,0.27601809954751133,0.04072398190045249,Blaine Hipa,2026,Princeton,2
1069,2020,0.43451893780040096,464.5007445086286,0.5266604303086997,0.43451893780040096,27.965561447468097,50.0,0.1814780168381665,0.7334319055243508,283,,0,0.7584224465694668,0.2853133769878391,0.03554724041159962,Brady Cook,2026,Missouri,5
458,2022,0.6561954782009848,300.53752901605105,0.5917030567685589,0.6561954782009848,26.959541984732827,50.0,0.2205240174672489,1.1929074083987317,115,,0,1.1644701091407943,0.28602620087336245,0.05021834061135371,Brady Meitz,2026,Stetson,3
241,2024,0.39694718982792854,95.66427274853078,0.5352697095435685,0.39694718982792854,26.609701492537315,50.0,0.1950207468879668,0.6192064136527294,78,,0,0.5581399868790877,0.35269709543568467,0.04149377593360996,Brady Olson,2026,Central Connecticut,1
440,2023,0.1959646370102141,86.22444028449421,0.41818181818181815,0.1959646370102141,26.47218045112782,50.0,0.13636363636363635,0.31170978510399444,131,,0,0.295056287022803,0.32272727272727275,0.03409090909090909,Braedyn Locke,2026,Wisconsin,2
830,2022,0.38810836084245637,320.577506055869,0.5072639225181598,0.38810836084245637,26.959541984732827,50.0,0.15180722891566265,0.6461894234357817,241,,0,0.7070035406545847,0.3216867469879518,0.03253012048192771,Brayden Fowler-Nicolosi,2026,Colorado State,3
1340,2021,0.2670981561749068,357.9115292743751,0.4701492537313433,0.2670981561749068,26.674615384615382,50.0,0.13507462686567165,0.5820347995559931,325,,0,0.561629516568484,0.2671641791044776,0.04029850746268657,Brayden Schager,2026,Hawai'i,4
193,2024,0.3874706666087147,74.78183865548193,0.48186528497409326,0.3874706666087147,26.609701492537315,50.0,0.20207253886010362,0.6494823204677403,55,,0,0.6380567553629902,0.3005181347150259,0.08808290155440414,Braylon Braxton,2026,Marshall,1
381,2024,0.37261139033820173,141.96493971885485,0.5301837270341208,0.37261139033820173,26.609701492537315,50.0,0.14960629921259844,0.6857460499948631,81,,0,0.6149560058534483,0.22572178477690288,0.04461942257217848,Brendan Sorsby,2026,Cincinnati,1
486,2023,0.34601627004200647,167.81789097037313,0.4948453608247423,0.34601627004200647,26.47218045112782,50.0,0.14609053497942387,0.7148149778058286,137,,0,0.7141256326447096,0.30864197530864196,0.037037037037037035,Brendon Lewis,2026,Nevada,2
889,2020,0.4035631083601691,358.76760333219033,0.5129358830146231,0.4035631083601691,27.965561447468097,50.0,0.17547806524184478,0.6730313426851732,216,,0,0.5398496069597671,0.2643419572553431,0.049493813273340834,Brett Gabbert,2026,Miami (OH),5
212,2024,0.35228286387815716,74.68396714216932,0.45754716981132076,0.35228286387815716,26.609701492537315,50.0,0.2028301886792453,0.5824331333218971,48,,0,0.6361891941226171,0.2641509433962264,0.03773584905660377,Brock Vandagriff,2026,Kentucky,1
300,2023,0.20605321422438688,61.81596426731606,0.43666666666666665,0.20605321422438688,26.47218045112782,50.0,0.14666666666666667,0.5460652634439156,85,,0,0.6052020787995745,0.32,0.03,Bryce Archie,2026,South Florida,2
280,2024,0.4696166032756685,131.49264891718718,0.5428571428571428,0.4696166032756685,26.609701492537315,50.0,0.18571428571428572,0.652613598675731,61,,0,0.7581557431745765,0.25,0.03571428571428571,CJ Bailey,2026,NC State,1
16,2023,-0.029240935802961276,-0.4678549728473804,0.3125,-0.029240935802961276,26.47218045112782,50.0,0.25,-0.7565964450792095,2,,0,-0.23103300082177314,0.25,0.0625,CJ Ogbonna,2026,Buffalo,1
1027,2022,0.31939426820213945,328.0179134435972,0.49269717624148,0.31939426820213945,26.959541984732827,50.0,0.1518987341772152,0.6820209353591172,243,,0,0.6885936671691211,0.25121713729308665,0.04965920155793573,Cade Klubnik,2026,Clemson,3
231,2023,0.24580224583240143,56.78031878728473,0.4025974025974026,0.24580224583240143,26.47218045112782,50.0,0.1471861471861472,0.4569339097761287,79,,0,0.48767656771020695,0.3463203463203463,0.04329004329004329,Cade McNamara,2026,Iowa,2
436,2022,0.4586606763737479,199.9760548989541,0.5206422018348624,0.4586606763737479,26.959541984732827,50.0,0.1811926605504587,0.8843393931781419,115,,0,0.9412201163643715,0.2981651376146789,0.06192660550458716,Caden Veltkamp,2026,Western Kentucky,3
197,2024,0.3022932140344994,59.55176316479638,0.4873096446700508,0.3022932140344994,26.609701492537315,50.0,0.17766497461928935,0.3665954601295297,47,,0,0.20658961253674185,0.29949238578680204,0.030456852791878174,Cam Fancher,2026,Florida Atlantic,1
796,2022,0.6256685753455533,497.4065173997149,0.5962264150943396,0.6256685753455533,26.959541984732827,50.0,0.21608040201005024,1.1070857503756433,220,,0,1.1008895356296913,0.29020100502512564,0.06909547738693467,Cam Miller,2026,North Dakota State,3
283,2023,0.4592372373920319,129.96413818194503,0.5512367491166078,0.4592372373920319,26.47218045112782,50.0,0.1413427561837456,0.665012316616037,68,,0,0.6107355028985073,0.254416961130742,0.053003533568904596,Camden Coleman,2026,Richmond,2
150,2024,0.2034470036648747,30.517050549731206,0.3933333333333333,0.2034470036648747,26.609701492537315,50.0,0.17333333333333334,0.7004898001970102,52,,0,0.696432862651049,0.36666666666666664,0.04,Caron Tyler,2026,Valparaiso,1
902,2021,0.47750362514211087,430.708269878184,0.5631929046563193,0.47750362514211087,26.674615384615382,50.0,0.22172949002217296,0.7646094178050202,198,,0,0.745512625818043,0.23725055432372505,0.057649667405764965,Carson Beck,2026,Georgia,4
436,2023,0.363838656429078,158.633654203078,0.5229357798165137,0.363838656429078,26.47218045112782,50.0,0.1628440366972477,0.5771624602114932,113,,0,0.5301496176216685,0.2775229357798165,0.07110091743119266,Carson Conklin,2026,Sacramento State,2
519,2022,0.26887666407004424,139.54698865235295,0.4393063583815029,0.26887666407004424,26.959541984732827,50.0,0.17148362235067438,0.5142699802661391,146,,0,0.35436034349732864,0.31213872832369943,0.036608863198458574,Carter Cravens,2026,Morehead State,3
310,2024,0.441483844442493,136.85999177717284,0.5483870967741935,0.441483844442493,26.609701492537315,50.0,0.17096774193548386,0.6379499720947659,88,,0,0.5998488100813582,0.3064516129032258,0.05161290322580645,Carter Peevy,2026,Maine,1
24,2022,0.1994838526875228,4.787612464500548,0.5,0.1994838526875228,26.959541984732827,50.0,0.20833333333333334,-0.02688210923489609,7,,0,-0.11285698197458431,0.375,0.0,Chad Mascoe II,2026,Campbell,1
487,2024,0.32816712793381236,159.8173913037666,0.486652977412731,0.32816712793381236,26.609701492537315,50.0,0.17864476386036962,0.36556553446448437,101,,0,0.4090427503038883,0.2648870636550308,0.053388090349075976,Chandler Morris,2026,North Texas,1
463,2023,0.6636070138548463,307.25004741479387,0.6393088552915767,0.6636070138548463,26.47218045112782,50.0,0.21382289416846653,0.8666495721929501,97,,0,0.8675477274186687,0.2159827213822894,0.06047516198704104,Chase Artopoeus,2026,Chattanooga,2
285,2024,0.28560429798178066,81.39722492480749,0.4631578947368421,0.28560429798178066,26.609701492537315,50.0,0.18947368421052632,0.5903616559648762,72,,0,0.48679443842405373,0.2771929824561403,0.03859649122807018,Christian Veilleux,2026,Georgia State,1
117,2022,0.2701669009916011,31.60952741601733,0.4358974358974359,0.2701669009916011,26.959541984732827,50.0,0.1282051282051282,0.36692296368132993,36,,0,0.38743459296370786,0.3247863247863248,0.03418803418803419,Christopher Zellous,2026,Hampton,2
671,2022,0.5334225802076145,357.3931287391017,0.582089552238806,0.5334225802076145,26.959541984732827,50.0,0.23845007451564829,0.782757330537657,146,,0,0.7691065918158939,0.2473919523099851,0.05812220566318927,Cole Gonzales,2026,Western Carolina,3
364,2024,0.22790594457574756,82.72985788099636,0.4820936639118457,0.22790594457574756,26.609701492537315,50.0,0.13736263736263737,0.7215972995877193,95,,0,0.602115805783233,0.2774725274725275,0.019230769230769232,Cole Snyder,2026,Eastern Michigan,1
246,2024,0.5067735479577804,123.65274570169841,0.5163934426229508,0.5067735479577804,26.609701492537315,50.0,0.21138211382113822,0.6482360588181626,63,,0,0.607713748069928,0.2926829268292683,0.056910569105691054,Collin Hurst,2026,Presbyterian,1
188,2024,0.45664448999780677,85.84916411958767,0.4946808510638298,0.45664448999780677,26.609701492537315,50.0,0.1702127659574468,0.8395845720919551,50,,0,0.9244526343246839,0.2765957446808511,0.05851063829787234,Colton Joseph,2026,Old Dominion,1
669,2023,0.37584997641489265,251.44363422156317,0.5336322869955157,0.37584997641489265,26.47218045112782,50.0,0.15396113602391628,0.5935669768642782,169,,0,0.6392022471353969,0.2929745889387145,0.04035874439461883,Connor Bazelak,2026,Bowling Green,2
741,2022,0.42323609012806335,313.6179427848949,0.46153846153846156,0.42323609012806335,26.959541984732827,50.0,0.19298245614035087,0.5795450392522067,218,,0,0.5995812868609347,0.32118758434547906,0.05128205128205128,Connor Watkins,2026,Villanova,3
156,2024,0.2089278779142817,32.59274895462794,0.41025641025641024,0.2089278779142817,26.609701492537315,50.0,0.1794871794871795,0.622941113927043,49,,0,0.4158087387468547,0.3717948717948718,0.0641025641025641,Cooper Legas,2026,Tulsa,1
261,2024,0.521158355532841,134.9800140830058,0.5675675675675675,0.521158355532841,26.609701492537315,50.0,0.19157088122605365,1.1894896887435076,73,,0,1.1209346057026663,0.29118773946360155,0.03065134099616858,Daniel Richardson,2026,Florida A&M,1
264,2024,0.3373390257035816,89.05750278574554,0.5416666666666666,0.3373390257035816,26.609701492537315,50.0,0.16666666666666666,0.6136743568875409,68,,0,0.5100646133255163,0.2803030303030303,0.03409090909090909,Danny Lauter,2026,Georgetown,1
324,2024,0.27140337385701124,87.93469312967164,0.4691358024691358,0.27140337385701124,26.609701492537315,50.0,0.12654320987654322,0.6054747848003533,90,,0,0.5871785799864017,0.3055555555555556,0.027777777777777776,Danny O'Neil,2026,San Diego State,1
653,2022,0.45248016893494486,295.469550314519,0.5252679938744257,0.45248016893494486,26.959541984732827,50.0,0.17151607963246554,1.0222291249250306,178,,0,0.9462240444788129,0.29402756508422667,0.05206738131699847,Dante Chachere,2026,Portland State,3
280,2024,0.6174623879513058,171.65454385046303,0.539568345323741,0.6174623879513058,26.609701492537315,50.0,0.23214285714285715,0.9800916777741189,68,,0,0.9027083025913991,0.26785714285714285,0.06785714285714285,Darian Mensah,2026,Tulane,1
492,2021,0.6802246624367217,333.3100845939937,0.5408163265306123,0.6802246624367217,26.674615384615382,50.0,0.23170731707317074,1.2322368180076937,159,,0,1.2058601613053639,0.36585365853658536,0.07317073170731707,Darius Perrantes,2026,Duquesne,4
