attempts,epa_per_play_raw,success_rate,big_play_rate,third_down_epa,red_zone_epa,high_leverage_epa,scoring_play_rate,avg_opp_def,sos_percentile,fcs_games,epa_per_play_adj,success_rate_adj,has_sos,is_fcs_team,player_name,draft_year,college,seasons_played
142.5,-0.10236244602438851,0.40534243646138807,0.1543395650048876,,0.25688524486926884,0.25688524486926884,0.04197183528836755,20.834798534798534,91.84873949579831,0.0,-0.06062071648037119,0.4235822324647366,1.0,0.0,Jonathan Crompton,2010,Tennessee,4
268.6666666666667,0.3735339509559652,0.5732692307692308,0.21461538461538462,,0.2630511809916255,0.2630511809916255,0.08336538461538462,24.891208791208793,64.72222222222223,0.6666666666666666,0.38386514947158296,0.5777836329143612,1.0,0.0,Sam Bradford,2010,Oklahoma,3
242.0,0.3412779304948277,0.5604119833155747,0.23580687347346962,,0.06173631824574821,0.06173631824574821,0.1021800781958874,21.42760989010989,88.73424369747899,0.75,0.377440209516805,0.5762137385275021,1.0,0.0,Tim Tebow,2010,Florida,4
198.66666666666666,0.25474417144640316,0.5550308760546948,0.14184576912679103,,0.3235187141262755,0.3235187141262755,0.07343111936369716,26.253663003663007,53.611111111111114,1.0,0.25225215765540016,0.5539419460155718,1.0,0.0,Tony Pike,2010,Cincinnati,3
279.5,0.261806419765058,0.5436579508452657,0.18874828377083505,,0.12189775038552182,0.12189775038552182,0.05987604030439163,28.384615384615383,38.541666666666664,0.75,0.24089808935758963,0.5345216815634508,1.0,0.0,Andy Dalton,2011,TCU,4
274.3333333333333,0.03012142566483922,0.44889229471772163,0.10613211372224655,,-0.35464916704175936,-0.35464916704175936,0.032106018586094486,25.72051282051282,61.25,1.0,0.03153621952162897,0.44951051422171756,1.0,0.0,Blaine Gabbert,2011,Missouri,3
223.75,0.16087299089248253,0.4926674292056715,0.18769774541155776,,0.6157259802721704,0.6157259802721704,0.05904157708135037,22.028708791208793,89.99999999999999,1.0,0.19978548888664588,0.5096709418331442,1.0,0.0,Christian Ponder,2011,Florida State,4
279.5,0.33817892450853904,0.5127307296043692,0.20367883873195075,,0.23973866377104852,0.23973866377104852,0.07138912735595315,31.6168956043956,17.395833333333332,0.75,0.2868488631439097,0.49030114035740446,1.0,0.0,Colin Kaepernick,2011,Nevada,4
258.25,0.08712727501548384,0.45095141306307207,0.14950115723744628,,0.13572900825848153,0.13572900825848153,0.04484129367694027,21.341025641025638,91.45833333333334,0.0,0.13251214246902138,0.47078314339706784,1.0,0.0,Jake Locker,2011,Washington,4
245.75,0.20419092948512516,0.45449199717433486,0.17706224366201045,,0.06656134253615267,0.06656134253615267,0.06030819695574362,31.32900641025641,20.0,0.75,0.15557043753096356,0.4332464027891961,1.0,0.0,Nathan Enderle,2011,Idaho,4
276.0,0.2279439910103089,0.49255952380952384,0.20899470899470898,,-0.14119544721880453,-0.14119544721880453,0.06729497354497355,25.8,57.083333333333336,1.0,0.2308734287807322,0.49383959408741396,1.0,0.0,Ricky Stanzi,2011,Iowa,2
374.0,0.3281090888857301,0.5034395780784223,0.25255102040816324,,0.6126343164688501,0.6126343164688501,0.08167564778720476,23.18076923076923,85.0,1.0,0.35569032920985466,0.5154916948097346,1.0,0.0,Ryan Mallett,2011,Arkansas,2
219.25,0.09598108055535051,0.4413819725653464,0.18401107360499677,,-0.35159737962213433,-0.35159737962213433,0.04639650686005279,22.520054945054945,83.75,0.75,0.1302691031071712,0.45636473785886217,1.0,0.0,Tyrod Taylor,2011,Virginia Tech,4
315.6666666666667,0.43531961854309165,0.5858954514459327,0.2383778261527524,,0.17638295057651754,0.17638295057651754,0.08249155706087735,25.64102564102564,65.0,0.3333333333333333,0.44196361920361243,0.5887986664784153,1.0,0.0,Andrew Luck,2012,Stanford,3
254.75,0.21992870105713674,0.5243436520376175,0.1732791274817137,,0.6842046718033711,0.6842046718033711,0.07797805642633228,25.963461538461537,59.583333333333336,0.5,0.22128633000222894,0.5249368923100555,1.0,0.0,Brandon Weeden,2012,Oklahoma State,4
211.33333333333334,0.07739142001923084,0.4391514600324669,0.1693877251657572,,0.25282954821112563,0.25282954821112563,0.0495486905669972,26.323504273504273,55.833333333333336,1.3333333333333333,0.07761203535127041,0.43924786185135584,1.0,0.0,Brock Osweiler,2012,Arizona State,3
260.25,0.2893074040948389,0.5443219791480249,0.18910246349552953,,0.8032332188356817,0.8032332188356817,0.07194616446991622,24.61923076923077,68.4375,0.75,0.3033167290641875,0.550443604494576,1.0,0.0,Kirk Cousins,2012,Michigan State,4
423.6666666666667,0.28833948820971184,0.5511417805759559,0.15694654985375084,,0.12922514379311204,0.12922514379311204,0.050107721167407915,25.308333333333337,67.77777777777777,1.0,0.2981147383869655,0.5554132511418025,1.0,0.0,Nick Foles,2012,Arizona,3
305.6666666666667,0.208551124925927,0.4748595126643907,0.16708724879456585,,-0.3115870409991864,-0.3115870409991864,0.06645256279402621,24.78952991452991,71.66666666666667,1.0,0.2232092741568915,0.48126465338759666,1.0,0.0,Robert Griffin III,2012,Baylor,3
310.0,0.5080847397146205,0.6,0.24838709677419354,,0.9390998421883097,0.9390998421883097,0.10967741935483871,24.885714285714283,80.0,1.0,0.5262742569320817,0.6079482351850329,1.0,0.0,Russell Wilson,2012,Wisconsin,1
367.0,0.2748237006743458,0.48786837749766065,0.19688703474075317,,0.06364786611612423,0.06364786611612423,0.05899829630186235,29.966506410256414,27.083333333333336,1.0,0.2385052787145857,0.4719983928337286,1.0,0.0,Ryan Lindley,2012,San Diego State,4
175.25,-0.338416794405575,0.48911460895228726,0.12989916379734384,,0.04275600322836844,0.04275600322836844,0.03045007378258731,24.38269230769231,73.75,0.25,-0.3221812053289538,0.4962090402560857,1.0,0.0,Ryan Tannehill,2012,Texas A&M,4
349.5,0.15740822262436946,0.5275827732138412,0.19803335822753299,,0.015531779660118941,0.015531779660118941,0.06023151605675878,26.9521978021978,57.096774193548384,1.5,0.15961045387794198,0.5285450775854175,1.0,0.0,EJ Manuel,2013,Florida State,2
351.5,0.1690991198699841,0.4720229265133775,0.1692550195433152,,0.08846089645884145,0.08846089645884145,0.06048160430892252,25.369230769230768,69.1263440860215,1.0,0.18114144445533165,0.4772850358280197,1.0,0.0,Geno Smith,2013,West Virginia,4
490.75,0.2882569971107565,0.5375818522810385,0.18625571735369192,,0.32208481817792506,0.32208481817792506,0.06324730060188724,24.235714285714288,79.68413978494624,0.5,0.31096780683734293,0.5475057471701321,1.0,0.0,Landry Jones,2013,Oklahoma,4
360.25,0.2671585755281519,0.5134008084844357,0.19778548359150594,,0.12754048573307208,0.12754048573307208,0.07915621222017724,24.563621794871796,77.78225806451613,0.0,0.28678316953576183,0.5219761261643099,1.0,0.0,Matt Barkley,2013,USC,4
258.5,0.09725880630218897,0.43404201687738664,0.12557903115456598,,0.27684169409813897,0.27684169409813897,0.03993438558735118,25.547275641025642,68.18548387096773,1.5,0.10762539957101899,0.43857188539358577,1.0,0.0,Mike Glennon,2013,NC State,4
315.25,0.10053443773306893,0.4596954233412932,0.16592396821285083,,-0.10281880706436439,-0.10281880706436439,0.05234452718719864,25.254166666666666,69.6034946236559,1.25,0.1136597281917374,0.4654307539820218,1.0,0.0,Ryan Nassib,2013,Syracuse,4
175.8,0.1594003385146902,0.5047329125921911,0.13472134021942703,,0.12842130617760206,0.12842130617760206,0.062434812189607905,23.200000000000003,86.86559139784947,1.0,0.18948976439008355,0.5178810259027884,1.0,0.0,Tyler Wilson,2013,Arkansas,5
312.6666666666667,0.2961993130564817,0.5122073681573448,0.21614833724512147,,0.25403412586514756,0.25403412586514756,0.0782298144034978,24.210989010989014,81.80286738351255,1.0,0.3267545601764534,0.5255590304001009,1.0,0.0,AJ McCarron,2014,Alabama,3
352.75,0.35850803922379143,0.5362206441367445,0.2195012163502655,,0.33045510042711235,0.33045510042711235,0.08662853982620494,24.40934065934066,82.49569892473119,1.0,0.3853808337539429,0.5479631927954671,1.0,0.0,Aaron Murray,2014,Georgia,4
290.0,0.34324259201597446,0.5448714493343875,0.20102037964271738,,0.4982527938190761,0.4982527938190761,0.06116588006995519,29.43137973137973,41.5989247311828,0.3333333333333333,0.3246643138261311,0.5367533380826995,1.0,0.0,Blake Bortles,2014,UCF,3
378.25,0.17077576082765725,0.49886134447148067,0.1925721503604787,,0.17325004701268143,0.17325004701268143,0.05406454066982813,32.08653846153847,20.879569892473118,1.0,0.12268798902132581,0.4778485316919304,1.0,0.0,Derek Carr,2014,Fresno State,4
48.0,0.2239047923714709,0.45569892473118284,0.19936461388074292,,1.8186505635579429,1.8186505635579429,0.058176930596285446,47.1,0.0,,0.03903214127829207,0.37491551016322777,1.0,1.0,Jimmy Garoppolo,2014,Eastern Illinois,3
400.0,0.4472139072128646,0.5703252338323428,0.2391860377642368,,0.47926951461412437,0.47926951461412437,0.07974748614559041,26.573076923076922,65.91290322580645,1.5,0.45854520033164053,0.5752766452184637,1.0,0.0,Johnny Manziel,2014,Texas A&M,2
288.25,0.11084391821368754,0.4346049654999152,0.16129209036331443,,-0.415357702506053,-0.415357702506053,0.035902776883485935,26.254395604395604,67.06209677419355,1.0,0.12035133557259318,0.4387594017209219,1.0,0.0,Logan Thomas,2014,Virginia Tech,4
378.0,0.30497597539513516,0.5336753899883799,0.1949925085423406,,0.3890262873121794,0.3890262873121794,0.06283549914568952,27.566666666666663,60.21720430107528,1.0,0.30394809361580516,0.5332262386433028,1.0,0.0,Teddy Bridgewater,2014,Louisville,3
408.0,0.24858583542933962,0.5171069387933954,0.17574098603794033,,0.2970280181308757,0.2970280181308757,0.059199142004154874,24.46996336996337,87.23588709677419,0.0,0.27828830977028013,0.5300859667036343,1.0,0.0,Brett Hundley,2015,UCLA,3
195.5,0.4993047404961259,0.5825163398692811,0.22226307189542482,,-0.25860396142871606,-0.25860396142871606,0.06629901960784314,26.867307692307694,60.175873655913975,1.0,0.5045437807042668,0.5848056322798665,1.0,0.0,Bryce Petty,2015,Baylor,4
406.0,0.4364963130218185,0.6002743942006414,0.26305071966677174,,0.48179595242375917,0.48179595242375917,0.08409502444209603,25.825000000000003,72.084375,1.0,0.45378323119015485,0.607828222572428,1.0,0.0,Jameis Winston,2015,Florida St.,2
383.0,0.3327337955851638,0.5416145606973873,0.23376636848880286,,0.228002397138072,0.228002397138072,0.09050777580917203,26.131623931623935,71.71465053763441,1.0,0.3467969728628071,0.5477597177741359,1.0,0.0,Marcus Mariota,2015,Oregon,3
435.25,0.16326430437781378,0.48457550037948244,0.17864247531452754,,-0.1339732881293073,-0.1339732881293073,0.04710492615999709,26.145352564102563,68.65131048387097,1.0,0.17529827670198653,0.48983396002407836,1.0,0.0,Sean Mannion,2015,Oregon St.,4
219.25,0.18322482858881078,0.4814425475566162,0.15906539640287465,,0.21439187144128277,0.21439187144128277,0.05116513284093139,25.688621794871793,74.25826612903225,1.0,0.19955748160792042,0.488579392687767,1.0,0.0,Trevor Siemian,2015,Northwestern,4
239.0,0.10430733572107301,0.4505137630255271,0.1792503363327599,,0.05267424972707124,0.05267424972707124,0.05747518571500276,24.582371794871797,83.90751008064517,1.0,0.13271828223823234,0.4629284347316568,1.0,0.0,Brandon Allen,2016,Arkansas,4
284.6,0.182386756134601,0.4773019339027627,0.1479628112430577,,0.3624262333310184,0.3624262333310184,0.04344578541410228,33.15020146520146,14.776317204301074,0.6,0.12868530672978823,0.4538361241979917,1.0,0.0,Brandon Doughty,2016,Western Kentucky,5
91.33333333333333,-0.08699947896656995,0.3015157886305841,0.1532007769167618,,-0.3833859245498459,-0.3833859245498459,0.03998718487815622,25.349841269841267,77.28541666666666,0.3333333333333333,-0.06566446230338881,0.3108385061105607,1.0,0.0,Cardale Jones,2016,Ohio St.,3
29.0,-0.0413851563272805,0.5172413793103449,0.13793103448275862,,-1.223363447189331,-1.223363447189331,0.0,45.9,0.0,,-0.21622494373974438,0.44084200414048597,1.0,1.0,Carson Wentz,2016,North Dakota St.,1
312.5,0.13963121818780877,0.4973509953115995,0.14652195838071058,,0.18277422785333125,0.18277422785333125,0.05292191061406105,25.34464285714286,79.75257056451613,0.0,0.16086778513511255,0.5066306934257326,1.0,0.0,Cody Kessler,2016,USC,4
268.25,0.29052393337891175,0.5143412435339422,0.18925467595343767,,0.7248245508624958,0.7248245508624958,0.06568670449627037,26.048763736263737,70.37615927419355,0.5,0.30513342145636696,0.5207251208949686,1.0,0.0,Connor Cook,2016,Michigan St.,4
283.75,0.24586058677528969,0.5084040906972926,0.16986022063925993,,-0.02089471465003663,-0.02089471465003663,0.0758336102769976,25.86730769230769,71.54450604838709,1.0,0.26217791160402654,0.515534237901248,1.0,0.0,Dak Prescott,2016,Mississippi St.,4
382.5,0.05083879429651708,0.4537283165712094,0.1485023704475076,,0.15463958821206722,0.15463958821206722,0.057904688827382096,26.78076923076923,61.71875,1.0,0.05690219653990175,0.45637782873119204,1.0,0.0,Jacoby Brissett,2016,North Carolina St.,2
206.0,0.36225464564961785,0.5534391534391534,0.21760461760461758,,0.6392684520459643,0.6392684520459643,0.0643097643097643,24.661538461538463,87.80625,0.0,0.3914477781111676,0.5661956152967267,1.0,0.0,Jake Rudock,2016,Michigan,2
491.0,0.2755410972372841,0.5183389222460876,0.178330476727704,,0.34616846955484815,0.34616846955484815,0.06352679604558999,26.063675213675214,73.66041666666666,1.0,0.2901576171394134,0.5247258722887921,1.0,0.0,Jared Goff,2016,California,3
441.0,0.24661098510256654,0.5124716553287982,0.26077097505668934,,0.34112100167707965,0.34112100167707965,0.061224489795918366,33.96923076923077,1.5625,1.0,0.1859735689734342,0.48597505079306097,1.0,0.0,Jeff Driskel,2016,Louisiana Tech,1
269.75,0.2783887759003348,0.5094429338160318,0.19926627834418462,,0.12380974149156765,0.12380974149156765,0.0688324015089079,25.786950549450548,74.6726814516129,0.25,0.2954624099641207,0.5169035638800276,1.0,0.0,Kevin Hogan,2016,Stanford,4
216.5,0.27354540671513516,0.5042777059947778,0.18856339784830456,,0.2879748395505313,0.2879748395505313,0.0699672265740666,26.610256410256408,65.44395161290322,1.0,0.28287021094677467,0.5083523461406039,1.0,0.0,Nate Sudfeld,2016,Indiana,4
379.0,0.11850531392846177,0.4808587111512302,0.19124552078796256,,0.38023598301105005,0.38023598301105005,0.0508497088906704,30.320726495726493,35.60833333333333,1.0,0.0930551131357476,0.4697377902939895,1.0,0.0,Paxton Lynch,2016,Memphis,3
195.75,-0.062177270221118006,0.4124201123780471,0.18306848592652158,,-0.3376719895096725,-0.3376719895096725,0.05313508383192533,26.445879120879123,69.134375,1.0,-0.05011999608656659,0.41768875416584744,1.0,0.0,C.J. Beathard,2017,Iowa,4
576.0,-0.08031230481962363,0.4375,0.1684027777777778,,0.0984770485333034,0.0984770485333034,0.06770833333333333,25.916666666666668,76.5625,0.0,-0.060160165137210266,0.44630583820683795,1.0,0.0,Davis Webb,2017,California,1
349.5,0.10879574386214805,0.47990412979351027,0.2071533923303835,,-0.23975600639979044,-0.23975600639979044,0.06708456243854474,24.08173076923077,90.234375,0.0,0.14371799958146303,0.49516403462388814,1.0,0.0,DeShone Kizer,2017,Notre Dame,2
394.0,0.1765327817266721,0.5160006317337636,0.231159495088616,,0.2126498981738377,0.2126498981738377,0.08236425658514564,24.68905982905983,81.77083333333333,1.0,0.2042683472015933,0.5281201836025143,1.0,0.0,Deshaun Watson,2017,Clemson,3
245.75,0.03925088508276865,0.46138514263514263,0.16661782031100214,,-0.16874607829002286,-0.16874607829002286,0.047752153149880426,24.02948717948718,90.903125,1.0,0.07405087350249301,0.47659162058008053,1.0,0.0,Joshua Dobbs,2017,Tennessee,4
308.5,0.16568286226873616,0.4749794913863823,0.2227025094129278,,0.20824392790804944,0.20824392790804944,0.07994152415809512,26.353846153846156,70.703125,1.0,0.1792203127625019,0.48089492273311973,1.0,0.0,Nathan Peterman,2017,Pittsburgh,2
429.0,0.18536929985190495,0.4947718675745334,0.21228637078408052,,0.03909155042200289,0.03909155042200289,0.08095207179739673,28.181837606837604,56.25,1.0,0.1802313708821115,0.49252675752968234,1.0,0.0,Patrick Mahomes,2017,Texas Tech,3
391.3333333333333,0.36958214321199145,0.5600744346798866,0.2544000744861577,,0.3251944854822484,0.3251944854822484,0.0999661869102328,26.91098901098901,64.32291666666667,0.0,0.37612828514269037,0.5629348885884627,1.0,0.0,Baker Mayfield,2018,Oklahoma,3
278.0,0.06857436858577588,0.43887163561076603,0.18700828157349897,,0.3417838809294102,0.3417838809294102,0.05028467908902691,23.855769230769234,87.109375,1.0,0.10425200431404988,0.45446161725920897,1.0,0.0,Danny Etling,2018,LSU,2
206.33333333333334,0.08168110621420234,0.5128045859124275,0.20408249249444455,,0.06770698113306876,0.06770698113306876,0.04790795432384997,31.663339438339435,23.4375,1.0,0.043498847051992924,0.4961201642156389,1.0,0.0,Josh Allen,2018,Wyoming,3
366.6666666666667,0.18275062796582878,0.49805646768263595,0.2287607233401626,,-0.11629430121993366,-0.11629430121993366,0.05610114787684881,27.85897435897436,59.114583333333336,0.0,0.18037447565011433,0.4970181653893442,1.0,0.0,Josh Rosen,2018,UCLA,3
32.0,0.4610860104143035,0.6068627450980393,0.21568627450980393,,1.053832483291626,1.053832483291626,0.04411764705882353,44.5,0.0,,0.3038346144347025,0.5381489324400107,1.0,1.0,Kyle Lauletta,2018,Richmond,2
360.6666666666667,0.05899637035607933,0.4664058615519305,0.22770979264323063,,0.057299957958730406,0.057299957958730406,0.0616722774016198,24.543589743589745,83.85416666666667,0.6666666666666666,0.08782411495855945,0.4790026606431466,1.0,0.0,Lamar Jackson,2018,Louisville,3
271.5,0.1708586266545603,0.4562786668876846,0.19031489055087747,,0.28942006059746817,0.28942006059746817,0.06909042860190606,32.144642857142856,22.00625,1.0,0.12859433339135581,0.4378105273120681,1.0,0.0,Logan Woodside,2018,Toledo,4
468.5,0.12797791884071857,0.5099192121994359,0.20594913714804725,,-0.1216908190130942,-0.1216908190130942,0.0655265548066351,33.51593406593407,9.765625,1.0,0.0727355489894038,0.4857800697193197,1.0,0.0,Mike White,2018,Western Kentucky,2
382.5,0.25837579431951974,0.5498512436885844,0.23677284625177006,,0.4928352881819655,0.4928352881819655,0.07220402500250311,25.306043956043958,77.734375,0.0,0.28040366440053244,0.5594767158732539,1.0,0.0,Sam Darnold,2018,USC,2
420.0,0.09363791059170451,0.44047619047619047,0.20238095238095238,,-0.4492926368346581,-0.4492926368346581,0.06428571428571428,21.116666666666667,99.21875,0.0,0.15122420612056647,0.46563955324311557,1.0,0.0,Tanner Lee,2018,Nebraska,1
422.75,-0.1242409200850421,0.4252100053031242,0.14604384218127814,,-0.12585451737755823,-0.12585451737755823,0.03820114522359964,24.29642857142857,86.33413461538461,0.5,-0.09238007244150766,0.43913217306809466,1.0,0.0,Clayton Thorson,2019,Northwestern,4
413.3333333333333,-0.1258938145066863,0.43207857883915696,0.14594955745975305,,-0.20008637650889485,-0.20008637650889485,0.0440683540716052,25.793803418803417,75.17227564102564,1.0,-0.10763959262805473,0.44005508788426,1.0,0.0,Daniel Jones,2019,Duke,3
363.75,0.052530521610784156,0.4603964497195351,0.19791187494799828,,-0.11964250573678732,-0.11964250573678732,0.06674851901903622,25.749358974358977,75.2764423076923,1.0,0.07071660877193887,0.46834318608005854,1.0,0.0,Drew Lock,2019,Missouri,4
289.5,0.31067058867762887,0.5398107088490304,0.23201403137202992,,-0.2998432982135827,-0.2998432982135827,0.09300747898603481,23.19642857142857,91.82692307692308,0.0,0.35184376446530485,0.5578020651100422,1.0,0.0,Dwayne Haskins,2019,Ohio St.,2
369.0,0.09126042619646768,0.44759313058507705,0.20041922553598351,,0.012368025051222906,0.012368025051222906,0.051564740925973594,24.397802197802196,83.27524038461539,1.0,0.12112645571108563,0.4606436268564922,1.0,0.0,Jarrett Stidham,2019,Auburn,2
199.0,0.734974157458292,0.6991916129847164,0.3045977011494253,,0.5575286831174577,0.5575286831174577,0.12713148920045472,25.95,71.30408653846153,0.0,0.7502311367916206,0.7058584232416744,1.0,0.0,Kyler Murray,2019,Oklahoma,2
434.3333333333333,0.1438701097498389,0.4927636964061439,0.19280969927860825,,-0.29082424102189247,-0.29082424102189247,0.04653407242436574,25.766666666666666,74.95192307692308,1.0,0.16237973862180705,0.5008518101093956,1.0,0.0,Ryan Finley,2019,North Carolina St.,3
379.0,0.31792552309189037,0.5363427457261237,0.20845374464677413,,0.33917599288737715,0.33917599288737715,0.09362835555865047,28.219871794871793,56.23798076923077,1.0,0.31181881352589047,0.5336743096562173,1.0,0.0,Will Grier,2019,West Virginia,2
26.5,-0.08763303449270371,0.5150862068965517,0.15589080459770116,,-0.9570019394159317,-0.9570019394159317,0.017241379310344827,,,,-0.08763303449270371,0.5150862068965517,0.0,0.0,Ben DiNucci,2020,James Madison,2
398.0,0.11486284037930282,0.47738693467336685,0.1934673366834171,,0.18743213556580623,0.18743213556580623,0.06030150753768844,29.930769230769233,41.53846153846154,1.0,0.09323487774019704,0.46793620920476026,1.0,0.0,Jacob Eason,2020,Washington,1
328.3333333333333,0.23430621819157174,0.5072305839855509,0.21826096346626148,,0.4531390314142431,0.4531390314142431,0.08117982091492025,23.725555555555555,88.66185897435896,1.0,0.27069314908830144,0.5231305048559695,1.0,0.0,Jake Fromm,2020,Georgia,3
