attempts,completion_rate,epa_per_play,epa_std,success_rate,big_play_rate,explosive_rate,turnover_worthy_rate,sack_rate,high_leverage_epa,red_zone_epa,third_down_epa,opp_adj_epa,opp_adj_success_rate,opp_adj_big_play_rate,avg_opp_defense_sp,opp_sp_coverage,avg_team_offense_sp,team_adj_epa,full_adj_epa,player_name,rookie_leaf_mean,draft_pick
398,0.9874371859296482,0.6858091137905253,1.5458546612148851,0.5879396984924623,0.271356783919598,0.13316582914572864,0.010050251256281407,0.01256281407035176,0.9979940116493508,0.4847798021176232,1.1526798849608106,1.1956958550385897,0.5765027322404371,0.39617486338797814,26.706830601092896,0.9195979899497487,48.10000000000002,0.1909978381906613,0.7206334837517292,Marcus Mariota,0.146068749741815,2
453,0.8763796909492274,0.09120316759870278,1.8660563208503214,0.46357615894039733,0.1986754966887417,0.08830022075055188,0.08167770419426049,0.12362030905077263,0.0,0.0022711645473133435,0.0,0.04977690685092469,0.4525,0.2875,22.79525,0.8830022075055187,38.5,0.038533338310451935,0.031703886512494624,Mitchell Trubisky,-0.1842378169193229,2
317,0.8675078864353313,0.16198229192747302,2.0695945291090814,0.4605678233438486,0.21451104100946372,0.10725552050473186,0.07570977917981073,0.13249211356466878,0.0,0.06714895585688149,0.0,0.30884602109648684,0.45964912280701753,0.32280701754385965,24.067368421052628,0.8990536277602523,43.0,0.057503713634252926,0.20533818329353082,Nathan Peterman,-0.2360363846321031,171
638,0.8573667711598746,0.12426022917972322,1.9347507766606866,0.4827586206896552,0.21003134796238246,0.10344827586206896,0.09717868338557993,0.1426332288401254,0.0,-0.11828538706136305,0.0,0.16770596279784086,0.47543859649122805,0.3333333333333333,28.25543859649123,0.8934169278996865,40.6,0.0485857496092718,0.09575122443114391,Patrick Mahomes,0.1709549461816212,10
425,0.9788235294117648,0.5267784707697204,1.4446311891895705,0.571764705882353,0.2376470588235294,0.10352941176470588,0.01647058823529412,0.021176470588235293,0.6747446334921697,0.6500958260421915,0.8323658924735955,1.010485132835235,0.5618811881188119,0.36386138613861385,29.827227722772278,0.9505882352941176,35.10000000000001,0.24942960590946267,0.7406441642941041,Paxton Lynch,0.0623433125620617,26
480,0.9333333333333333,0.28820229254973434,1.643576734524553,0.5375,0.21041666666666667,0.08125,0.03125,0.06666666666666667,0.0,0.03356420248746873,0.0,0.5187346274389255,0.5398633257403189,0.3462414578587699,27.17038724373576,0.9145833333333333,35.10000000000001,0.1364637855222992,0.3759308551320878,Ryan Finley,-0.5851547409654109,104
474,0.8607594936708861,0.20437158012314688,1.847877492194941,0.5253164556962026,0.23839662447257384,0.0949367088607595,0.06962025316455696,0.13924050632911392,0.0,0.3487332236199152,0.0,0.3815286282243419,0.5253164556962026,0.339662447257384,25.502953586497892,1.0,0.0,0.20437158012314688,0.20437158012314688,Sam Darnold,-0.0145699298979516,3
397,0.8639798488664987,0.10872525988282725,1.8892418815393328,0.47858942065491183,0.17632241813602015,0.08816120906801007,0.07052896725440806,0.13602015113350127,0.0,-0.4889756018916766,0.0,0.24256876993106238,0.47956403269754766,0.29427792915531337,26.047683923705712,0.924433249370277,37.800000000000004,0.04707803752926419,0.17095693844481694,Sam Howell,-0.4578595961141502,144
469,0.9829424307036247,0.289511396635925,1.3629447195799929,0.47761194029850745,0.17697228144989338,0.07249466950959488,0.014925373134328358,0.017057569296375266,0.5340070968685042,0.0852846379599269,0.5308653291283849,0.6302269971302438,0.49872122762148335,0.28388746803069054,26.747570332480812,0.8336886993603412,30.300000000000008,0.15792846686489706,0.47713426231698003,Sean Mannion,-0.2030038375684063,89
315,0.9015873015873016,0.19051826716297202,1.7808751190936856,0.4666666666666667,0.2126984126984127,0.10476190476190476,0.050793650793650794,0.09841269841269841,0.0,0.40944353077146745,0.0,0.442963491160001,0.46959459459459457,0.2905405405405405,25.99560810810811,0.9396825396825397,33.5,0.09478283791357861,0.3280314750083238,Skylar Thompson,-0.3596309354903609,247
484,0.9421487603305785,0.26268163191016053,1.5701975453753496,0.4772727272727273,0.17768595041322313,0.08884297520661157,0.030991735537190084,0.05785123966942149,0.0,0.20520757614298069,0.0,0.44239166727965334,0.48358862144420134,0.29540481400437635,23.332385120350114,0.9442148760330579,42.60000000000001,0.09482806911956795,0.2773202967210724,Trevor Lawrence,-0.1398522563381176,1
397,0.9168765743073047,0.4893625762961073,1.8707692440192936,0.5743073047858942,0.27204030226700254,0.10831234256926953,0.010075566750629723,0.08312342569269521,0.0,0.10985185019671917,0.0,0.7399160113133741,0.5646067415730337,0.3651685393258427,23.132865168539325,0.8967254408060453,47.7,0.13922365295624253,0.4280405917961276,Tua Tagovailoa,-0.0473925558279531,5
434,0.9078341013824884,0.31789650774908507,1.756974189465458,0.543778801843318,0.20967741935483872,0.10599078341013825,0.052995391705069124,0.09216589861751152,0.0,0.17256625652313232,0.0,0.5419471684713838,0.5371287128712872,0.31435643564356436,27.366831683168318,0.9308755760368663,41.10000000000001,0.12191331072177412,0.3597296784690738,Will Grier,-0.625739677371351,100
375,0.928,0.36222192001342773,1.7147317122768315,0.5733333333333334,0.208,0.112,0.050666666666666665,0.072,0.0,0.8912169882591735,0.0,0.5862714799909265,0.5636942675159236,0.3375796178343949,27.825159235668796,0.8373333333333334,39.19999999999999,0.14923543104553225,0.402053282143299,Zach Wilson,-0.2679621700216059,2
