season,team,conference,overall_rating,offense_rating,defense_rating,special_teams_rating
2013,Fresno State,Mountain West,8.8,36.1,26.7,-0.6
2013,Marshall,Sun Belt,8.3,33.4,25.5,0.4
2013,Washington State,Pac-12,8.2,33.6,26.3,0.8
2013,Cincinnati,Big 12,7.8,31.9,21.6,-2.5
2013,Vanderbilt,SEC,7.5,29.1,22.2,0.6
2013,Ball State,Mid-American,7.5,38.3,31.3,0.5
2013,East Carolina,American Athletic,7.5,33.3,23.8,-2.0
2013,Boston College,ACC,7.1,32.0,27.0,2.1
2013,Northern Illinois,Mid-American,6.3,36.6,29.8,-0.5
2013,Tennessee,SEC,5.1,29.2,26.1,1.9
2013,Duke,ACC,5.0,32.0,27.2,0.1
2013,Houston,Big 12,4.9,29.4,25.4,0.8
2013,Toledo,Mid-American,4.7,35.8,33.4,2.2
2013,Utah State,Mountain West,4.2,23.3,19.5,0.5
2013,Northwestern,Big Ten,4.2,29.4,25.9,0.6
2013,Colorado State,Mountain West,3.0,31.8,29.5,0.7
2013,Minnesota,Big Ten,2.5,25.6,25.0,2.0
2013,Arkansas,SEC,1.5,30.0,30.6,2.1
2013,Indiana,Big Ten,1.4,37.1,35.9,0.1
2013,North Texas,American Athletic,1.0,25.1,23.1,-1.1
2013,Syracuse,ACC,0.0,25.9,23.2,-2.7
2013,Navy,American Athletic,-0.3,33.4,33.5,-0.2
2013,NC State,ACC,-0.5,25.0,26.5,0.9
2013,Colorado,Big 12,-0.7,28.0,28.3,-0.4
2013,West Virginia,Big 12,-0.9,25.9,27.2,0.3
2013,Rice,American Athletic,-1.5,24.0,26.1,0.7
2013,Kentucky,SEC,-2.5,27.6,31.2,1.1
2013,Wake Forest,ACC,-2.8,19.4,21.3,-0.9
2013,Western Kentucky,Conference USA,-3.1,30.5,33.5,-0.1
2013,Memphis,American Athletic,-3.2,18.0,24.3,3.0
2013,Iowa State,Big 12,-3.8,25.7,29.7,0.2
2013,Illinois,Big Ten,-4.0,34.2,36.8,-1.4
2013,San Diego State,Mountain West,-4.8,26.9,29.9,-1.8
2013,San José State,Mountain West,-5.1,33.0,38.6,0.5
2013,Virginia,ACC,-5.2,21.3,26.5,-0.1
2013,Florida Atlantic,American Athletic,-6.6,18.9,25.0,-0.5
2013,UTSA,American Athletic,-6.6,25.9,30.3,-2.2
2013,Tulane,American Athletic,-8.0,15.6,24.1,0.4
2013,Rutgers,Big Ten,-8.1,24.0,31.6,-0.5
2013,California,ACC,-8.7,27.7,37.1,0.8
2013,Buffalo,Mid-American,-9.0,22.3,30.4,-1.0
2013,Kansas,Big 12,-9.7,16.0,25.3,-0.3
2013,UNLV,Mountain West,-10.1,26.8,34.2,-2.7
2013,South Alabama,Sun Belt,-10.2,25.2,34.3,-1.1
2013,Temple,American Athletic,-10.7,27.6,37.0,-1.3
2013,Ohio,Mid-American,-11.4,22.5,33.5,-0.5
2013,Middle Tennessee,Conference USA,-11.8,23.3,34.2,-0.8
2013,Louisiana,Sun Belt,-12.5,26.2,38.2,-0.6
2013,UConn,FBS Independents,-13.2,15.9,26.8,-2.3
2013,Texas State,Sun Belt,-13.7,17.1,31.4,0.6
2013,Kent State,Mid-American,-13.8,21.2,34.0,-1.0
2013,Hawai'i,Mountain West,-14.3,23.4,35.6,-2.2
2013,Troy,Sun Belt,-14.5,29.1,43.8,0.2
2013,New Mexico,Mountain West,-14.9,30.9,45.9,0.1
2013,SMU,ACC,-15.2,21.8,36.2,-0.8
2013,Akron,Mid-American,-15.3,17.9,30.9,-2.3
2013,Wyoming,Mountain West,-15.3,26.7,39.1,-3.0
2013,South Florida,American Athletic,-15.5,10.8,27.2,0.9
2013,Purdue,Big Ten,-15.7,19.2,33.4,-1.5
2013,Arkansas State,Sun Belt,-16.2,20.8,37.9,0.9
2013,Nevada,Mountain West,-16.8,25.7,42.6,0.0
2013,Louisiana Tech,Conference USA,-16.8,14.2,31.3,0.2
2013,Air Force,Mountain West,-16.9,26.6,45.2,1.6
2013,Tulsa,American Athletic,-18.7,12.9,31.6,-0.1
2013,Central Michigan,Mid-American,-18.8,19.7,37.6,-0.9
2013,UAB,American Athletic,-20.8,24.1,46.5,1.6
2013,Southern Miss,Sun Belt,-24.5,13.6,36.5,-1.7
2013,Army,American Athletic,-24.6,20.8,44.5,-0.8
2013,Western Michigan,Mid-American,-25.5,13.9,38.5,-0.9
2013,UL Monroe,Sun Belt,-26.2,13.4,38.1,-1.5
2013,UTEP,Conference USA,-28.9,19.0,45.6,-2.3
2013,Miami (OH),Mid-American,-29.0,10.2,38.8,-0.4
2013,Georgia State,Sun Belt,-32.6,13.3,44.4,-1.5
2013,New Mexico State,Conference USA,-35.1,17.7,52.4,-0.4
2013,Idaho,Big Sky,-35.6,13.6,48.4,-0.9
2013,Eastern Michigan,Mid-American,-35.7,17.8,50.4,-3.1
2013,Massachusetts,Mid-American,-36.1,6.4,40.7,-1.7
2013,Florida International,Conference USA,-38.9,6.4,43.4,-1.9
2013,nationalAverages,,0.9616,28.948,28.0,-0.004
