season,team,conference,overall_rating,offense_rating,defense_rating,special_teams_rating
2021,Middle Tennessee,Conference USA,-4.0,24.0,27.1,
2021,UTEP,Conference USA,-4.2,23.9,28.3,
2021,Florida Atlantic,American Athletic,-5.2,23.1,28.4,
2021,Kent State,Mid-American,-6.4,32.3,36.9,
2021,North Texas,American Athletic,-6.5,23.1,28.5,
2021,Troy,Sun Belt,-6.5,20.1,26.7,
2021,Georgia Tech,ACC,-6.7,27.0,32.4,
2021,Northern Illinois,Mid-American,-7.1,29.4,36.1,
2021,South Alabama,Sun Belt,-7.2,21.4,28.0,
2021,Old Dominion,Sun Belt,-7.4,21.2,28.0,
2021,Indiana,Big Ten,-7.8,20.4,27.3,
2021,Eastern Michigan,Mid-American,-7.8,27.2,37.2,
2021,Navy,American Athletic,-8.5,20.0,27.7,
2021,Buffalo,Mid-American,-9.5,24.6,33.1,
2021,Colorado,Big 12,-10.0,18.8,29.6,
2021,Stanford,ACC,-10.2,22.2,33.6,
2021,Northwestern,Big Ten,-11.1,19.4,27.3,
2021,Ball State,Mid-American,-11.2,21.6,33.7,
2021,Louisiana Tech,Conference USA,-11.6,23.6,34.4,
2021,Ohio,Mid-American,-11.6,25.1,35.2,
2021,South Florida,American Athletic,-12.1,23.5,36.2,
2021,Bowling Green,Mid-American,-12.4,17.1,29.8,
2021,Arizona,Big 12,-12.6,19.2,32.3,
2021,Duke,ACC,-13.5,23.4,36.3,
2021,Charlotte,American Athletic,-13.7,27.6,41.2,
2021,UNLV,Mountain West,-13.8,19.9,33.0,
2021,Southern Miss,Sun Belt,-14.2,15.0,28.6,
2021,Georgia Southern,Sun Belt,-15.3,18.4,34.0,
2021,Texas State,Sun Belt,-16.0,20.7,36.9,
2021,Arkansas State,Sun Belt,-17.9,21.0,40.0,
2021,New Mexico,Mountain West,-18.6,11.6,29.8,
2021,Temple,American Athletic,-19.1,17.5,34.1,
2021,Vanderbilt,SEC,-19.4,17.4,35.6,
2021,Kansas,Big 12,-19.7,22.3,40.6,
2021,UL Monroe,Sun Belt,-20.3,15.6,35.1,
2021,Florida International,Conference USA,-21.6,19.9,40.2,
2021,Rice,American Athletic,-22.9,18.2,38.3,
2021,Akron,Mid-American,-23.1,20.3,41.7,
2021,New Mexico State,Conference USA,-24.2,20.6,43.7,
2021,UConn,FBS Independents,-25.6,12.7,36.8,
2021,Massachusetts,Mid-American,-29.3,16.1,43.9,
2021,nationalAverages,,1.9807692307692308,28.64923076923077,26.674615384615386,
