game_id,season,week,posteam,targets,receptions,receiver_corps_epa,receiver_corps_catch_rate,receiver_corps_yards_per_target,receiver_corps_success_rate,receiver_corps_air_epa,receiver_corps_yac_epa
2023_06_DET_TB,2023,6,DET,41.0,30.0,0.7801580905914307,0.8830303072929382,10.65393922328949,0.8106060653924942,0.01223837435245514,0.7679197400808334
2023_06_DET_TB,2023,6,TB,37.0,19.0,-0.2911875704303384,0.5366071462631226,5.076785743236542,0.39375000447034836,0.7497930666431785,-1.0409806780517101
2023_06_IND_JAX,2023,6,IND,52.0,33.0,-0.3119798871603879,0.47348484667864715,5.083874399011785,0.3436147218400782,0.4870327101512389,-0.7990126101808115
2023_06_IND_JAX,2023,6,JAX,28.0,20.0,0.2777832979336381,0.777777781089147,7.017857154210408,0.5615079452594122,0.2103758007287979,0.06740752359231313
2023_06_MIN_CHI,2023,6,CHI,24.0,16.0,-0.17006881050765515,0.7458333373069763,4.9375,0.5083333373069763,-0.09900279119610786,-0.07106599826365709
2023_06_MIN_CHI,2023,6,MIN,30.0,21.0,0.08979645371437073,0.7452381054560343,6.241666714350383,0.5089285771052042,0.0634797215461731,0.026316749552885692
2023_06_NE_LV,2023,6,LV,31.0,20.0,0.1542927904261483,0.5941798951890733,7.968254009882609,0.44232804742124343,-0.009488188558154635,0.16378098540008068
2023_06_NE_LV,2023,6,NE,31.0,24.0,0.16630294256740147,0.7676767706871033,7.565656503041585,0.64478114578459,0.04160167111290826,0.1247012648317549
2023_06_NO_HOU,2023,6,HOU,24.0,13.0,0.2147420346736908,0.5785714387893677,7.407936493555705,0.46190477162599564,0.7537869215011597,-0.539044855783383
2023_06_NO_HOU,2023,6,NO,46.0,33.0,0.300218260713986,0.7011904759066445,7.823809623718262,0.5404761901923588,0.5000971342836108,-0.1998788384454591
2023_06_NYG_BUF,2023,6,BUF,29.0,19.0,0.676465030759573,0.8125,7.555555542310079,0.6701388905445734,0.07498909862867247,0.6014759639898936
2023_06_NYG_BUF,2023,6,NYG,31.0,24.0,-0.022603265941143036,0.6551587382952372,5.273809512456258,0.5105158810814222,0.26755669216314953,-0.2901599792142709
2023_06_PHI_NYJ,2023,6,NYJ,34.0,19.0,-0.22067989893257617,0.47500000298023226,3.696666693687439,0.3016666680574417,0.23961004465818406,-0.49857634007930757
2023_06_PHI_NYJ,2023,6,PHI,43.0,28.0,-0.018990793398448398,0.6653318958623069,6.61507933480399,0.4965007262570517,0.12720046724591935,-0.14619124148573195
2023_06_SEA_CIN,2023,6,CIN,35.0,24.0,0.051355657478173576,0.801282051536772,4.620268609788683,0.6028693550162845,-0.16568761236137813,0.2170432772901323
2023_06_SEA_CIN,2023,6,SEA,37.0,27.0,0.20745300352573395,0.8594444483518601,8.231666684150696,0.5361111164093018,0.11165407449007034,0.0957989290356636
2023_06_SF_CLE,2023,6,CLE,33.0,18.0,-0.5438864588737488,0.465476194024086,3.7714285612106324,0.23511904925107957,0.2741798713803291,-0.8180663377046585
2023_06_SF_CLE,2023,6,SF,24.0,12.0,-0.2042503121192567,0.48750000074505806,3.574999988079071,0.2666666693985462,0.2962941713631153,-0.5005444977432489
2023_06_WAS_ATL,2023,6,ATL,44.0,28.0,-0.2359397140416232,0.5083333362232555,4.8098484819585625,0.41439394517378375,0.6622083701870658,-0.89814808558334
2023_06_WAS_ATL,2023,6,WAS,21.0,14.0,0.1981825732759067,0.6493506516729083,4.7662337848118375,0.3863636382988521,0.48438949031489237,-0.28620693513325285
2023_07_ARI_SEA,2023,7,ARI,33.0,20.0,-0.1868770895525813,0.6973214335739613,4.210416674613953,0.3889880981296301,-0.05433289834763855,-0.13254417851567268
2023_07_ARI_SEA,2023,7,SEA,24.0,18.0,0.29865061172417234,0.8340136153357369,9.828571387699672,0.5925170140607017,0.3117050017629351,-0.013054420905453818
2023_07_ATL_TB,2023,7,ATL,23.0,19.0,0.6355943381786346,0.869642861187458,13.78511893749237,0.6184523887932301,0.6508099567145109,-0.015215619700029492
2023_07_ATL_TB,2023,7,TB,41.0,27.0,-0.3454010205136405,0.5092592570516798,4.546296225653754,0.3240740762816535,0.0699683063560062,-0.41536935418844223
2023_07_BUF_NE,2023,7,BUF,40.0,27.0,0.5398783945064578,0.7722222225533591,7.443518506156074,0.7675925940275192,0.555436318119367,-0.1053522593445248
2023_07_BUF_NE,2023,7,NE,30.0,25.0,0.44818060249090197,0.819047623872757,8.45,0.6095238149166107,0.07451139800250531,0.37366918884217737
2023_07_CLE_IND,2023,7,CLE,35.0,16.0,-0.4115754961967468,0.3804563581943512,4.063988149166107,0.2445436529815197,0.1755607994273305,-0.5871363170444965
2023_07_CLE_IND,2023,7,IND,22.0,15.0,0.20308125019073486,0.6404761884893689,8.978571483067103,0.390476188489369,0.0679888129234314,0.13509241491556168
2023_07_DET_BAL,2023,7,BAL,28.0,21.0,1.3124722838401794,0.8571428656578064,17.833333333333332,0.6402116450998518,0.4208572556575139,0.8916150000360277
2023_07_DET_BAL,2023,7,DET,50.0,33.0,-0.22683192044496536,0.6282752379775047,6.425381600856781,0.5403565801680088,0.6066739372909069,-0.8233631886541843
2023_07_GB_DEN,2023,7,DEN,24.0,20.0,-0.016458816826343536,0.71875,5.662500023841858,0.3395833373069763,0.15629818476736546,-0.1727570230141282
2023_07_GB_DEN,2023,7,GB,32.0,22.0,0.4816491335630417,0.7650000065565109,6.855000019073486,0.5100000023841857,0.11462247669696808,0.36702665090560915
2023_07_JAX_NO,2023,7,JAX,30.0,21.0,0.11724874905000131,0.7051587402820587,6.996428569157918,0.45753968755404156,0.4007596472899119,-0.2835109308362007
2023_07_JAX_NO,2023,7,NO,54.0,33.0,-0.24279154340426126,0.6242063542207082,6.269444425900777,0.39920636018117267,0.4537009745836258,-0.704720064997673
2023_07_LAC_KC,2023,7,KC,40.0,32.0,-0.0159468488259749,0.7596736631610177,8.597202734513717,0.5632867189970884,0.09588868780569597,-0.11183551610024138
2023_07_LAC_KC,2023,7,LAC,30.0,17.0,0.16443625232204795,0.5927579402923584,6.888888895511627,0.3601190522313118,0.5643205959349871,-0.39988433849066496
2023_07_LV_CHI,2023,7,CHI,29.0,21.0,0.09048266212145488,0.6987654401196374,5.214814821879069,0.417283962170283,-0.6471921911773583,0.7376748166150517
2023_07_LV_CHI,2023,7,LV,46.0,27.0,-0.10491799811522166,0.6524216598934598,4.668091191185845,0.38461539149284363,0.3248366084363725,-0.3834368967347675
2023_07_MIA_PHI,2023,7,MIA,32.0,23.0,-0.28697068576834034,0.6761904827186039,5.980952399117606,0.5190476221697671,0.6507845379944358,-0.9377552568912506
2023_07_MIA_PHI,2023,7,PHI,30.0,23.0,0.18648044796039662,0.7444444497426351,6.944444417953491,0.36666667461395264,-0.07900333404541016,0.2654838263988495
2023_07_PIT_LA,2023,7,LA,28.0,14.0,0.17170142382383347,0.5416666716337204,6.965277711550395,0.3472222238779068,0.14304200559854507,-0.016520397427181404
2023_07_PIT_LA,2023,7,PIT,23.0,17.0,0.11714822053909302,0.7708333333333334,7.618055582046509,0.4375000099341075,-0.015794833501180012,0.1329430773233374
2023_07_SF_MIN,2023,7,MIN,43.0,35.0,0.157694885507226,0.8425925970077515,8.122222264607748,0.45000000132454765,-0.17131292281879318,0.32900776631302303
2023_07_SF_MIN,2023,7,SF,29.0,21.0,0.5124313731988271,0.7949735522270203,10.384920676549276,0.7394179999828339,0.2668164124091466,0.24561497600128254
2023_07_WAS_NYG,2023,7,NYG,27.0,18.0,0.22158011607825756,0.6906250007450581,8.84375,0.37812500074505806,0.4308033538982272,-0.20922324433922768
2023_07_WAS_NYG,2023,7,WAS,36.0,22.0,0.04361112788319588,0.5572916716337204,6.875,0.4826388917863369,0.4615440182387829,-0.4179328680038452
2023_08_ATL_TEN,2023,8,ATL,33.0,20.0,0.3063387568626139,0.6756613850593567,8.350793679555258,0.5264550348122915,0.7679352925883399,-0.4615964988867442
2023_08_ATL_TEN,2023,8,TEN,26.0,19.0,0.2910951354673931,0.6738095283508301,8.276190553392683,0.3547619070325579,0.9739402490002769,-0.6828451855108142
2023_08_BAL_ARI,2023,8,ARI,37.0,25.0,-0.23415743559598923,0.7059523910284042,4.385714292526245,0.40416667237877846,0.2897682525217533,-0.5141536518931389
2023_08_BAL_ARI,2023,8,BAL,26.0,18.0,0.08187302574515343,0.6892857179045677,6.83928570151329,0.46160714514553547,0.36117676086723804,-0.2793037723749876
2023_08_CHI_LAC,2023,8,CHI,38.0,25.0,-0.32145251827314497,0.5750000029802322,4.998333382606506,0.37000000178813935,0.12573390007019042,-0.4400457113981247
2023_08_CHI_LAC,2023,8,LAC,38.0,31.0,0.29197215498425066,0.819791667163372,6.635416686534882,0.5864583402872086,-0.14147306652739644,0.43344521149992943
2023_08_CIN_SF,2023,8,CIN,32.0,28.0,0.3819030895829201,0.8333333283662796,7.635416567325592,0.6458333358168602,0.04993264935910702,0.33197041042149067
2023_08_CIN_SF,2023,8,SF,30.0,22.0,-1.0444348134100436,0.6461760520935058,11.259884643554688,0.41760462522506714,0.02384468149393797,-1.0682795204222202
2023_08_CLE_SEA,2023,8,CLE,30.0,16.0,0.3223334960639477,0.6181818209588528,10.464488625526428,0.5286931842565536,0.057910818606615067,0.26442269515246153
2023_08_CLE_SEA,2023,8,SEA,36.0,23.0,0.11167034081050328,0.7375283496720451,7.493197304861886,0.49716553943497793,0.16904069696153914,-0.05737036360161645
2023_08_HOU_CAR,2023,8,CAR,31.0,22.0,0.44926281542413765,0.7437710497114394,8.225420832633972,0.6311447852187686,0.33290181226200527,0.11636101785633299
2023_08_HOU_CAR,2023,8,HOU,25.0,16.0,-0.2983081266283989,0.7642857219491687,6.676190418856485,0.43095238506793976,0.028251175369535173,-0.31267680653503965
2023_08_JAX_PIT,2023,8,JAX,32.0,24.0,0.31223857067525385,0.7800000071525574,8.593333435058593,0.6800000071525574,0.17175378277897835,0.1404848128557205
2023_08_JAX_PIT,2023,8,PIT,40.0,25.0,-0.5359461097978055,0.5505952406674623,4.521428555250168,0.3630952462553978,0.36254855152219534,-0.898494653403759
2023_08_KC_DEN,2023,8,DEN,18.0,12.0,0.2437534841398398,0.7777777860562006,5.111111164093018,0.3333333432674408,-0.07900850474834442,0.3227619615693887
2023_08_KC_DEN,2023,8,KC,37.0,24.0,-0.18299962004477327,0.6257575831630013,5.83131311156533,0.4474747546694495,0.11871241168542342,-0.30171206390315836
2023_08_LA_DAL,2023,8,DAL,34.0,27.0,-0.42484809864651074,0.7067099592902444,5.904761877926913,0.4534632075916637,0.14596765691583807,-0.5708157237280499
2023_08_LA_DAL,2023,8,LA,33.0,18.0,0.5873680817229407,0.5775510243007115,8.274489743368965,0.5819727948733738,0.35197815547386807,0.1577846258878708
2023_08_LV_DET,2023,8,DET,34.0,26.0,-0.28087092004716396,0.8291666731238365,8.304166674613953,0.5437500067055225,-1.0665857214480639,0.785714790225029
2023_08_LV_DET,2023,8,LV,21.0,10.0,-0.3028294082198824,0.6632653070347649,9.010204076766968,0.4846938784633364,0.19942918845585414,-0.502258647765432
2023_08_MIN_GB,2023,8,GB,40.0,24.0,-0.0201655277716262,0.6361111189637866,5.93690470286778,0.46904763153621126,0.5067086475236076,-0.526874133518764
2023_08_MIN_GB,2023,8,MIN,34.0,26.0,0.6309402594342828,0.8343750052154064,6.407638818025589,0.6392361186444759,-0.1285429736599326,0.7594832312315702
2023_08_NE_MIA,2023,8,MIA,44.0,30.0,0.1941407009959221,0.7365384638309479,5.469871783256531,0.4871794879436493,0.21444953382015228,-0.020308816619217396
2023_08_NE_MIA,2023,8,NE,28.0,19.0,0.28462599797381294,0.6812169353167216,6.091269810994466,0.5410052968396081,0.747729153268867,-0.4631031354268392
2023_08_NO_IND,2023,8,IND,38.0,23.0,0.12591529223654005,0.5362773107157813,5.308546993467543,0.3700854761732949,0.36715322484572727,-0.2412379350927141
2023_08_NO_IND,2023,8,NO,29.0,20.0,0.9803693862631917,0.8033730238676071,13.690674602985382,0.7533730231225491,0.5596761479973793,0.4206932932138443
2023_08_NYJ_NYG,2023,8,NYG,12.0,6.0,-0.7409653837482134,0.4333333373069763,0.9166666666666666,0.0,-0.39817127337058383,-0.34279411224027473
2023_08_NYJ_NYG,2023,8,NYJ,34.0,17.0,-0.5218635257333517,0.338141031563282,5.329594016075134,0.3103632517158985,0.26145581621676683,-0.7833193484693766
2023_08_PHI_WAS,2023,8,PHI,35.0,29.0,0.4792214394547045,0.7797619104385376,6.796130985021591,0.46889881417155266,0.35065127233974636,0.12857017014175653
2023_08_PHI_WAS,2023,8,WAS,51.0,39.0,0.1858167327940464,0.7966666668653488,7.322142839431763,0.531547623872757,0.27463498711586,-0.0888182282447815
2023_08_TB_BUF,2023,8,BUF,39.0,31.0,0.14537118220080933,0.8690476218859354,7.950396776199341,0.5674603134393692,-0.37974778314431507,0.5251189482708772
2023_08_TB_BUF,2023,8,TB,40.0,25.0,0.04125734604895115,0.5357142947614193,5.008928626775742,0.4434523917734623,0.47021424025297165,-0.45515626823180355
2023_09_ARI_CLE,2023,9,ARI,20.0,11.0,-0.7304172043999037,0.5444444517294565,2.2611111203829446,0.17083333432674408,-0.5565569462875525,-0.1738602618376414
2023_09_ARI_CLE,2023,9,CLE,28.0,19.0,-0.29049912508991027,0.634920640124215,4.834920591778225,0.25026455521583557,0.11404720279905531,-0.4045463494128651
2023_09_BUF_CIN,2023,9,BUF,33.0,26.0,-0.07792908977717161,0.6448863670229912,5.951704561710358,0.5326704531908035,0.7478904507588595,-0.8248324627056718
2023_09_BUF_CIN,2023,9,CIN,42.0,31.0,0.387701578438282,0.7652777805924416,8.214236080646515,0.6048611141741276,0.10799696296453476,0.27970459684729576
2023_09_CHI_NO,2023,9,CHI,26.0,18.0,0.029659301042556763,0.647916667163372,7.355208396911621,0.5447916649281979,-0.005511913448572159,0.0351712740957737
2023_09_CHI_NO,2023,9,NO,32.0,26.0,0.25565605031119454,0.7796296344863044,9.587037086486816,0.5657407508956062,-0.10045967002709706,0.35611578656567466
2023_09_DAL_PHI,2023,9,DAL,44.0,29.0,-0.021320194833808474,0.6393518580330743,5.341203795539008,0.5101851920286814,0.11843879686461554,-0.13975900411605835
2023_09_DAL_PHI,2023,9,PHI,21.0,17.0,0.6757519394159317,0.8379629651705424,9.555555582046509,0.5787037114302317,0.22256112098693848,0.4531908445060253
2023_09_IND_CAR,2023,9,CAR,37.0,24.0,-0.3363522231578827,0.6316666722297668,4.508333349227906,0.2800000041723251,-0.13416568292304873,-0.20218652160838246
2023_09_IND_CAR,2023,9,IND,24.0,17.0,-0.11389295756816864,0.5714285756860461,4.676190512520926,0.40238095607076374,0.033609405159950256,-0.14750242233276367
2023_09_LAC_NYJ,2023,9,LAC,28.0,16.0,-0.1588034431139628,0.537918875614802,3.2786595821380615,0.2477954195605384,0.06588957044813368,-0.22469302132311794
2023_09_LAC_NYJ,2023,9,NYJ,48.0,33.0,0.1846717751838944,0.7519813559272073,5.713986028324474,0.5607226125218652,0.03255764598196203,0.15211408178914676
2023_09_LA_GB,2023,9,GB,25.0,20.0,0.2711626353363196,0.7685185207260979,8.462962998284233,0.5185185207260979,0.47040228214528823,-0.19923968157834476
2023_09_LA_GB,2023,9,LA,27.0,13.0,-0.3136785700917244,0.535714291036129,5.285714313387871,0.2142857164144516,-0.049822140485048294,-0.2638564305379987
2023_09_MIA_KC,2023,9,KC,28.0,20.0,0.41244533319364896,0.6803030344572935,6.999999978325584,0.49848485534841364,-0.17329516397281128,0.5857404500923373
2023_09_MIA_KC,2023,9,MIA,33.0,21.0,-0.05034293048083782,0.6145833376795053,4.591666609048843,0.30833333916962147,0.07418845500797033,-0.12453137361444533
2023_09_MIN_ATL,2023,9,ATL,34.0,21.0,-0.27017303307851154,0.6166666679912143,6.151851760016547,0.3481481538878547,0.370657483736674,-0.6408304919799169
2023_09_MIN_ATL,2023,9,MIN,36.0,25.0,0.6498067097531425,0.8015873034795126,8.279100524054634,0.5753968291812472,0.3747241910960939,0.22684072123633492
2023_09_NYG_LV,2023,9,LV,24.0,16.0,0.5627287992974743,0.7880952470004559,9.932142972946167,0.6839285790920258,-0.14987600967288017,0.7126047983765602
2023_09_NYG_LV,2023,9,NYG,30.0,19.0,-0.6652976555956734,0.5579365127616458,5.534656074311998,0.35052910778257584,0.10556424595415592,-0.7356491181999445
2023_09_SEA_BAL,2023,9,BAL,32.0,26.0,-0.06527256303363377,0.8015873034795126,5.122222211625841,0.41349206533696914,0.09431437402963638,-0.15958693706327015
2023_09_SEA_BAL,2023,9,SEA,25.0,13.0,-0.33400551602244377,0.4977678582072258,4.625,0.2566964291036129,0.16024836897850037,-0.4942538768518716
2023_09_TB_HOU,2023,9,HOU,40.0,30.0,0.5648760923317501,0.8108225209372384,10.469264115606036,0.5705627756459373,0.3759916488613401,0.2487598636320659
2023_09_TB_HOU,2023,9,TB,30.0,21.0,0.03367765247821808,0.7928571488176074,7.108730145863125,0.3801587330443518,-0.14453350007534027,0.1782111099788121
2023_09_TEN_PIT,2023,9,PIT,29.0,19.0,0.06228728292302953,0.6493827203909556,4.80185183386008,0.5771604975064596,0.33070864781944287,-0.26842132376299965
2023_09_TEN_PIT,2023,9,TEN,37.0,22.0,0.1653105786277188,0.6107744177182516,8.737542119291094,0.4718855255179935,1.2913390795389812,-1.1260284553799365
2023_09_WAS_NE,2023,9,NE,43.0,24.0,-0.26606874307617545,0.4901785831898451,4.403273805975914,0.3345238193869591,0.6407415419816971,-0.9068102375604212
2023_09_WAS_NE,2023,9,WAS,44.0,29.0,0.1846267423695988,0.6490740776062012,6.409259186850654,0.43703704078992206,0.6132007572386,-0.4285740065905783
2023_10_ATL_ARI,2023,10,ARI,32.0,19.0,-0.26957603357732296,0.4079861119389534,4.88715273141861,0.3402777798473835,0.6576377100178173,-0.8304389278803553
2023_10_ATL_ARI,2023,10,ATL,20.0,12.0,0.11649977043271065,0.6291666738688946,3.941666644066572,0.5000000037252903,0.8730030991137028,-0.7069325149059296
2023_10_CAR_CHI,2023,10,CAR,34.0,21.0,0.18551786243915558,0.7068783111042447,7.061904774771796,0.38439153797096676,0.48976050317287445,-0.3042426502539052
2023_10_CAR_CHI,2023,10,CHI,32.0,20.0,0.2620097976177931,0.6795634999871254,5.463293641805649,0.4365079402923584,0.5356395249255002,-0.273629711009562
2023_10_CLE_BAL,2023,10,BAL,23.0,13.0,-0.6555022762881385,0.5370370348294576,8.26851855383979,0.3148148126072354,0.6517616742187076,-1.307263930638631
2023_10_CLE_BAL,2023,10,CLE,32.0,20.0,0.18954568728804588,0.630952388048172,4.577381014823914,0.5674603208899498,0.5501157839316875,-0.3605700805783272
2023_10_DEN_BUF,2023,10,BUF,26.0,15.0,-0.8625120935695512,0.5551020460469382,5.876190504857472,0.36122449381010874,0.4965419982160841,-1.380579789435225
2023_10_DEN_BUF,2023,10,DEN,29.0,24.0,0.21528051942586898,0.7727272748947144,6.540151596069336,0.5613636374473572,-0.32912724912166597,0.5444077864289284
2023_10_DET_LAC,2023,10,DET,32.0,23.0,0.46244498235838755,0.7079365168298993,9.178571496691022,0.524603179522923,0.1606437393597194,0.3018012451274054
2023_10_DET_LAC,2023,10,LAC,40.0,27.0,-0.13127655908465385,0.627976194024086,5.898809552192688,0.4642857126891613,0.22910121642053127,-0.3603777699172497
2023_10_GB_PIT,2023,10,GB,37.0,21.0,0.23920434713363647,0.5586309619247913,7.983630865812302,0.4357142932713032,0.7475241064094007,-0.508319728076458
2023_10_GB_PIT,2023,10,PIT,22.0,14.0,-0.0796404310635158,0.7142857142857143,5.464285714285714,0.5,-0.2622490269797189,0.18260857888630458
2023_10_HOU_CIN,2023,10,CIN,39.0,27.0,-0.01885682940483093,0.6190476238727569,6.029761853814125,0.3345238119363785,0.0928979679942131,-0.11175478720106184
2023_10_HOU_CIN,2023,10,HOU,39.0,23.0,0.1851249982137233,0.5587797686457634,7.791666626930237,0.454613097012043,0.6038426251034252,-0.41871760319918394
2023_10_IND_NE,2023,10,IND,26.0,18.0,0.15108505822718143,0.6666666716337204,7.635416626930237,0.46875,0.4352468643337488,-0.2841618247330189
2023_10_IND_NE,2023,10,NE,26.0,18.0,0.5234704549823489,0.7904762029647827,8.666666609900338,0.7015873066016606,0.34383349280272213,0.1796369786773409
2023_10_NO_MIN,2023,10,MIN,32.0,23.0,0.26910773913065594,0.7674603263537089,8.131745974222818,0.5714285771052042,-0.06182103604078293,0.3309287714461486
2023_10_NO_MIN,2023,10,NO,40.0,26.0,0.03351337048742506,0.672839512427648,5.749118215507931,0.36772487146986854,0.28511330319775474,-0.25159990621937645
2023_10_NYG_DAL,2023,10,DAL,44.0,33.0,0.46505679190158844,0.7071428559720516,10.993749875575304,0.5821428634226322,0.6186648271977901,-0.15360800153575838
2023_10_NYG_DAL,2023,10,NYG,26.0,14.0,-0.2939114853739738,0.5166666716337204,3.2416666388511657,0.33333333730697634,0.3059801831841469,-0.5998916357755661
2023_10_NYJ_LV,2023,10,LV,25.0,16.0,-0.010404137628419059,0.8659340696675437,6.059340647288731,0.39780219963618685,-0.6295477433928421,0.6191435605287552
2023_10_NYJ_LV,2023,10,NYJ,37.0,23.0,-0.18890997477703625,0.5195767200655408,5.856613794962565,0.39523809982670677,0.2305414080619812,-0.41945137290490997
2023_10_SF_JAX,2023,10,JAX,31.0,18.0,-0.7438398152589798,0.5354437306523323,5.323187157511711,0.3633658066391945,0.45111704617738724,-1.1949568409472704
2023_10_SF_JAX,2023,10,SF,27.0,20.0,1.1587214384760176,0.7880952443395343,13.171428680419922,0.6904761918953487,0.8228137578283038,0.3359076657465526
2023_10_TEN_TB,2023,10,TB,29.0,18.0,0.07491700776985713,0.657142869063786,6.864285775593349,0.4428571505205972,0.8159103021025658,-0.7409933492807406
2023_10_TEN_TB,2023,10,TEN,39.0,19.0,-0.15714672971807886,0.5479166731238365,4.349999934434891,0.3562500085681677,0.5010807141661644,-0.6582274623215199
2023_10_WAS_SEA,2023,10,SEA,42.0,31.0,0.2419427376654413,0.7944444484180875,9.562963008880615,0.4574074066347546,-0.4336672259701623,0.6756099578407075
2023_10_WAS_SEA,2023,10,WAS,42.0,29.0,0.39665295725519006,0.6515151506120508,6.723484906283292,0.40984848818995734,0.1711955639449033,0.22545741092075
2023_11_ARI_HOU,2023,11,ARI,29.0,20.0,0.3161400440149009,0.7538690529763699,10.884523790329695,0.47559524327516556,0.43281558342278004,-0.11667559016495943
2023_11_ARI_HOU,2023,11,HOU,38.0,28.0,0.2960195988416672,0.8410037904977798,8.68446969985962,0.548390157520771,0.2657003626227379,0.030319225043058395
2023_11_CHI_DET,2023,11,CHI,22.0,16.0,-0.06748222879001073,0.670634925365448,7.5952381406511575,0.515873019184385,0.3909567381654467,-0.4584390011483005
2023_11_CHI_DET,2023,11,DET,33.0,23.0,-0.48818571120500565,0.6117424294352531,6.6875,0.5700757652521133,0.5995452664792538,-1.1304142586886883
2023_11_CIN_BAL,2023,11,BAL,23.0,16.0,0.9250620326027275,0.7821428596973419,11.18214282989502,0.5571428596973419,0.6027069211006164,0.32235511392354965
2023_11_CIN_BAL,2023,11,CIN,31.0,19.0,0.04747125133872032,0.5482142902910709,5.066369011998177,0.47113095968961716,0.42079953104257584,-0.3733282926841639
2023_11_DAL_CAR,2023,11,CAR,26.0,16.0,-0.07223027093069893,0.7467532519783292,5.6515151262283325,0.29437229888779776,0.21636537781783513,-0.2885956530060087
2023_11_DAL_CAR,2023,11,DAL,40.0,27.0,0.14872883260250092,0.7203703820705414,5.2061728371514215,0.4117284019788106,0.27104707393381333,-0.1223182479540507
2023_11_LAC_GB,2023,11,GB,38.0,27.0,0.44442273378372193,0.7266666710376739,8.161666679382325,0.5933333396911621,0.0449093908071518,0.3995133265852928
2023_11_LAC_GB,2023,11,LAC,36.0,21.0,0.23205804824829102,0.660714294229235,6.892857142857143,0.37202381449086325,0.6156741082668304,-0.3836161217519215
2023_11_LV_MIA,2023,11,LV,38.0,24.0,0.08672263845801353,0.6780219860374928,6.856318652629852,0.4645604472607374,0.2802139613777399,-0.19349128007888794
2023_11_LV_MIA,2023,11,MIA,36.0,28.0,-0.3397961879769961,0.8232323262426589,8.359006669786242,0.3569023609161377,-0.1784027742428912,-0.16139337999953163
2023_11_MIN_DEN,2023,11,DEN,32.0,27.0,0.11364750657230616,0.7726190537214279,7.669642776250839,0.4732142947614193,0.402859203517437,-0.2892116846051067
2023_11_MIN_DEN,2023,11,MIN,29.0,20.0,-0.00046300036566598076,0.6887755138533456,6.741496631077358,0.561224490404129,0.21430749552590506,-0.2147704873766218
2023_11_NYG_WAS,2023,11,NYG,26.0,18.0,0.3103987593203783,0.6062500067055225,7.714583292603493,0.49166667461395264,0.6252139192074537,-0.31481513753533363
2023_11_NYG_WAS,2023,11,WAS,42.0,31.0,-0.1177016632123427,0.7909451696005735,5.7604617422277276,0.6075036119331013,0.000521109862761064,-0.11822280355475166
2023_11_NYJ_BUF,2023,11,BUF,29.0,20.0,0.4596997244017465,0.6224489808082581,9.58758510862078,0.3911564690726144,-0.1396862736770085,0.5993860278810773
2023_11_NYJ_BUF,2023,11,NYJ,28.0,15.0,0.0988834218846427,0.5,5.078703668382433,0.3055555588669247,0.4176872670650482,-0.318803860909409
2023_11_PHI_KC,2023,11,KC,39.0,24.0,-0.23004375360906124,0.6198989957571029,3.6773737192153932,0.23191919624805452,0.3496460184454918,-0.5796897383406758
2023_11_PHI_KC,2023,11,PHI,21.0,14.0,-0.1254137143758791,0.6428571428571429,4.672619002205985,0.2916666695049831,-0.2841454797557422,0.15873179478304728
2023_11_PIT_CLE,2023,11,CLE,41.0,24.0,-0.13258925718920572,0.674829934324537,3.355442145041057,0.33877551768507275,-0.4513607323169708,0.31877143468175617
2023_11_PIT_CLE,2023,11,PIT,25.0,15.0,-0.1547858076436179,0.7380952409335545,4.922619070325579,0.3154761918953487,-0.46020881618772236,0.3054229979004179
2023_11_SEA_LA,2023,11,LA,29.0,17.0,0.018088412071977342,0.6360544306891305,7.452380895614624,0.5034013667276928,0.21530393777149065,-0.19721550328124846
2023_11_SEA_LA,2023,11,SEA,38.0,24.0,-0.22056834287941457,0.6103174656629562,4.506349205970764,0.3658730208873749,-0.06006883680820465,-0.1604994758963585
2023_11_TB_SF,2023,11,SF,25.0,21.0,0.5480741322040558,0.6944444417953491,11.327777862548828,0.5422222256660462,0.8924583911895752,-0.3443842887878418
2023_11_TB_SF,2023,11,TB,43.0,29.0,0.10162198709117042,0.6775132318337759,7.180158774058024,0.5611111157470279,0.5655350995560487,-0.46391307065884274
2023_11_TEN_JAX,2023,11,JAX,31.0,24.0,1.0000170825847559,0.8492063539368766,10.873015914644514,0.6031746097973415,0.7594310428415026,0.2405860275030136
2023_11_TEN_JAX,2023,11,TEN,17.0,13.0,0.7169753710428873,0.8111111124356588,10.588888910081652,0.6555555562178293,0.2535261909166972,0.46344917950530845
2023_12_BAL_LAC,2023,12,BAL,30.0,18.0,0.14126327261328697,0.5989583395421505,6.848958313465118,0.5468750037252903,0.16893463116139174,-0.027671344578266144
2023_12_BAL_LAC,2023,12,LAC,41.0,29.0,-0.3825364096297158,0.6194444447755814,3.894444419278039,0.263888892200258,-0.17601154247919717,-0.20652489446931416
2023_12_BUF_PHI,2023,12,BUF,49.0,29.0,0.18117036457572663,0.5622758269309998,6.136209011077881,0.4764997022492545,0.6851398710693631,-0.5039695458752769
2023_12_BUF_PHI,2023,12,PHI,28.0,18.0,0.33513317722827196,0.6163194514811039,7.586805552244186,0.5451388917863369,0.2967632971704006,0.038369902642443776
2023_12_CAR_TEN,2023,12,CAR,24.0,18.0,0.5559674650430679,0.7750000029802322,7.956666630506516,0.6400000005960464,0.16537722963839768,0.39059023559093475
