season,receiver_player_id,receiver_player_name,targets,receptions,yards,touchdowns,total_epa,epa_per_target,success_rate,catch_rate,yards_per_reception,yards_per_target,air_yards,yac,racr,first_downs,interceptions,total_air_epa,air_epa_per_target,total_yac_epa,yac_epa_per_target,games,targets_per_game
2023,00-0031544,A.Cooper,135.0,76.0,1309.0,5.0,49.995713233947754,0.35565119748935103,0.5081710005179048,0.5628483546897769,16.22830080986023,9.706587076187134,13.019534707069397,3.2087662424892187,0.2388088864972815,54.0,6.0,173.2631893157959,1.2618848774582148,-123.37347984313965,-0.8976591471582651,16,8.4375
2023,00-0031547,D.Parker,55.0,33.0,394.0,0.0,1.0191890001296997,-0.056795782257372945,0.49230769735116225,0.603418808716994,11.580769245441143,6.950213670730591,8.539743588520931,3.0410256569202128,0.8237171860841604,17.0,2.0,45.20510795712471,0.8599306770528738,-44.18591865897179,-0.9167264699935913,13,4.230769230769231
2023,00-0031549,N.Agholor,52.0,38.0,432.0,5.0,18.410603940486908,0.22150154329008526,0.4851851877239015,0.6601851863993539,11.43796299563514,8.421296305126614,6.102777759234111,5.335185178452068,1.14329241375838,21.0,1.0,39.21815696358681,0.7757950930131806,-20.80755317211151,-0.5542935447560416,18,2.888888888888889
2023,00-0031588,S.Diggs,178.0,117.0,1256.0,8.0,39.60946913808584,0.27291112023062614,0.5399222907267118,0.6672952865299425,10.42000833310579,7.243968612269351,6.1232038108926075,4.296804503390663,0.9250149159795709,65.0,4.0,116.54480254650116,0.6332976539668284,-77.98833891749382,-0.35997097086357444,19,9.368421052631579
2023,00-0031610,D.Waller,74.0,52.0,552.0,1.0,15.290661424398422,0.08829578633109729,0.48358586554725963,0.6940386046965917,10.07361114025116,6.986237366994222,6.356646776199341,3.7169642547766366,0.7418418799837431,25.0,2.0,29.66060698032379,0.31494048222278553,-14.369945839047432,-0.2266447115689516,12,6.166666666666667
2023,00-0031687,R.Mostert,34.0,26.0,172.0,3.0,-3.7544435262680054,-0.18203947842121124,0.29873016277949016,0.7288888911406199,4.782539653778076,4.062539641062418,-1.9603174686431886,6.742857170104981,4.799999992052714,6.0,1.0,-27.191148951649666,-0.8618361777315537,23.436704566702247,0.6797966762135427,15,2.2666666666666666
2023,00-0032211,T.Lockett,124.0,79.0,894.0,5.0,41.28231915831566,0.3081732878790182,0.6089062953696531,0.6209086749483558,11.866176436929141,7.240648031234741,9.323529383715462,2.542647060225992,0.3093401143217788,48.0,4.0,112.0193499326706,0.9966779281111324,-72.84303224086761,-0.6931891375604797,17,7.294117647058823
2023,00-0032392,A.Hooper,32.0,25.0,234.0,0.0,10.412619471549988,0.22824405692517757,0.5604166686534882,0.7583333365619183,8.505208313465118,7.279166668653488,3.65625,4.848958343267441,2.2274307809196987,12.0,0.0,-6.048361837863922,-0.17376025090925395,17.407981522381306,0.42805802868679166,16,2.0
2023,00-0032398,C.Moore,35.0,22.0,424.0,0.0,18.269116759300232,0.6343825290600459,0.5888888915379842,0.6722222248713176,21.311111132303875,15.250000063578288,18.388888867696128,2.9222222208976745,0.2097128196977652,16.0,1.0,47.0045565366745,1.381435889005661,-28.73543970286846,-0.7470533462862173,15,2.3333333333333335
2023,00-0032464,K.Raymond,44.0,35.0,489.0,1.0,29.941923707723618,0.7286558491177857,0.7135416679084301,0.8489583358168602,13.30729165673256,11.21354165673256,7.545833334326744,5.761458344757557,0.3592363093048334,20.0,0.0,6.719400346279144,0.09845446376129985,23.222523825243115,0.630201377090998,16,2.75
2023,00-0032764,D.Henry,36.0,28.0,214.0,0.0,3.1744807064533234,0.062316254278024036,0.4833333353201548,0.7444444457689922,8.055555566151936,5.833333301544189,-1.794444449742635,9.85,0.0,8.0,0.0,-32.301585987210274,-0.888133109609286,35.47606768459082,0.9504493866115808,15,2.4
2023,00-0032765,M.Thomas,64.0,39.0,448.0,1.0,12.608109831809998,0.05310423523187637,0.49880953431129454,0.5432539790868759,10.689047574996948,6.3249999523162845,7.960952377319336,2.72809522151947,0.3624672670331266,21.0,1.0,63.7178218960762,1.0195025404915214,-51.109712064266205,-0.9663982965052128,10,6.4
2023,00-0032775,D.Robinson,45.0,29.0,415.0,4.0,17.998627960681915,0.6786717983583609,0.6444444490803612,0.7629629704687331,14.25,10.440740797254774,10.842592557271322,3.4074074228604636,0.48431750138600665,23.0,1.0,65.37920805811882,1.1730394694540236,-47.38057905435562,-0.4943676292896271,9,5.0
2023,00-0033009,T.Boyd,98.0,67.0,667.0,2.0,5.828840136528015,0.07396262708832235,0.46274510551901427,0.691923448268105,10.42471986658433,7.053641445496503,6.550000036464018,3.874719872194178,0.6923900261959609,29.0,4.0,31.02420538663864,0.3679982165203375,-25.195366874337196,-0.2940355984165388,17,5.764705882352941
2023,00-0033040,T.Hill,180.0,124.0,1861.0,15.0,89.30450022220612,0.5358835722264998,0.566879540681839,0.6896690025049097,15.542893185335046,10.804358033572926,10.030871727887321,5.504668474197388,0.7723869427162058,84.0,5.0,144.66754508018494,0.8308108626481365,-54.41604448854923,-0.28017852614250255,17,10.588235294117647
2023,00-0033045,E.Elliott,65.0,51.0,313.0,2.0,-10.107500493526459,-0.01993687649567922,0.35791486700375874,0.7681168874104818,6.440158716837565,5.57380952835083,-0.8738095263640085,7.313968276977539,4.0,12.0,0.0,-52.518226623535156,-0.8548409005006155,42.41072705388069,0.8349040413896243,15,4.333333333333333
2023,00-0033090,H.Henry,61.0,42.0,419.0,6.0,18.46560901403427,0.17971214881310096,0.5838827926378983,0.648840056015895,9.07399265582745,6.626556671582735,6.846336988302378,2.227655678987503,0.20026718080043793,29.0,2.0,43.68995729088783,0.7709786966443062,-25.22434564679861,-0.591266499259151,13,4.6923076923076925
2023,00-0033110,T.Higbee,71.0,47.0,495.0,2.0,18.33457860350609,0.23204612638801336,0.47805736772716045,0.6096590980887413,9.49791669845581,6.610511340200901,4.720833279192448,4.777083337306976,1.6935503482818604,26.0,0.0,12.426486939191818,0.18079028325155377,5.908090651035309,0.05125583673361689,16,4.4375
2023,00-0033280,C.McCaffrey,108.0,86.0,716.0,9.0,7.78999237716198,0.16240069733344412,0.4932957495513715,0.8402882249731767,8.572556395279733,7.311466154299285,1.4976190344283455,7.074937393790798,3.8788616210222244,37.0,2.0,-47.37371674180031,-0.4429217699032865,55.16370964050293,0.6053224788292458,19,5.684210526315789
2023,00-0033282,C.Samuel,91.0,62.0,613.0,4.0,6.00624193251133,-0.0050745109329000115,0.4687748048454523,0.6929811546579003,10.160218209028244,6.842162683606148,5.678124964237213,4.48209323734045,1.0820571120296205,26.0,4.0,17.09080195426941,0.14208426140248775,-11.084557622671127,-0.1471587447449565,16,5.6875
2023,00-0033288,G.Kittle,103.0,73.0,1132.0,7.0,67.30553162097931,0.7574634057910818,0.5893863525829817,0.7063454169976083,14.871282527321263,10.451682285258645,7.957393476837559,6.913888899903548,1.0734374248667766,47.0,2.0,71.85176438093185,0.8401374967866823,-4.546229541301727,-0.08267406344805893,19,5.421052631578948
2023,00-0033293,A.Jones,51.0,34.0,254.0,1.0,6.762951076030731,0.22937579381351286,0.38791209344680494,0.6919413988406842,8.346153864493736,5.6238095668646,-2.129487168330413,10.475641012191772,33.23076923688253,14.0,0.0,-39.938981890678406,-0.8651458919048309,45.64893178641796,1.0742365934241276,13,3.923076923076923
2023,00-0033307,K.Bourne,55.0,37.0,406.0,6.0,-9.540424823760986,-0.3475934872403741,0.4910714365541935,0.6715999394655228,12.539583325386047,8.116414189338684,7.062499970197678,5.47708335518837,1.0914937406778336,16.0,3.0,28.2799471616745,0.5329082813113928,-37.820372462272644,-0.8805017881095409,8,6.875
2023,00-0033357,T.Hill,40.0,33.0,291.0,2.0,10.079289317131042,0.19004979332288105,0.5216666698455811,0.8316666682561239,8.15,7.631666660308838,3.6595238049825034,4.490476187070211,1.8992018794471568,11.0,0.0,-1.3219524919986725,-0.07233291467030843,11.401242576539516,0.2623827298482259,15,2.6666666666666665
2023,00-0033526,S.Perine,56.0,50.0,455.0,0.0,12.130847692489624,0.1445772713598083,0.616526615970275,0.9078431409948012,9.050280066097484,8.241456592784209,-0.0319327712059021,9.082212924957275,6.770833343267441,23.0,0.0,-35.06903159618378,-0.6515087459017249,47.19987953454256,0.7960860249312485,17,3.2941176470588234
2023,00-0033553,J.Conner,35.0,27.0,165.0,2.0,2.325234293937683,0.012665321429570517,0.3944444457689921,0.6430555582046509,4.104166636864345,3.8819444154699645,-1.1527777761220932,5.256944437821706,0.0,11.0,0.0,-25.518140196800232,-0.6690521565350619,29.737373277544975,0.7835970090871508,12,2.9166666666666665
2023,00-0033555,M.Hollins,30.0,18.0,251.0,0.0,9.6983083486557,0.3046272546052933,0.48148148589664036,0.6574074096149869,12.333333333333334,8.13888888888889,9.814814726511637,2.5185185107919903,0.3096644948236644,9.0,0.0,30.848572492599487,0.8994600176811218,-21.150264646857977,-0.5948327770456672,9,3.3333333333333335
2023,00-0033591,N.Brown,57.0,33.0,567.0,2.0,19.040849089622498,-0.038281581618569115,0.42401613836938684,0.48007674650712445,11.377705617384477,7.971192403273149,6.486471804705533,4.891233725981279,0.6235519860471997,25.0,0.0,59.03147220611572,1.1828342919999904,-39.04362368583679,-1.2222505035725506,11,5.181818181818182
2023,00-0033699,A.Ekeler,74.0,51.0,424.0,2.0,-13.322742313146591,-0.2331599000442241,0.31981293112039566,0.6693877641643796,7.405272109167917,4.997108851160322,-1.3646258456366402,8.780102014541626,4.733333444595337,20.0,1.0,-70.64276188611984,-0.7877651437052658,57.320016384124756,0.5546052102664751,14,5.285714285714286
2023,00-0033857,J.Smith-Schuster,47.0,29.0,260.0,1.0,-10.345766246318817,0.18730607053095644,0.5008658075874503,0.6404761956496672,8.531818173148416,5.072727257555181,6.260606055909937,2.271212111819874,0.42325957790017127,13.0,4.0,26.578365206718445,0.9859960314352065,-36.924129128456116,-0.7986899150366132,11,4.2727272727272725
2023,00-0033858,J.Smith,70.0,50.0,582.0,3.0,9.006752964109182,0.18096582169334094,0.5098412772019704,0.7346825460592906,10.53777780532837,9.116904709736506,3.940000037352244,6.597777700424194,1.674586628874143,26.0,2.0,16.3245048224926,0.2881489723920822,-7.317752838134766,-0.10718316833178203,15,4.666666666666667
2023,00-0033881,E.Engram,144.0,114.0,963.0,4.0,10.245342314243317,0.07305097187567941,0.5260055345647475,0.7973497159340802,8.244389309602624,6.684835314750671,3.839512726839851,4.451935347388773,2.7736371448811363,47.0,3.0,10.99903291463852,0.056704073706093955,0.19330954551696777,0.018634978462668025,17,8.470588235294118
2023,00-0033885,D.Njoku,134.0,88.0,975.0,8.0,-9.507154509425163,-0.05377303480225451,0.42477719047490287,0.6850988970083349,10.925630288965563,7.411378467784209,3.3606442633797142,7.564986046622781,7.921374922990799,39.0,4.0,8.458758056163788,0.006627975579570322,-17.965914726257324,-0.060401017613270706,17,7.882352941176471
2023,00-0033891,Z.Jones,64.0,34.0,321.0,2.0,-4.416608810424805,-0.028658093108485144,0.4570987754397922,0.5468254056241777,8.30000008477105,5.023236327701145,7.101851887173122,1.1981481611728668,0.1910663414746523,15.0,2.0,76.54894971847534,1.1887417899237738,-80.96556037664413,-1.2173999001582463,9,7.111111111111111
2023,00-0033895,G.Everett,70.0,51.0,411.0,3.0,7.632986031472683,0.08819913069407145,0.43740741262833277,0.7590740780035655,7.611111164093018,6.2074074427286785,2.4525396784146625,5.158571434020996,5.703971008841808,27.0,1.0,-3.30532855540514,-0.07050828834374746,10.93831491470337,0.1587074230114619,15,4.666666666666667
2023,00-0033897,J.Mixon,65.0,52.0,376.0,3.0,3.351456642150879,0.12216417748919305,0.518347343101221,0.8033613474930034,7.33235289068783,6.183333286467721,-2.0176470630309162,9.349999988780302,22.0,14.0,1.0,-59.19982409477234,-0.9151642795871285,61.49828064441681,1.0220068500322455,17,3.823529411764706
2023,00-0033906,A.Kamara,87.0,75.0,466.0,1.0,3.351239800453186,0.01985596349606147,0.42912089022306293,0.8720695972442627,6.299661911450899,5.40549452488239,-0.3698365711248838,6.6694984917457285,15.980769217014313,24.0,0.0,-74.05563741922379,-0.8014163099802457,76.35387897491455,0.8174749612808228,13,6.6923076923076925
2023,00-0033908,C.Kupp,106.0,64.0,764.0,6.0,8.597443222999573,0.13067823992325708,0.5188505976245954,0.6292041402596694,11.708424898294302,7.269061455359826,7.061446868456327,4.646978011498084,0.8923165717950234,35.0,3.0,65.84496715664864,0.5975257626089913,-57.35352647304535,-0.47516857718045896,13,8.153846153846153
2023,00-0033921,C.Godwin,144.0,91.0,1109.0,3.0,48.96537637710571,0.3403284575692133,0.4937970003015117,0.615145826026013,11.589473724365234,7.492025588688097,7.3728070510061166,4.2166666466938825,1.0028071716013882,57.0,3.0,110.61743521690369,0.8260578807247313,-62.705059975385666,-0.493608024412472,19,7.578947368421052
2023,00-0033943,J.Reynolds,78.0,48.0,740.0,6.0,17.742737531661987,-0.010400422505642238,0.5283208081596776,0.6166666730454093,15.359649106075889,9.382080178511771,11.78245613763207,3.57719297785508,0.8422557805713854,40.0,1.0,64.93197731673717,0.6577891291756379,-47.18924015760422,-0.6681895518283311,19,4.105263157894737
2023,00-0034270,T.Conklin,87.0,61.0,621.0,0.0,6.411194384098053,-0.03495490419514039,0.42077498576220346,0.7015406261472141,9.093137292300954,6.6845004278070785,5.279271742876838,3.8138655634487377,1.2339803755283356,27.0,1.0,18.293165385723114,0.1373209909481161,-11.881971210241318,-0.17227589317104397,17,5.117647058823529
2023,00-0034272,M.Valdes-Scantling,55.0,29.0,443.0,2.0,5.850909441709518,0.11107572205364705,0.41583333611488343,0.5383333384990692,12.258333325386047,7.835833311080933,9.34166669845581,2.916666680574417,0.3197764787822962,19.0,2.0,86.34019911289215,1.5763411581516267,-80.48929107934237,-1.4652654578909279,20,2.75
2023,00-0034348,C.Sutton,91.0,59.0,772.0,10.0,22.04758596420288,0.23765241005457938,0.4762851819396019,0.5978287421166897,13.254166662693024,8.104640185832977,11.016666650772095,2.237499989569187,0.28989741454521817,37.0,2.0,101.66053020954132,1.2774249538779259,-78.66594329476357,-1.0328827304765582,16,5.6875
2023,00-0034351,D.Goedert,89.0,63.0,613.0,5.0,14.45955640077591,0.13137953703602154,0.514047626654307,0.6641534447669983,8.816745932896932,6.528783043225606,4.399444429079692,4.4173015832901,1.3811537974647112,34.0,3.0,22.081662267446518,0.4243569071094195,-7.622101962566376,-0.2929773156841596,15,5.933333333333334
2023,00-0034383,D.Schultz,98.0,65.0,715.0,6.0,27.63812220096588,0.2780534081599292,0.4793226482237087,0.6298701412537518,11.465336126439711,7.456544472890742,7.960854348014383,3.5044817994622623,0.7448346978674333,38.0,2.0,61.967750668525696,0.7914040557601872,-33.38262823224068,-0.5076343353618594,17,5.764705882352941
2023,00-0034386,Ju.Watson,63.0,33.0,550.0,4.0,8.40872474014759,0.16653512261415782,0.4963317466409583,0.5116427525093681,15.119298232229132,8.645693753895006,13.086842085185804,2.0324561446905136,0.19581416563596576,26.0,3.0,107.56619855761528,1.5972060670978145,-99.15747395157814,-1.4306709570320029,19,3.3157894736842106
2023,00-0034418,C.Wilson,45.0,25.0,333.0,3.0,1.392709732055664,0.04098977753892541,0.4654761962592602,0.5954365146656831,14.37499996026357,7.212698355317116,12.048611084620157,2.326388900478681,0.19437796554782175,16.0,1.0,47.36751812696457,0.9933963865041733,-45.97480866312981,-0.952406607568264,12,3.75
2023,00-0034419,B.Berrios,34.0,27.0,238.0,2.0,9.792169362306595,-0.06916377906288419,0.5071428609745843,0.7452380997794015,7.654761893408639,6.576190420559475,4.77380953516279,2.88095238166196,1.5160316167907282,15.0,2.0,23.480590034276247,0.6341601197740862,-13.688421130180359,-0.7033239301027996,14,2.4285714285714284
2023,00-0034521,A.Lazard,49.0,23.0,311.0,1.0,0.3768792748451233,-0.05080013779493479,0.3756410296146686,0.40128205487361324,10.371794920701246,5.66923084625831,8.282051233144907,2.089743591271914,0.2853228125721216,17.0,1.0,43.81687122583389,1.0174871453872094,-43.439993634819984,-1.0682873035279603,13,3.769230769230769
2023,00-0034613,T.Hudson,50.0,39.0,352.0,2.0,12.267451293766499,0.1269803944354256,0.6019841308395067,0.7960317507386208,9.14305559794108,7.086904764175415,5.197222212950389,3.9458333452542624,0.6795224953781475,22.0,1.0,8.819007977843285,0.10511383134871721,3.4484418630599976,0.021866532663504284,12,4.166666666666667
2023,00-0034646,B.Powell,44.0,29.0,324.0,1.0,-1.4677107781171799,-0.21704546534098113,0.4512820564783536,0.6038461602651156,8.46153842485868,6.32435897221932,5.775640964508057,2.685897423670842,0.5477715568108992,18.0,1.0,21.7100692987442,0.5990387023641512,-23.17778018116951,-0.8160841780213209,13,3.3846153846153846
2023,00-0034753,M.Andrews,63.0,47.0,559.0,6.0,33.941650688648224,0.6197691519152034,0.6537878838452426,0.7780303088101473,12.497474757107822,9.375,7.625757564197887,4.871717171235518,0.6588058376854117,27.0,0.0,22.478651970624924,0.40774546495892783,11.462997436523438,0.2120236720551144,11,5.7272727272727275
2023,00-0034764,M.Gallup,63.0,40.0,521.0,2.0,11.668258160352707,0.1609518769032815,0.558263311491293,0.642577036338694,10.460784238927504,8.235854345209459,8.498039175482358,1.9627450844820808,0.3042772057155768,23.0,2.0,47.38720664381981,0.8082869112053338,-35.71894713677466,-0.647335021482671,17,3.7058823529411766
2023,00-0034775,C.Kirk,85.0,57.0,787.0,3.0,23.39244508743286,0.37114984495565295,0.5556367312868437,0.6766053463021914,15.034722328186035,10.428553382555643,11.320391376813253,3.7143308023611703,0.39623016739885014,34.0,2.0,59.70779037475586,0.784411440603435,-36.31534334272146,-0.41326157934963703,12,7.083333333333333
2023,00-0034777,D.Chark,66.0,35.0,525.0,5.0,15.333778694272041,0.23630373845142977,0.4123376650469644,0.5795454585126468,14.821428571428571,8.35606060709272,12.38095246042524,2.440476181251662,0.24556297290005855,22.0,0.0,85.62626504898071,1.191183796950749,-70.29248443245888,-0.9548800449286189,14,4.714285714285714
2023,00-0034798,D.Smythe,47.0,38.0,378.0,0.0,18.376079170033336,0.4135659506926978,0.6556122494595391,0.7984693901879447,9.413095201764788,8.076360481125969,6.1761905040059775,3.2369047829083035,0.7555576092921771,22.0,0.0,15.671160638332367,0.40087816385286196,2.7049180790781975,0.012687784752675466,14,3.357142857142857
2023,00-0034827,D.Moore,138.0,96.0,1364.0,8.0,64.28823632001877,0.3853165977908408,0.5664614912341622,0.6810100148705875,13.745269943686093,9.55180165346931,8.599146899055032,5.146122960483327,0.7544465165804414,64.0,3.0,114.46463793516159,0.8470367095433176,-48.28240215778351,-0.41979028109241934,17,8.117647058823529
2023,00-0034829,M.Gesicki,46.0,29.0,247.0,2.0,-3.1105308532714844,0.09612066696087519,0.522222226858139,0.6166666706403097,7.618888854980469,5.505555558204651,4.878888893127441,2.7,0.8245797008275986,11.0,2.0,29.2485613822937,0.7579980711142222,-31.41209203004837,-0.62554199496905,15,3.066666666666667
2023,00-0034830,H.Hurst,32.0,18.0,184.0,1.0,-3.781781494617462,-0.1464040203847819,0.37830688887172276,0.523809529013104,9.985185146331787,5.317460325029161,6.233333322736952,3.7518518235948353,0.6240176483988762,7.0,2.0,16.846301347017288,0.5079585827059216,-20.62808334827423,-0.6543626156118181,9,3.5555555555555554
2023,00-0034837,C.Ridley,137.0,76.0,1016.0,8.0,32.3809435069561,0.328641208984396,0.5243002158754012,0.5753294176915112,12.776540531831628,7.842554372899673,10.27528013902552,2.50126049536116,0.2127106775296852,49.0,3.0,176.00318503379822,1.3445614225724165,-144.6752370595932,-1.0131717885241789,17,8.058823529411764
2023,00-0034844,S.Barkley,61.0,41.0,280.0,5.0,-7.518395781517029,-0.013748590435300554,0.4243197324020522,0.6894557880503791,6.880952417850494,5.714795883212771,0.994047615144934,5.886904767581394,8.523504325499138,16.0,3.0,-22.98851478099823,-0.3912404530814716,16.417120039463043,0.38509634669337955,14,4.357142857142857
2023,00-0034960,J.Meyers,106.0,71.0,807.0,8.0,18.461269855499268,0.24437826866051182,0.6102449707686901,0.6954098027199507,12.892708390951157,8.752884596586227,8.720486149191856,4.172222219407558,0.6571635494474322,47.0,4.0,71.25883877277374,0.6642446834594011,-52.79756800830364,-0.41986639983952045,16,6.625
2023,00-0034972,A.Mattison,44.0,30.0,192.0,3.0,-5.054178297519684,-0.19666920304298402,0.2960317482550939,0.7246031800905863,5.5600000063578285,4.638095243771871,0.23666666746139525,5.323333311080932,3.632222165664037,6.0,0.0,-22.160462856292725,-0.5642992563545703,17.106284141540527,0.3676300530632337,15,2.933333333333333
2023,00-0034975,J.Hill,48.0,34.0,251.0,1.0,-2.180599892511964,-0.08634052276611329,0.2974603220820427,0.6914285739262899,5.536666679382324,4.489365069071452,-0.24888889789581298,5.7855555534362795,7.708333492279053,12.0,0.0,-29.418291993439198,-0.4538331891099612,27.237693129340187,0.36749268958034614,15,3.2
2023,00-0034983,H.Renfrow,37.0,25.0,255.0,0.0,-0.26947610080242157,-0.026612805632444527,0.4333333384532195,0.6487179536085862,8.864102510305552,6.937179455390344,4.173076923076923,4.69102562390841,2.265404924750328,12.0,0.0,6.803298324346542,0.16914039047864768,-7.072774559259415,-0.19575319725733537,13,2.8461538461538463
2023,00-0035140,M.Hardman,31.0,20.0,186.0,1.0,-3.930045759305358,-0.6494962269440293,0.4121212184429169,0.7212121248245239,6.466666626930237,5.283333325386048,1.5500000715255737,4.916666662693023,0.6128315795212984,10.0,2.0,2.8739050030708313,-0.04076600130647421,-6.803949624300003,-0.608730198442936,10,3.1
2023,00-0035216,D.Johnson,94.0,55.0,758.0,6.0,25.465613424777985,0.3199232720902988,0.5148242743951934,0.5963718891143799,13.770153045654297,8.614030599594116,8.959693840571813,4.810459205082485,0.7171904375510556,41.0,2.0,106.19574856758118,1.0973085165023804,-80.73013544082642,-0.7773852461416807,14,6.714285714285714
2023,00-0035229,T.Hockenson,127.0,95.0,960.0,5.0,31.822887361049652,0.2577923667927583,0.5159379581610362,0.7546488761901855,10.530714289347332,7.853203423817953,6.487438678741455,4.043275618553162,0.5037169871585709,48.0,1.0,47.085819363594055,0.3637739052375158,-15.262932181358337,-0.10598154291510582,15,8.466666666666667
2023,00-0035243,M.Sanders,41.0,27.0,154.0,1.0,-9.622439086437225,-0.17321999514332184,0.3538461568263861,0.6478632550973159,4.546153866327726,3.429914570771731,-0.08589744567871094,4.632051247816819,1.3809524178504944,8.0,1.0,-23.936284244060516,-0.6571552936847394,14.313845425844193,0.4839352930967624,13,3.1538461538461537
2023,00-0035250,D.Singletary,47.0,38.0,245.0,0.0,-3.5979049652814865,-0.1823282784057988,0.3145502673255073,0.8050264550579919,5.223148180378808,4.510052939256032,-0.28240740299224854,5.505555576748318,1.7400000095367432,9.0,0.0,-27.102568045258522,-0.649103419855237,23.50466449558735,0.46677516649166745,18,2.611111111111111
2023,00-0035261,T.Pollard,76.0,62.0,340.0,0.0,-6.272625043988228,-0.14864759147167206,0.31197479454910054,0.8236227894530577,4.826330502243603,4.089262403109494,-0.1708683555617052,4.997198876212625,8.051587325831255,14.0,0.0,-46.480051040649414,-0.5970683146048995,40.20742602646351,0.448420726639383,17,4.470588235294118
