passer_player_id,player_name,situation_type,situation,attempts,qb_epa,qb_epa_vs_avg,cpoe,cpoe_vs_avg,success,success_vs_avg
00-0033077,D.Prescott,air_depth,behind_los,48,0.03136794,0.15171188,0.7645182609558105,2.4582810401916504,0.39583334,0.027537048
00-0033077,D.Prescott,air_depth,medium,56,0.13287735,-0.27745295,-4.420108318328857,-4.283112049102783,0.5,-0.047805667
00-0033077,D.Prescott,air_depth,deep,31,0.34698084,-0.004095435,5.997028827667236,6.553427696228027,0.38709676,0.033438236
00-0033077,D.Prescott,pressure,under_pressure,104,-0.41983935,0.020103812,0.7356678247451782,4.135818958282471,0.2596154,-0.025745243
00-0033077,D.Prescott,pressure,clean_pocket,203,0.1682563,-0.07958573,-1.440528154373169,-3.701357364654541,0.49261084,-0.027357608
00-0033077,D.Prescott,play_action,standard_dropback,307,-0.030968303,-0.0705083,-0.8513054847717285,-1.8270270824432373,0.4136808,-0.03523454
00-0033537,D.Watson,down,2_down,91,-0.28213972,-0.3617854,-3.1321892738342285,-4.272879600524902,0.36263737,-0.10171604
00-0033537,D.Watson,down,1_down,91,-0.090091705,-0.18223667,-2.0692150592803955,-3.0840258598327637,0.36263737,-0.117584705
00-0033537,D.Watson,down,3rd_long,42,-0.3094809,-0.20712483,4.1752424240112305,3.470646381378174,0.23809524,-0.068180904
00-0033537,D.Watson,down,3rd_medium,12,-0.82605076,-0.8259487,-20.49295997619629,-22.19841766357422,0.16666667,-0.26161408
00-0033537,D.Watson,field,midfield,195,-0.3039857,-0.34422866,-4.233405113220215,-5.182645320892334,0.33333334,-0.12349117
00-0033537,D.Watson,field,own_territory,33,-0.2183834,-0.2961098,-1.9910147190093994,-2.121624708175659,0.27272728,-0.18337306
00-0033537,D.Watson,field,red_zone,10,0.27130848,0.21285796,18.998720169067383,16.57276725769043,0.5,0.095986634
00-0033537,D.Watson,field,inside_10,10,0.040857602,0.046495754,13.324383735656738,12.571869850158691,0.3,-0.06492889
00-0033537,D.Watson,script,close_game,147,-0.15825494,-0.20552826,0.9672118425369263,-0.21209681034088135,0.37414965,-0.0770573
00-0033537,D.Watson,script,trailing_small,38,-0.42409354,-0.45198882,-13.151693344116211,-14.522223472595215,0.23684211,-0.21779852
00-0033537,D.Watson,script,trailing_big,55,-0.33144912,-0.23500444,-0.8212227821350098,0.8817665576934814,0.3090909,-0.09577635
00-0033537,D.Watson,script,leading_small,10,-0.3932542,-0.53938496,-19.49418067932129,-23.11448097229004,0.3,-0.17879972
00-0033537,D.Watson,time,normal,170,-0.2483893,-0.29304397,-1.5257748365402222,-3.1106367111206055,0.34117648,-0.11500239
00-0033537,D.Watson,time,two_minute,16,-0.6001134,-0.66982466,-14.663496017456055,-13.755871772766113,0.25,-0.18270695
00-0033537,D.Watson,time,4th_quarter,64,-0.15177001,-0.16290036,-0.8774981498718262,-0.9303848743438721,0.34375,-0.09245598
00-0033537,D.Watson,depth,short,180,0.04892092,-0.08183624,0.061224889010190964,-1.277955174446106,0.41111112,-0.08666873
00-0033537,D.Watson,depth,deep,36,-0.33608758,-0.72053295,-13.66009521484375,-13.050436019897461,0.25,-0.16627634
00-0033537,D.Watson,air_depth,short,149,-0.39998275,-0.29483414,-2.8276796340942383,-5.58811092376709,0.33557048,-0.12239972
00-0033537,D.Watson,air_depth,medium,42,0.07225856,-0.33807173,-7.909932613372803,-7.7729363441467285,0.4047619,-0.14304376
00-0033537,D.Watson,air_depth,deep,19,-0.15467013,-0.5057464,-9.909945487976074,-9.353547096252441,0.21052632,-0.14313221
00-0033537,D.Watson,air_depth,behind_los,40,-0.050999213,0.06934473,8.94654369354248,10.64030647277832,0.325,-0.043296307
00-0033537,D.Watson,pressure,clean_pocket,146,0.06470337,-0.18313867,-1.0564849376678467,-3.3173141479492188,0.41095892,-0.109009534
00-0033537,D.Watson,pressure,under_pressure,104,-0.68257654,-0.24263337,-4.833825588226318,-1.4336743354797363,0.23076923,-0.054591402
00-0033537,D.Watson,play_action,standard_dropback,250,-0.24616508,-0.2857051,-2.2256617546081543,-3.201383352279663,0.336,-0.11291534
00-0030565,G.Smith,down,1_down,255,0.012907318,-0.07923765,5.497270107269287,4.48245906829834,0.48235294,0.002130866
00-0030565,G.Smith,down,2_down,202,0.20338893,0.12374323,8.302443504333496,7.161753177642822,0.5049505,0.04059711
00-0030565,G.Smith,down,3rd_medium,63,0.16550383,0.16560587,8.465126037597656,6.759668350219727,0.46031746,0.032036692
00-0030565,G.Smith,down,3rd_long,65,-0.34949586,-0.24713978,-4.1186113357543945,-4.823207378387451,0.2769231,-0.029353052
00-0030565,G.Smith,down,3rd_short,32,-0.21035767,-0.052653536,-1.7607117891311646,-0.1829925775527954,0.5,-0.0005055666
00-0030565,G.Smith,field,midfield,479,0.06567198,0.025429003,6.911187171936035,5.961946964263916,0.45929018,0.0024656653
00-0030565,G.Smith,field,own_territory,84,0.08470839,0.006981991,5.457597732543945,5.3269877433776855,0.54761904,0.0915187
00-0030565,G.Smith,field,goal_line,22,-0.7765942,-0.7033188,-26.234956741333008,-27.044450759887695,0.22727273,-0.20067488
00-0030565,G.Smith,field,red_zone,36,0.32632446,0.26787394,14.429341316223145,12.003389358520508,0.5277778,0.123764426
00-0030565,G.Smith,script,close_game,406,0.016977517,-0.03029581,7.365053653717041,6.1857452392578125,0.4507389,-0.00046804547
00-0030565,G.Smith,script,leading_small,60,-0.17584041,-0.32197118,-2.6251564025878906,-6.245456695556641,0.43333334,-0.045466393
00-0030565,G.Smith,script,trailing_small,116,0.23086093,0.20296565,6.146646976470947,4.776116847991943,0.5344828,0.07984215
00-0030565,G.Smith,script,trailing_big,45,-0.011216153,0.085228525,1.1235322952270508,2.826521635055542,0.44444445,0.039577186
00-0030565,G.Smith,time,normal,378,0.024949204,-0.019705474,4.538646697998047,2.953784942626953,0.45502645,-0.001152426
00-0030565,G.Smith,time,two_minute,62,0.41683772,0.34712642,11.550110816955566,12.457735061645508,0.48387095,0.051164
00-0030565,G.Smith,time,4th_quarter,182,-0.09543806,-0.10656841,5.206740856170654,5.1538543701171875,0.46703297,0.030826986
00-0030565,G.Smith,depth,deep,105,0.5191292,0.13468385,6.509145259857178,7.118804931640625,0.47619048,0.059914142
00-0030565,G.Smith,depth,short,471,0.115271255,-0.015485898,5.443294048309326,4.104114055633545,0.51380044,0.016020596
00-0030565,G.Smith,air_depth,short,355,-0.07259338,0.03255523,7.381237030029297,4.620805740356445,0.48450705,0.026536852
00-0030565,G.Smith,air_depth,medium,97,0.36789024,-0.042440057,4.387671947479248,4.524668216705322,0.6082474,0.060441732
00-0030565,G.Smith,air_depth,behind_los,109,-0.29537836,-0.17503442,1.0157791376113892,2.7095417976379395,0.29357797,-0.07471833
00-0030565,G.Smith,air_depth,deep,68,0.6535897,0.30251345,6.476790428161621,7.033189296722412,0.42647058,0.07281205
00-0030565,G.Smith,pressure,under_pressure,188,-0.60784435,-0.16790119,-0.5829518437385559,2.817199468612671,0.29787233,0.0125117
00-0030565,G.Smith,pressure,clean_pocket,441,0.30938166,0.061539635,7.360036373138428,5.099206924438477,0.53514737,0.015178919
00-0030565,G.Smith,play_action,standard_dropback,629,0.0352346,-0.0043054,5.639533519744873,4.663811683654785,0.46422893,0.0153135955
00-0039732,B.Nix,down,3rd_short,40,-0.22184868,-0.06414455,-1.464654803276062,0.11306440830230713,0.525,0.02449441
00-0039732,B.Nix,down,1_down,217,0.12299266,0.030847691,3.450140953063965,2.4353301525115967,0.4654378,-0.0147842765
00-0039732,B.Nix,down,2_down,201,0.041828394,-0.037817307,-4.050607681274414,-5.191298007965088,0.4079602,-0.056393206
00-0039732,B.Nix,down,3rd_long,81,-0.1826019,-0.080245815,-0.8242648839950562,-1.5288608074188232,0.28395063,-0.022325516
00-0039732,B.Nix,down,3rd_medium,62,0.119764775,0.11986682,4.808916091918945,3.1034584045410156,0.41935483,-0.008925945
00-0039732,B.Nix,down,4th_down,13,0.70051634,0.6946413,11.064737319946289,9.467588424682617,0.53846157,0.0753468
00-0039732,B.Nix,field,red_zone,48,0.2505333,0.19208279,4.771312236785889,2.345360040664673,0.5208333,0.11681995
00-0039732,B.Nix,field,midfield,474,-0.0035367515,-0.04377973,-1.2424755096435547,-2.191715717315674,0.407173,-0.049651504
00-0039732,B.Nix,field,own_territory,59,0.18322276,0.105496354,2.776923656463623,2.6463136672973633,0.42372882,-0.03237152
00-0039732,B.Nix,field,inside_10,20,0.3739761,0.37961426,10.8350191116333,10.082505226135254,0.5,0.1350711
00-0039732,B.Nix,field,goal_line,14,-0.11582174,-0.042546295,17.722972869873047,16.91347885131836,0.5,0.07205239
00-0039732,B.Nix,script,close_game,368,0.013194882,-0.034078445,-0.47975388169288635,-1.6590625047683716,0.4021739,-0.049033046
00-0039732,B.Nix,script,trailing_small,75,0.042747397,0.014852114,-0.5764889121055603,-1.947019100189209,0.45333335,-0.0013072789
00-0039732,B.Nix,script,leading_small,83,0.103292465,-0.04283832,4.401675701141357,0.7813754081726074,0.4939759,0.015176177
00-0039732,B.Nix,script,leading_big,42,0.6070475,0.45573094,7.735401630401611,9.198209762573242,0.52380955,0.063135386
00-0039732,B.Nix,script,trailing_big,47,-0.321568,-0.22512333,-5.999425411224365,-4.296436309814453,0.31914893,-0.08571833
00-0039732,B.Nix,time,normal,396,0.021214783,-0.023439895,0.10279551148414612,-1.4820663928985596,0.42424244,-0.031936437
00-0039732,B.Nix,time,two_minute,67,0.031922556,-0.037788734,-3.438693046569824,-2.531068801879883,0.41791046,-0.014796495
00-0039732,B.Nix,time,4th_quarter,148,0.12712333,0.11599298,3.0472593307495117,2.994372606277466,0.43243244,-0.0037735403
00-0039732,B.Nix,depth,short,467,0.055138092,-0.07561906,0.6302593946456909,-0.7089207172393799,0.44539616,-0.05238369
00-0039732,B.Nix,depth,deep,121,0.3767983,-0.0076470673,-0.6375908851623535,-0.0279313325881958,0.4214876,0.005211264
00-0039732,B.Nix,air_depth,short,283,-0.101701744,0.0034468696,2.748295545578003,-0.012135505676269531,0.43816254,-0.019807667
00-0039732,B.Nix,air_depth,behind_los,148,-0.06738703,0.05295691,-0.7475197911262512,0.9462429881095886,0.35135135,-0.016944945
00-0039732,B.Nix,air_depth,deep,78,0.31428474,-0.036791533,-0.09889112412929535,0.4575076103210449,0.35897437,0.0053158402
00-0039732,B.Nix,air_depth,medium,106,0.3892265,-0.0211038,-3.482532501220703,-3.345536470413208,0.5283019,-0.019503772
00-0039732,B.Nix,pressure,under_pressure,171,-0.3396346,0.10030857,-5.399463653564453,-1.999312400817871,0.2748538,-0.010506839
00-0039732,B.Nix,pressure,clean_pocket,444,0.19165507,-0.05618696,2.0414650440216064,-0.21936416625976562,0.47972974,-0.04023871
00-0039732,B.Nix,play_action,standard_dropback,615,0.043930642,0.004390642,0.36463600397109985,-0.6110855937004089,0.42276424,-0.02615109
00-0036264,J.Love,down,2_down,171,0.29556042,0.21591473,4.968335151672363,3.8276448249816895,0.5146199,0.050266474
00-0036264,J.Love,down,3rd_medium,55,-0.10493942,-0.10483738,-2.72806453704834,-4.4335222244262695,0.36363637,-0.0646444
00-0036264,J.Love,down,1_down,170,0.13607873,0.043933764,-3.3683011531829834,-4.383111953735352,0.4882353,0.008013219
00-0036264,J.Love,down,3rd_long,45,-0.21977547,-0.117419384,0.7876788377761841,0.08308291435241699,0.2888889,-0.017387241
00-0036264,J.Love,down,3rd_short,26,-0.10076351,0.056940623,0.0901021957397461,1.6678214073181152,0.53846157,0.037956
00-0036264,J.Love,field,midfield,335,0.123448476,0.0832055,-2.2160258293151855,-3.1652660369873047,0.47164178,0.014817268
00-0036264,J.Love,field,red_zone,53,0.29250982,0.2340593,8.011052131652832,5.585100173950195,0.43396226,0.02994889
00-0036264,J.Love,field,goal_line,18,0.06089137,0.13416682,23.296525955200195,22.487031936645508,0.5,0.07205239
00-0036264,J.Love,field,own_territory,57,-0.050079416,-0.12780581,1.6780359745025635,1.5474259853363037,0.50877196,0.05267161
00-0036264,J.Love,field,inside_10,14,0.109262,0.11490015,-0.8207569122314453,-1.5732710361480713,0.35714287,-0.0077860355
00-0036264,J.Love,script,close_game,239,0.08473214,0.03745881,-0.04840074107050896,-1.227709412574768,0.45606694,0.004859984
00-0036264,J.Love,script,trailing_small,63,0.21456565,0.18667036,5.0605549812316895,3.6900248527526855,0.53968257,0.08504194
00-0036264,J.Love,script,trailing_big,75,-0.011469598,0.084975086,-3.410522937774658,-1.707533597946167,0.42666668,0.021799415
00-0036264,J.Love,script,leading_small,56,0.35107598,0.20494519,5.643048286437988,2.0227479934692383,0.51785713,0.039057404
00-0036264,J.Love,script,leading_big,44,0.09229085,-0.059025705,-5.947018623352051,-4.484210968017578,0.45454547,-0.0061286986
00-0036264,J.Love,time,normal,312,0.11951674,0.07486206,-1.766205906867981,-3.3510677814483643,0.47115386,0.014974982
00-0036264,J.Love,time,4th_quarter,122,0.25303668,0.24190633,4.774134159088135,4.721247673034668,0.47540984,0.039203852
00-0036264,J.Love,time,two_minute,43,-0.26814556,-0.33785686,2.302488088607788,3.2101123332977295,0.44186047,0.009153515
00-0036264,J.Love,depth,short,354,0.053197693,-0.077559456,-0.5241298079490662,-1.8633098602294922,0.49717513,-0.0006047189
00-0036264,J.Love,depth,deep,104,0.56228596,0.17784059,2.501465320587158,3.1111249923706055,0.42307693,0.006800592
00-0036264,J.Love,air_depth,short,236,0.038177792,0.1433264,2.5092508792877197,-0.25118017196655273,0.5169492,0.058978975
00-0036264,J.Love,air_depth,medium,83,0.43294057,0.022610277,-0.20848122239112854,-0.07148516178131104,0.5301205,-0.017685175
00-0036264,J.Love,air_depth,deep,73,0.37407866,0.023002386,0.37196412682533264,0.9283628463745117,0.3561644,0.0025058687
00-0036264,J.Love,air_depth,behind_los,85,-0.18379214,-0.063448206,-5.827088356018066,-4.133325576782227,0.3764706,0.0081743
00-0036264,J.Love,pressure,clean_pocket,347,0.29439357,0.04655154,1.6039668321609497,-0.6568623781204224,0.54178673,0.02181828
00-0036264,J.Love,pressure,under_pressure,130,-0.35019326,0.0897499,-4.758677005767822,-1.3585257530212402,0.2769231,-0.008437544
00-0036264,J.Love,play_action,standard_dropback,477,0.11872,0.07918,0.17093947529792786,-0.8047821521759033,0.4696017,0.020686358
00-0036389,J.Hurts,down,2_down,194,0.16086432,0.08121862,9.27637004852295,8.135680198669434,0.47938144,0.01502803
00-0036389,J.Hurts,down,3rd_long,53,-0.17419024,-0.071834154,7.501842975616455,6.797246932983398,0.3207547,0.014478564
00-0036389,J.Hurts,down,1_down,163,0.17572866,0.0835837,8.755537986755371,7.740727424621582,0.5153374,0.03511533
00-0036389,J.Hurts,down,3rd_short,20,-0.088399276,0.06930485,-7.710051536560059,-6.1323323249816895,0.45,-0.05050558
00-0036389,J.Hurts,down,3rd_medium,61,0.23390673,0.23400877,2.461524248123169,0.7560666799545288,0.45901638,0.030735612
00-0036389,J.Hurts,down,4th_down,11,0.32931894,0.32344392,26.76905059814453,25.17190170288086,0.54545456,0.08233979
00-0036389,J.Hurts,field,own_territory,35,0.25665134,0.17892495,4.562955856323242,4.432345867156982,0.4857143,0.029613942
00-0036389,J.Hurts,field,midfield,403,0.14339428,0.1031513,7.904903888702393,6.955663681030273,0.48138958,0.02456507
00-0036389,J.Hurts,field,red_zone,39,-0.15235275,-0.21080327,6.106494903564453,3.6805427074432373,0.41025642,0.00624305
00-0036389,J.Hurts,field,inside_10,13,-0.5418733,-0.5362351,-11.300148010253906,-12.052661895751953,0.15384616,-0.21108274
00-0036389,J.Hurts,field,goal_line,13,0.9238937,0.99716914,45.14779281616211,44.33829879760742,0.61538464,0.18743703
00-0036389,J.Hurts,script,close_game,385,0.14763717,0.10036385,8.355109214782715,7.175800323486328,0.46493506,0.013728112
00-0036389,J.Hurts,script,trailing_small,12,-0.28292778,-0.31082305,16.24703598022461,14.876505851745605,0.5833333,0.12869269
00-0036389,J.Hurts,script,trailing_big,28,-0.1472406,-0.050795913,-6.3409342765808105,-4.637945175170898,0.35714287,-0.047724396
00-0036389,J.Hurts,script,leading_small,60,0.09368946,-0.05244133,6.967152118682861,3.3468518257141113,0.5,0.02120027
00-0036389,J.Hurts,script,leading_big,18,0.60285527,0.4515387,13.040088653564453,14.502896308898926,0.6111111,0.15043694
00-0036389,J.Hurts,time,normal,345,0.053067133,0.008412454,6.46106481552124,4.8762030601501465,0.457971,0.0017921329
00-0036389,J.Hurts,time,two_minute,64,0.23566376,0.16595247,7.738430023193359,8.6460542678833,0.453125,0.020418048
00-0036389,J.Hurts,time,4th_quarter,94,0.34472936,0.333599,12.274867057800293,12.221980094909668,0.5319149,0.09570891
00-0036389,J.Hurts,depth,deep,76,0.5228442,0.13839883,3.966446876525879,4.576106548309326,0.42105263,0.004776299
00-0036389,J.Hurts,depth,short,375,0.32200575,0.1912486,8.53687572479248,7.197695732116699,0.5466667,0.048886836
00-0036389,J.Hurts,air_depth,medium,85,0.4582122,0.0478819,6.652131080627441,6.789127349853516,0.5882353,0.04042965
00-0036389,J.Hurts,air_depth,deep,49,0.8171686,0.46609232,8.851215362548828,9.407613754272461,0.42857143,0.074912906
00-0036389,J.Hurts,air_depth,behind_los,68,0.00881525,0.12915918,2.768981456756592,4.462744235992432,0.38235295,0.014056653
00-0036389,J.Hurts,air_depth,short,301,-0.04582567,0.059322942,9.262763977050781,6.50233268737793,0.4651163,0.0071460903
00-0036389,J.Hurts,pressure,clean_pocket,351,0.46478403,0.216942,9.218531608581543,6.95770263671875,0.5726496,0.052681148
00-0036389,J.Hurts,pressure,under_pressure,152,-0.6404209,-0.20047775,0.921198844909668,4.32135009765625,0.23684211,-0.048518524
00-0036389,J.Hurts,play_action,standard_dropback,503,0.13080557,0.09126557,7.749625205993652,6.773903846740723,0.47117296,0.022257626
00-0038128,M.Willis,down,2_down,22,0.14063145,0.06098575,-2.761403799057007,-3.9020938873291016,0.36363637,-0.10071704
00-0038128,M.Willis,down,3rd_medium,12,0.5895304,0.58963245,14.817472457885742,13.112014770507812,0.5,0.07171923
00-0038128,M.Willis,down,1_down,12,-0.3559594,-0.44810435,-2.24706768989563,-3.261878490447998,0.41666666,-0.06355542
00-0038128,M.Willis,down,3rd_long,12,0.84534055,0.9476966,34.186378479003906,33.481781005859375,0.41666666,0.110390514
00-0038128,M.Willis,field,midfield,53,0.2661118,0.22586882,6.28602933883667,5.336789131164551,0.3962264,-0.060598105
00-0038128,M.Willis,script,close_game,23,0.1340027,0.08672938,9.405776023864746,8.22646713256836,0.4347826,-0.016424358
00-0038128,M.Willis,script,leading_small,30,0.2139257,0.06779492,5.299336910247803,1.6790366172790527,0.36666667,-0.112133056
00-0038128,M.Willis,time,4th_quarter,27,0.22575581,0.21462546,-0.44164448976516724,-0.49453121423721313,0.37037036,-0.065835625
00-0038128,M.Willis,time,normal,33,0.2092039,0.16454922,10.04671859741211,8.461856842041016,0.42424244,-0.031936437
00-0038128,M.Willis,depth,short,39,0.09643744,-0.034319714,0.23596687614917755,-1.1032131910324097,0.3846154,-0.113164455
00-0038128,M.Willis,depth,deep,15,1.7598834,1.375438,23.777814865112305,24.387474060058594,0.6666667,0.25039035
00-0038128,M.Willis,air_depth,short,29,-0.25635928,-0.15121067,10.37797737121582,7.617546081542969,0.31034482,-0.14762539
00-0038128,M.Willis,air_depth,behind_los,15,-0.11027459,0.010069348,-5.811968803405762,-4.118206024169922,0.33333334,-0.034962952
00-0038128,M.Willis,air_depth,medium,11,0.45234692,0.042016625,-9.249860763549805,-9.11286449432373,0.45454547,-0.0932602
00-0038128,M.Willis,pressure,clean_pocket,48,0.35043398,0.10259195,3.3692755699157715,1.1084463596343994,0.41666666,-0.10330179
00-0038128,M.Willis,pressure,under_pressure,15,-0.10141287,0.3385303,34.54633712768555,37.94648742675781,0.33333334,0.04797271
00-0038128,M.Willis,play_action,standard_dropback,63,0.2428514,0.20331141,6.898754119873047,5.923032760620117,0.3968254,-0.05208993
00-0039164,A.Richardson,down,2_down,96,-0.13266408,-0.21230978,-15.21082592010498,-16.351516723632812,0.35416666,-0.110186756
00-0039164,A.Richardson,down,1_down,98,0.06555395,-0.026591018,-6.025845527648926,-7.040656089782715,0.40816328,-0.0720588
00-0039164,A.Richardson,down,3rd_medium,21,-0.42603984,-0.4259378,-25.715120315551758,-27.420578002929688,0.23809524,-0.19018553
00-0039164,A.Richardson,down,3rd_long,42,-0.07015709,0.032198995,-1.1609001159667969,-1.865496039390564,0.26190478,-0.044371367
00-0039164,A.Richardson,down,3rd_short,10,-1.2295767,-1.0718726,-25.569597244262695,-23.991878509521484,0.3,-0.20050555
00-0039164,A.Richardson,field,midfield,206,-0.02556757,-0.06581055,-7.362527847290039,-8.311767578125,0.37864077,-0.07818374
00-0039164,A.Richardson,field,red_zone,13,-1.0731207,-1.1315712,-29.072608947753906,-31.49856185913086,0.15384616,-0.2501672
00-0039164,A.Richardson,field,own_territory,47,-0.38327384,-0.46100023,-25.182266235351562,-25.312875747680664,0.25531915,-0.2007812
00-0039164,A.Richardson,script,close_game,178,-0.19214238,-0.2394157,-14.317388534545898,-15.496697425842285,0.32022473,-0.13098222
00-0039164,A.Richardson,script,trailing_small,67,0.072402574,0.04450729,-3.666969060897827,-5.03749942779541,0.43283582,-0.02180481
00-0039164,A.Richardson,script,trailing_big,21,-0.4801159,-0.38367122,-12.081303596496582,-10.378314018249512,0.2857143,-0.11915296
00-0039164,A.Richardson,time,normal,160,-0.25151837,-0.29617304,-13.353271484375,-14.938133239746094,0.325,-0.13117889
00-0039164,A.Richardson,time,4th_quarter,98,0.057633974,0.046503622,-3.660972833633423,-3.7138595581054688,0.40816328,-0.028042704
00-0039164,A.Richardson,time,two_minute,19,-0.23943904,-0.30915034,-28.17352294921875,-27.265899658203125,0.21052632,-0.22218063
00-0039164,A.Richardson,depth,short,179,-0.100019485,-0.23077664,-11.136282920837402,-12.475462913513184,0.40223464,-0.0955452
00-0039164,A.Richardson,depth,deep,83,0.0790672,-0.30537817,-10.241524696350098,-9.631865501403809,0.28915662,-0.12711972
00-0039164,A.Richardson,air_depth,medium,68,0.092231385,-0.3180989,-12.421627044677734,-12.28463077545166,0.45588234,-0.091923326
00-0039164,A.Richardson,air_depth,behind_los,30,0.12090587,0.2412498,0.5730614066123962,2.266824245452881,0.4,0.03170371
00-0039164,A.Richardson,air_depth,short,119,-0.3823814,-0.2772328,-12.100526809692383,-14.860958099365234,0.33613446,-0.12183574
00-0039164,A.Richardson,air_depth,deep,60,-0.058994617,-0.4100709,-12.539055824279785,-11.982657432556152,0.21666667,-0.13699186
00-0039164,A.Richardson,pressure,under_pressure,91,-0.61547494,-0.17553177,-14.28289794921875,-10.882746696472168,0.18681319,-0.098547444
00-0039164,A.Richardson,pressure,clean_pocket,186,0.090667024,-0.157175,-9.573487281799316,-11.83431625366211,0.4247312,-0.095237255
00-0039164,A.Richardson,play_action,standard_dropback,277,-0.14131463,-0.18085462,-10.859590530395508,-11.835311889648438,0.3465704,-0.10234493
00-0039163,C.Stroud,down,1_down,234,0.11525625,0.023111284,-0.7536104917526245,-1.7684212923049927,0.45299146,-0.02723062
00-0039163,C.Stroud,down,4th_down,10,0.11734712,0.111472085,17.91205596923828,16.31490707397461,0.5,0.03688523
00-0039163,C.Stroud,down,2_down,207,-0.14462672,-0.22427243,-5.0565643310546875,-6.197254657745361,0.39130434,-0.07304907
00-0039163,C.Stroud,down,3rd_long,97,-0.096733026,0.0056230575,0.2507602572441101,-0.453835666179657,0.29896906,-0.0073070824
00-0039163,C.Stroud,down,3rd_medium,66,-0.0042380528,-0.0041360124,0.8758823275566101,-0.82957524061203,0.42424244,-0.004038334
00-0039163,C.Stroud,down,3rd_short,41,0.011865712,0.16956984,4.606400489807129,6.184119701385498,0.58536583,0.084860265
00-0039163,C.Stroud,field,midfield,510,0.0064895856,-0.03375339,-0.7257437109947205,-1.6749838590621948,0.43529412,-0.02153039
00-0039163,C.Stroud,field,inside_10,21,0.46137118,0.46700934,19.435588836669922,18.683074951171875,0.47619048,0.11126158
00-0039163,C.Stroud,field,own_territory,64,-0.116879985,-0.1946064,-6.679134845733643,-6.809744834899902,0.40625,-0.049850345
00-0039163,C.Stroud,field,goal_line,16,-0.04818371,0.025091738,-2.6026856899261475,-3.4121792316436768,0.375,-0.05294761
00-0039163,C.Stroud,field,red_zone,44,-0.35722372,-0.41567424,-7.924018383026123,-10.349970817565918,0.20454545,-0.19946791
00-0039163,C.Stroud,script,close_game,459,0.081159845,0.03388652,0.4325214922428131,-0.7467871904373169,0.4509804,-0.00022655725
00-0039163,C.Stroud,script,leading_small,81,-0.1720361,-0.31816688,0.583216667175293,-3.037083625793457,0.37037036,-0.10842937
00-0039163,C.Stroud,script,trailing_small,72,-0.12385082,-0.15174611,-5.8302836418151855,-7.2008137702941895,0.3472222,-0.10741842
00-0039163,C.Stroud,script,trailing_big,35,-0.4531299,-0.35668522,-6.49805212020874,-4.795063018798828,0.2857143,-0.11915296
00-0039163,C.Stroud,time,normal,437,0.023340568,-0.02131411,0.7109299898147583,-0.873931884765625,0.4416476,-0.014531285
00-0039163,C.Stroud,time,two_minute,69,0.05015318,-0.01955811,-7.97477912902832,-7.067154884338379,0.42028984,-0.012417108
00-0039163,C.Stroud,time,4th_quarter,149,-0.16530888,-0.17643923,-4.301168441772461,-4.354054927825928,0.34228188,-0.093924105
00-0039163,C.Stroud,depth,short,473,0.14556037,0.014803216,-0.8903025984764099,-2.229482650756836,0.47145876,-0.026321083
00-0039163,C.Stroud,depth,deep,119,0.2853823,-0.09906307,-2.494123697280884,-1.884464144706726,0.42016807,0.0038917363
00-0039163,C.Stroud,air_depth,short,327,-0.2255767,-0.120428085,-2.4230222702026367,-5.183453559875488,0.3975535,-0.0604167
00-0039163,C.Stroud,air_depth,behind_los,106,-0.26181182,-0.14146788,-1.8573517799377441,-0.1635890007019043,0.31132075,-0.056975543
00-0039163,C.Stroud,air_depth,medium,148,0.5818049,0.17147458,3.9282004833221436,4.065196514129639,0.5810811,0.033275425
00-0039163,C.Stroud,air_depth,deep,74,0.05997159,-0.29110467,-6.038618087768555,-5.482219219207764,0.3243243,-0.029334217
00-0039163,C.Stroud,pressure,clean_pocket,406,0.22449164,-0.023350388,0.7621369361877441,-1.498692274093628,0.50985223,-0.0101162195
00-0039163,C.Stroud,pressure,under_pressure,249,-0.4100973,0.029845864,-6.013027191162109,-2.6128759384155273,0.26506025,-0.020300388
00-0039163,C.Stroud,play_action,standard_dropback,655,-0.01674904,-0.05628904,-1.2144490480422974,-2.1901707649230957,0.41679388,-0.03212145
00-0036212,T.Tagovailoa,down,3rd_long,48,0.09785706,0.20021313,2.514662981033325,1.810067057609558,0.39583334,0.0895572
00-0036212,T.Tagovailoa,down,1_down,142,0.25272018,0.16057521,4.214334487915039,3.199523687362671,0.57042253,0.090200454
00-0036212,T.Tagovailoa,down,2_down,153,0.22569527,0.14604956,3.3518121242523193,2.2111220359802246,0.5294118,0.06505838
00-0036212,T.Tagovailoa,down,4th_down,14,0.8197009,0.81382585,13.25822925567627,11.661080360412598,0.64285713,0.17974237
00-0036212,T.Tagovailoa,down,3rd_short,26,0.36515757,0.5228617,-3.3413496017456055,-1.7636303901672363,0.61538464,0.11487907
00-0036212,T.Tagovailoa,down,3rd_medium,35,-0.3320192,-0.33191717,8.08791732788086,6.38245964050293,0.42857143,0.00029066205
00-0036212,T.Tagovailoa,field,own_territory,34,0.59679246,0.51906604,2.525639533996582,2.3950295448303223,0.61764705,0.1615467
00-0036212,T.Tagovailoa,field,midfield,322,0.13006875,0.08982577,3.8727636337280273,2.923523426055908,0.5217391,0.064914614
00-0036212,T.Tagovailoa,field,red_zone,32,0.2819842,0.22353369,4.835755348205566,2.4098031520843506,0.53125,0.12723663
