attempts,epa_per_play_raw,total_epa_raw,success_rate_raw,epa_per_play_adj,avg_opponent_sp_defense,sos_percentile,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
390.4160583941606,0.33568161883710945,125.02868941687319,0.531021897810219,0.33568161883710945,24.329591578283953,50.0,0.21167883211678834,,0.0,0.46240732015923025,48.31751824817518,0.46240732015923025,0.12226277372262774,0.07755474452554745,Brady Quinn,2007,Notre Dame,3
266.15844155844155,0.2174407614322452,56.54882209838017,0.5012987012987014,0.2174407614322452,24.4248603560156,50.00000000000001,0.21168831168831168,,0.0,0.13987567187559724,29.935064935064936,0.13987567187559724,0.11168831168831168,0.051948051948051945,Drew Stanton,2007,Michigan State,3
163.70737913486005,-0.010332876953496016,-10.35356449486774,0.41475826972010177,-0.010332876953496016,24.659815118487774,50.0,0.19338422391857504,,0.0,-0.4179743815225358,11.216284987277351,-0.4179743815225358,0.06870229007633587,0.045801526717557245,Isaiah Stanback,2007,Washington,3
277.6675824175824,0.22081871452526403,64.66646927965621,0.5082417582417582,0.22081871452526403,24.266230102155145,50.0,0.22390109890109888,,0.0,0.530909918331738,28.39010989010989,0.530909918331738,0.09890109890109891,0.06868131868131869,JaMarcus Russell,2007,LSU,3
384.02876869965473,0.32115526663265925,118.20344757034911,0.5592635212888377,0.32115526663265925,24.39845051404548,50.0,0.20943613348676637,,0.0,0.4083717033377199,48.216340621403916,0.4083717033377199,0.12543153049482164,0.06444188722669736,John Beck,2007,BYU,3
355.7274881516588,0.04864234306193821,20.97911785394679,0.44905213270142175,0.04864234306193821,24.197981641709,50.0,0.2037914691943128,,0.0,-0.2452876666592511,38.588862559241704,-0.2452876666592511,0.10426540284360189,0.05331753554502369,Kevin Kolb,2007,Houston,3
215.0623973727422,0.07099816139499934,16.850934860031987,0.48275862068965514,0.07099816139499934,24.70886757310486,50.0,0.16420361247947454,,0.0,0.04111120875177196,27.842364532019705,0.04111120875177196,0.12479474548440066,0.05254515599343186,Trent Edwards,2007,Stanford,3
246.03416149068323,0.287362275911229,73.20930718966059,0.5232919254658385,0.287362275911229,24.166926156884493,50.0,0.21428571428571427,,0.0,0.06911346103463861,30.60248447204969,0.06911346103463861,0.11645962732919254,0.08695652173913043,Troy Smith,2007,Ohio State,3
347.76507650765075,0.33872344951094213,115.8044071753252,0.5445544554455445,0.33872344951094213,25.5107345533187,50.0,0.2133213321332133,,0.0,0.2621370993997927,47.67506750675068,0.2621370993997927,0.13771377137713772,0.06300630063006302,Brian Brohm,2008,Louisville,4
318.0,0.22510926309227947,67.71264243816138,0.5136,0.22510926309227947,25.14839069590505,49.99999999999999,0.17120000000000002,,0.0,0.1636178216916947,36.5328,0.1636178216916947,0.11440000000000002,0.0656,Chad Henne,2008,Michigan,4
