attempts,epa_per_play_raw,total_epa_raw,success_rate_raw,epa_per_play_adj,avg_opponent_sp_defense,sos_percentile,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
342.3333333333333,0.3153736835462807,109.33930448119906,0.5022268032261876,0.3153736835462807,26.715861217930325,50.0,0.1534489985013276,0.6057410493601111,81.0,,0.0,0.608296411776988,0.2435165942204727,0.0413693263436747,Cade Klubnik,2026,Clemson,3
342.0,0.4032737941192814,130.03568813805146,0.5088566827697263,0.4032737941192814,26.47218045112782,50.0,0.1922705314009661,0.6369023586056446,91.5,,0.0,0.6887841501888442,0.286231884057971,0.0446859903381642,Jaylen Raynor,2026,Arkansas State,2
335.0,0.242910689399122,89.47788231859376,0.4641948158384376,0.242910689399122,26.70211260682534,50.0,0.1305857350790327,0.5676107923655526,81.25,,0.0,0.5091600897164771,0.2797629866000223,0.0357902923408425,Brayden Schager,2026,Hawai'i,4
334.5,0.3768101758862525,125.7218171107816,0.5311106550495346,0.3768101758862525,26.47218045112782,50.0,0.1539907460960092,0.602284382870698,84.5,,0.0,0.6480976779133936,0.2968525532192765,0.039888803895595,Connor Bazelak,2026,Bowling Green,2
333.3333333333333,0.3915497617460153,137.16160632293125,0.5223142639927141,0.3915497617460153,26.715861217930325,50.0,0.1805998479856749,0.5270226663889342,82.33333333333333,,0.0,0.4527104308190026,0.2717235773677178,0.0392991066678928,Miles Hastings,2026,UC Davis,3
333.0,0.1248518058619158,47.50013820081949,0.4721881956341128,0.1248518058619158,27.685114843676462,50.0,0.1805048855156278,,0.0,0.2804630461787474,46.5,0.2804630461787474,0.1349411189994326,0.0545325818509483,Kellen Mond,2021,Texas A&M,4
331.5,0.2267937974124181,74.16425037570298,0.4822532130161334,0.2267937974124181,27.76987083861888,50.0,0.1927672955974843,,0.0,0.0348624745520149,40.5,0.0348624745520149,0.1223133716160787,0.0580257041290675,James Morgan,2020,Florida International,2
328.3333333333333,0.2343062181915717,75.2687628219525,0.5072305839855509,0.2343062181915717,27.591632642412588,50.0,0.2182609634662614,,0.0,0.4531390314142431,45.66666666666666,0.4531390314142431,0.1390951329759276,0.0811798209149202,Jake Fromm,2020,Georgia,3
327.0,0.5225559734004899,170.8517990809759,0.5762275359049553,0.5225559734004899,26.47218045112782,50.0,0.1831702654071075,0.9159816307570778,78.5,,0.0,0.8222263217563683,0.2779745838956365,0.0383771929824561,Pierce Holley,2026,Eastern Illinois,2
326.5,0.1059417259253183,34.07802925258875,0.4916264563128836,0.1059417259253183,27.544979627330303,50.0,0.1874865066879154,,0.0,0.103838051039764,38.75,0.103838051039764,0.1173572660137663,0.0669232808016417,Desmond Ridder,2022,Cincinnati,4
324.0,0.2714033738570112,87.93469312967164,0.4691358024691358,0.2714033738570112,,,0.1265432098765432,0.6054747848003533,90.0,,0.0,0.5871785799864017,0.3055555555555556,0.0277777777777777,Danny O'Neil,2026,San Diego State,1
323.0,0.2027559656038557,65.4901768900454,0.4767801857585139,0.2027559656038557,26.674615384615382,50.0,0.2167182662538699,,0.0,0.0061834349351771,34.0,0.0061834349351771,0.1052631578947368,0.0959752321981424,Hendon Hooker,2023,Tennessee,1
322.0,0.3660254399636148,117.86019166828396,0.5062111801242236,0.3660254399636148,,,0.1677018633540372,0.6239414457273476,81.0,,0.0,0.6591541459301496,0.2888198757763975,0.0496894409937888,Jalen Kitna,2026,UAB,1
320.5,0.2131885549352093,65.2235965160653,0.4776026439649485,0.2131885549352093,27.70817760680944,50.0,0.2074244358221917,,0.0,0.4210418697241542,37.0,0.4210418697241542,0.1124706444992565,0.0739144311312946,Justin Herbert,2020,Oregon,4
316.8,0.0327619546749646,16.11134309321642,0.447373680797104,0.0327619546749646,27.48301495186425,50.0,0.1728814358894814,,0.0,-0.2656284146329694,32.6,-0.2656284146329694,0.0975051126987588,0.0410461310468397,Kenny Pickett,2022,Pittsburgh,5
316.0,0.6351065275377284,200.6936627019222,0.6044303797468354,0.6351065275377284,,,0.2310126582278481,1.1125413924846037,72.0,,0.0,1.0507935806227744,0.25,0.0822784810126582,Kurtis Rourke,2026,Indiana,1
315.6666666666667,0.4353196185430916,136.0971077630917,0.5858954514459327,0.4353196185430916,26.346944444444443,50.0,0.2383778261527524,,0.0,0.1763829505765175,56.66666666666666,0.1763829505765175,0.1691578599172508,0.0824915570608773,Andrew Luck,2012,Stanford,3
315.25,0.1005344377330689,45.454548455774784,0.4596954233412932,0.1005344377330689,26.648716397849466,50.0,0.1659239682128508,,0.0,-0.1028188070643643,43.0,-0.1028188070643643,0.1247775124495072,0.0523445271871986,Ryan Nassib,2013,Syracuse,4
313.0,0.2427140589404032,75.96950044834622,0.4536741214057508,0.2427140589404032,,,0.1884984025559105,0.6506063449252654,80.0,,0.0,0.5755059566232938,0.2907348242811501,0.0351437699680511,Ron Peace,2026,East Texas A&M,1
313.0,0.204982770077367,62.75937668979168,0.5010117733627668,0.204982770077367,25.076302521008405,50.0,0.195578857002698,,0.0,0.0485715708187785,56.0,0.0485715708187785,0.1776735344616139,0.0719176682200964,John David Booty,2008,USC,2
312.6666666666667,0.0887884130549826,36.753714345395565,0.4835602037400095,0.0887884130549826,25.180868347338933,50.0,0.1730848859099353,,0.0,-0.2565357474519996,26.0,-0.2565357474519996,0.0770375834665663,0.0430870903838316,Josh Freeman,2009,Kansas State,3
312.6666666666667,0.2961993130564817,92.49782997866473,0.5122073681573448,0.2961993130564817,27.457455197132617,50.0,0.2161483372451214,,0.0,0.2540341258651475,38.333333333333336,0.2540341258651475,0.1230509288222508,0.0782298144034978,AJ McCarron,2014,Alabama,3
312.5,0.2364051532639635,70.34664471633732,0.5160062363866615,0.2364051532639635,25.23872145468357,50.0,0.1716386689653478,,0.0,0.1891110494449025,35.75,0.1891110494449025,0.1142501737374284,0.0658085544497241,Chad Henne,2008,Michigan,4
312.5,0.1396312181878087,72.44550070539117,0.4973509953115995,0.1396312181878087,27.60100806451613,50.0,0.1465219583807105,,0.0,0.1827742278533312,33.75,0.1827742278533312,0.2034833634470906,0.052921910614061,Cody Kessler,2016,USC,4
310.0,0.5080847397146205,157.50626931153238,0.6,0.5080847397146205,26.81833333333333,50.0,0.2483870967741935,,0.0,0.9390998421883096,49.0,0.9390998421883096,0.1580645161290322,0.1096774193548387,Russell Wilson,2012,Wisconsin,1
310.0,0.441483844442493,136.85999177717284,0.5483870967741935,0.441483844442493,,,0.1709677419354838,0.6379499720947659,88.0,,0.0,0.5998488100813582,0.3064516129032258,0.0516129032258064,Carter Peevy,2026,Maine,1
308.5,0.1656828622687361,50.80981054529548,0.4749794913863823,0.1656828622687361,27.7921875,50.0,0.2227025094129278,,0.0,0.2082439279080494,37.0,0.2082439279080494,0.1196493552933257,0.0799415241580951,Nathan Peterman,2017,Pittsburgh,2
307.75,0.0784709067668473,48.19251888804138,0.4789756940986676,0.0784709067668473,25.23872145468357,50.0,0.1579411349699669,,0.0,-0.0013413020034334,33.5,-0.0013413020034334,0.1161385591309135,0.0447836471579102,Matt Ryan,2008,Boston College,4
307.6666666666667,0.4644015463532657,139.75405203541283,0.5580391198044009,0.4644015463532657,26.70211260682534,50.0,0.1638360818815443,1.061150945874077,66.33333333333333,,0.0,1.0264024365372622,0.2278281624453358,0.0666695734744104,Drake Maye,2024,North Carolina,3
307.0,0.4141180762318922,133.79127302320612,0.5064431955078325,0.4141180762318922,26.715861217930325,50.0,0.1589323627540188,0.8835645423842248,80.0,,0.0,0.8413385817139708,0.278352986951713,0.0571999950980842,Maverick McIvor,2026,Abilene Christian,3
