attempts,epa_per_play,total_epa,success_rate,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
349,0.04002026420481567,13.967072207480669,0.46418338108882523,0.19197707736389685,,0,0.5629147373396775,29,0.5629147373396775,0.0830945558739255,0.07736389684813753,Malik Willis,2022,Liberty,3
359,0.143779584063959,51.61687067896128,0.48467966573816157,0.1894150417827298,,0,-0.410273188497962,41,-0.410273188497962,0.11420612813370473,0.06685236768802229,Sam Howell,2022,North Carolina,3
234,0.36260712295611447,84.85006677173078,0.48717948717948717,0.21794871794871795,,0,0.558469295501709,31,0.558469295501709,0.13247863247863248,0.05128205128205128,Skylar Thompson,2022,Kansas State,5
401,0.32454868248127344,130.14402167499065,0.5785536159600998,0.19950124688279303,,0,-0.12484928089029648,68,-0.12484928089029648,0.16957605985037408,0.06483790523690773,Aidan O'Connell,2023,Purdue,3
64,0.08834604313597083,5.654146760702133,0.46875,0.21875,,0,1.143207039151873,7,1.143207039151873,0.109375,0.109375,Anthony Richardson,2023,Florida,2
541,0.3170979460925139,171.54998883605003,0.5138632162661737,0.21072088724584104,,0,0.2705160820925677,81,0.2705160820925677,0.14972273567467653,0.08687615526802218,Bryce Young,2023,Alabama,2
409,0.61552826776044,251.75106151401997,0.6332518337408313,0.27383863080684595,,0,0.43949644152934736,52,0.43949644152934736,0.1271393643031785,0.10757946210268948,C.J. Stroud,2023,Ohio State,1
401,0.28779706671053634,115.40662375092506,0.5411471321695761,0.24189526184538654,,0,0.4370703125,50,0.4370703125,0.12468827930174564,0.0773067331670823,Clayton Tune,2023,Houston,4
252,0.31892710155437864,80.36962959170341,0.5555555555555556,0.20634920634920634,,0,0.594383955001831,31,0.594383955001831,0.12301587301587301,0.07539682539682539,Dorian Thompson-Robinson,2023,UCLA,4
276,0.35015612487019837,96.64309046417475,0.5217391304347826,0.22826086956521738,,0,0.463352108001709,40,0.463352108001709,0.14492753623188406,0.07246376811594203,Jaren Hall,2023,BYU,2
395,0.16988738311242454,67.10551632940769,0.4759493670886076,0.18734177215189873,,0,-0.07396376366708793,51,-0.07396376366708793,0.1291139240506329,0.04556962025316456,Sean Clifford,2023,Penn State,4
355,0.15182294014474035,53.89714375138283,0.5098591549295775,0.18873239436619718,,0,0.49101238875162034,42,0.49101238875162034,0.11830985915492957,0.07042253521126761,Will Levis,2023,Kentucky,1
