attempts,season,epa_per_play_raw,total_epa_raw,success_rate_raw,epa_per_play_adj,avg_opponent_sp_defense,sos_percentile,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
72,2005,0.20502631428381388,14.761894628434598,0.5555555555555556,0.20502631428381388,25.5635593220339,50.0,0.19444444444444445,,0,-0.2751557827004688,10,-0.2751557827004688,0.1388888888888889,0.06944444444444445,Dennis Dixon,2008,Oregon,4
40,2007,0.5095569372177124,20.382277488708496,0.6,0.5095569372177124,27.040000000000003,50.0,0.325,,0,0.037211338678995766,6,0.037211338678995766,0.15,0.1,Joe Flacco,2008,Delaware,1
302,2006,0.3322764377522942,100.34748420119286,0.5298013245033113,0.3322764377522942,23.112605042016806,50.0,0.2152317880794702,,0,0.06646759565486464,43,0.06646759565486464,0.1423841059602649,0.0728476821192053,John David Booty,2008,USC,2
592,2007,0.20167005059586182,119.3886699527502,0.5152027027027027,0.20167005059586182,27.040000000000003,50.0,0.16722972972972974,,0,0.16020981945208648,67,0.16020981945208648,0.11317567567567567,0.052364864864864864,Matt Ryan,2008,Boston College,4
343,2008,0.17894951829757358,61.379684776067734,0.4868804664723032,0.17894951829757358,25.389999999999997,50.0,0.19825072886297376,,0,-0.07463677724202473,30,-0.07463677724202473,0.08746355685131195,0.05830903790087463,Josh Freeman,2009,Kansas State,3
8,2006,0.4844472557306291,3.8755780458450326,0.375,0.4844472557306291,23.112605042016806,50.0,0.375,,0,4.916185855865479,1,4.916185855865479,0.125,0.0,Mark Sanchez,2009,USC,3
367,2008,0.3705885667729443,136.00600400567055,0.5149863760217984,0.3705885667729443,25.389999999999997,50.0,0.22888283378746593,,0,0.2965635729999077,41,0.2965635729999077,0.11171662125340599,0.0681198910081744,Matthew Stafford,2009,Georgia,3
177,2006,0.4081846853812872,72.24868931248784,0.5084745762711864,0.4081846853812872,23.112605042016806,50.0,0.21468926553672316,,0,1.060983403523763,15,1.060983403523763,0.0847457627118644,0.07909604519774012,Pat White,2009,West Virginia,4
32,2008,0.5433925352990627,17.388561129570007,0.5625,0.5433925352990627,25.389999999999997,50.0,0.21875,,0,,0,,0.0,0.03125,Rhett Bomar,2009,Sam Houston State,1
299,2006,0.20948034794035564,62.634624034166336,0.4816053511705686,0.20948034794035564,23.112605042016806,50.0,0.1605351170568562,,0,0.14355722955755285,37,0.14355722955755285,0.12374581939799331,0.04013377926421405,Stephen McGee,2009,Texas A&M,4
327,2008,0.24542514119149167,80.25402116961777,0.5443425076452599,0.24542514119149167,25.389999999999997,50.0,0.1651376146788991,,0,0.31702752113342286,35,0.31702752113342286,0.10703363914373089,0.05504587155963303,Tom Brandstater,2009,Fresno State,4
426,2008,0.41291723006837805,175.90274000912905,0.5821596244131455,0.41291723006837805,25.389999999999997,50.0,0.19718309859154928,,0,0.5258770805818064,54,0.5258770805818064,0.1267605633802817,0.07981220657276995,Colt McCoy,2010,Texas,4
335,2008,0.30086859139933514,100.79097811877728,0.5462686567164179,0.30086859139933514,25.389999999999997,50.0,0.1582089552238806,,0,0.3331729638867262,41,0.3331729638867262,0.12238805970149254,0.056716417910447764,Dan LeFevour,2010,Central Michigan,4
409,2009,0.32078263741032126,131.2000987008214,0.5574572127139364,0.32078263741032126,25.536666666666665,50.0,0.1882640586797066,,0,0.08102583466914662,57,0.08102583466914662,0.1393643031784841,0.07090464547677261,Jimmy Clausen,2010,Notre Dame,3
62,2006,0.21096071721084655,13.079564467072487,0.4032258064516129,0.21096071721084655,23.112605042016806,50.0,0.14516129032258066,,0,0.20103615522384644,4,0.20103615522384644,0.06451612903225806,0.06451612903225806,Jonathan Crompton,2010,Tennessee,4
416,2008,0.6272651373337095,260.94229713082314,0.6490384615384616,0.6272651373337095,25.389999999999997,50.0,0.25,,0,0.866268880550678,65,0.866268880550678,0.15625,0.11778846153846154,Sam Bradford,2010,Oklahoma,3
326,2007,0.45781558197278244,148.7900641411543,0.6030769230769231,0.45781558197278244,27.040000000000003,50.0,0.23006134969325154,,0,0.3013293393727007,58,0.3013293393727007,0.17791411042944785,0.09202453987730061,Tim Tebow,2010,Florida,4
304,2009,0.32027568903408554,97.363809466362,0.5328947368421053,0.32027568903408554,25.536666666666665,50.0,0.1875,,0,0.23858940844633142,49,0.23858940844633142,0.1611842105263158,0.09539473684210527,Tony Pike,2010,Cincinnati,3
286,2010,0.40816851119165654,116.73619420081377,0.5909090909090909,0.40816851119165654,26.685833333333335,50.0,0.1993006993006993,,0,0.789314739631884,33,0.789314739631884,0.11538461538461539,0.0979020979020979,Andy Dalton,2011,TCU,4
403,2009,0.21732079361567722,87.58027982711792,0.48883374689826303,0.21732079361567722,25.536666666666665,50.0,0.18114143920595532,,0,-0.14097132947709826,36,-0.14097132947709826,0.08933002481389578,0.05955334987593052,Blaine Gabbert,2011,Missouri,3
319,2009,0.20966916416879733,66.88446336984634,0.5454545454545454,0.20966916416879733,25.536666666666665,50.0,0.18808777429467086,,0,0.2897954191480364,35,0.2897954191480364,0.109717868338558,0.0438871473354232,Christian Ponder,2011,Florida State,4
330,2010,0.4182603472109997,138.0259145796299,0.5636363636363636,0.4182603472109997,26.685833333333335,50.0,0.19696969696969696,,0,0.2574040743769432,49,0.2574040743769432,0.1484848484848485,0.06363636363636363,Colin Kaepernick,2011,Nevada,4
331,2009,0.4065557280808597,134.56994599476457,0.5468277945619335,0.4065557280808597,25.536666666666665,50.0,0.18731117824773413,,0,0.19527027413651749,37,0.19527027413651749,0.11178247734138973,0.0634441087613293,Jake Locker,2011,Washington,4
295,2009,0.44735189186314406,131.9688080996275,0.5050847457627119,0.44735189186314406,25.536666666666665,50.0,0.2440677966101695,,0,0.25865405797958374,28,0.25865405797958374,0.09491525423728814,0.07457627118644068,Nathan Enderle,2011,Idaho,4
336,2010,0.2967146250995852,99.69611403346062,0.5267857142857143,0.2967146250995852,26.685833333333335,50.0,0.21428571428571427,,0,0.30677388152297663,49,0.30677388152297663,0.14583333333333334,0.0744047619047619,Ricky Stanzi,2011,Iowa,2
392,2010,0.3364700732790694,131.8962687253952,0.5153061224489796,0.3364700732790694,26.685833333333335,50.0,0.25510204081632654,,0,0.5101749897003174,48,0.5101749897003174,0.12244897959183673,0.07908163265306123,Ryan Mallett,2011,Arkansas,2
324,2010,0.2540629923424143,82.31640951894224,0.48148148148148145,0.2540629923424143,26.685833333333335,50.0,0.19135802469135801,,0,-0.11715579926967626,40,-0.11715579926967626,0.12345679012345678,0.07407407407407407,Tyrod Taylor,2011,Virginia Tech,4
229,2009,0.46203349641316843,105.80567067861557,0.5764192139737991,0.46203349641316843,25.536666666666665,50.0,0.27510917030567683,,0,0.19362193605174188,23,0.19362193605174188,0.10043668122270742,0.05240174672489083,Andrew Luck,2012,Stanford,3
24,2009,0.6310259203116099,15.144622087478638,0.625,0.6310259203116099,25.536666666666665,50.0,0.2916666666666667,,0,2.936228513717652,1,2.936228513717652,0.041666666666666664,0.16666666666666666,Brandon Weeden,2012,Oklahoma State,4
92,2010,0.3450972862217737,31.748950332403183,0.5217391304347826,0.3450972862217737,26.685833333333335,50.0,0.18478260869565216,,0,0.23479807376861575,16,0.23479807376861575,0.17391304347826086,0.05434782608695652,Brock Osweiler,2012,Arizona State,3
329,2010,0.3484070624046503,114.62592353112996,0.5349544072948328,0.3484070624046503,26.685833333333335,50.0,0.1945288753799392,,0,0.40407229914809717,33,0.40407229914809717,0.10030395136778116,0.060790273556231005,Kirk Cousins,2012,Michigan State,4
513,2011,0.43679535043286066,224.07601477205753,0.5672514619883041,0.43679535043286066,26.81833333333333,50.0,0.17348927875243664,,0,0.32537934563376686,55,0.32537934563376686,0.10721247563352826,0.05263157894736842,Nick Foles,2012,Arizona,3
396,2011,0.46927764497208174,185.83394740894437,0.5732323232323232,0.46927764497208174,26.81833333333333,50.0,0.2196969696969697,,0,0.194686553417108,39,0.194686553417108,0.09848484848484848,0.09343434343434344,Robert Griffin III,2012,Baylor,3
310,2011,0.5080847397146205,157.50626931153238,0.6,0.5080847397146205,26.81833333333333,50.0,0.24838709677419354,,0,0.9390998421883097,49,0.9390998421883097,0.15806451612903225,0.10967741935483871,Russell Wilson,2012,Wisconsin,1
353,2010,0.42515948301619155,150.08129750471562,0.5184135977337111,0.42515948301619155,26.685833333333335,50.0,0.23796033994334279,,0,-0.05879656646562663,46,-0.05879656646562663,0.13031161473087818,0.07932011331444759,Ryan Lindley,2012,San Diego State,4
475,2011,0.25720113043722354,122.17053695768118,0.5284210526315789,0.25720113043722354,26.81833333333333,50.0,0.17473684210526316,,0,0.4224229896510089,54,0.4224229896510089,0.11368421052631579,0.061052631578947365,Ryan Tannehill,2012,Texas A&M,4
309,2011,0.19873134075727278,61.40798429399729,0.5372168284789643,0.19873134075727278,26.81833333333333,50.0,0.19093851132686085,,0,-0.08235554695129396,40,-0.08235554695129396,0.12944983818770225,0.061488673139158574,EJ Manuel,2013,Florida State,2
491,2012,0.27815558352031555,136.57439150847495,0.5560081466395111,0.27815558352031555,27.554032258064517,50.0,0.15885947046843177,,0,-0.050024224364239235,69,-0.050024224364239235,0.14052953156822812,0.09164969450101833,Geno Smith,2013,West Virginia,4
501,2012,0.40625291914045214,203.53271248936653,0.5888223552894212,0.40625291914045214,27.554032258064517,50.0,0.17764471057884232,,0,0.7231517468179975,70,0.7231517468179975,0.13972055888223553,0.06187624750499002,Landry Jones,2013,Oklahoma,4
356,2012,0.34845344751571,124.04942731559277,0.5168539325842697,0.34845344751571,27.554032258064517,50.0,0.22752808988764045,,0,0.3031126403808594,50,0.3031126403808594,0.1404494382022472,0.10112359550561797,Matt Barkley,2013,USC,4
13,2010,0.1911395604793842,2.4848142862319946,0.46153846153846156,0.1911395604793842,26.685833333333335,50.0,0.07692307692307693,,0,0.7745718955993652,1,0.7745718955993652,0.07692307692307693,0.0,Mike Glennon,2013,NC State,4
434,2012,0.3644953631207965,158.19098759442568,0.5368663594470046,0.3644953631207965,27.554032258064517,50.0,0.22580645161290322,,0,0.26256260606977677,63,0.26256260606977677,0.14516129032258066,0.059907834101382486,Ryan Nassib,2013,Syracuse,4
360,2012,0.2903362250369456,104.52104101330042,0.525,0.2903362250369456,27.554032258064517,50.0,0.225,,0,-0.3112205790013683,49,-0.3112205790013683,0.1361111111111111,0.058333333333333334,Tyler Wilson,2013,Arkansas,5
314,2013,0.3865456751957061,121.37534201145172,0.5414012738853503,0.3865456751957061,28.000000000000004,50.0,0.21337579617834396,,0,0.22917542586455475,37,0.22917542586455475,0.1178343949044586,0.08917197452229299,AJ McCarron,2014,Alabama,3
319,2013,0.4319140317391452,137.78057612478733,0.567398119122257,0.4319140317391452,28.000000000000004,50.0,0.219435736677116,,0,0.16445876517385807,53,0.16445876517385807,0.16614420062695925,0.08463949843260188,Aaron Murray,2014,Georgia,4
356,2013,0.4961092833722575,176.61490488052368,0.6123595505617978,0.4961092833722575,28.000000000000004,50.0,0.22752808988764045,,0,0.4626295116712462,53,0.4626295116712462,0.14887640449438203,0.0702247191011236,Blake Bortles,2014,UCF,3
585,2013,0.2946605813426849,172.37644008547068,0.5452991452991452,0.2946605813426849,28.000000000000004,50.0,0.20341880341880342,,0,0.1703356102893227,95,0.1703356102893227,0.1623931623931624,0.08205128205128205,Derek Carr,2014,Fresno State,4
88,2013,0.3247639878906987,28.579230934381485,0.5,0.3247639878906987,28.000000000000004,50.0,0.20454545454545456,,0,1.4113556543986003,9,1.4113556543986003,0.10227272727272728,0.10227272727272728,Jimmy Garoppolo,2014,Eastern Illinois,3
378,2013,0.6304749007184038,238.31951247155666,0.6216931216931217,0.6304749007184038,28.000000000000004,50.0,0.2698412698412698,,0,0.6708290732425192,46,0.6708290732425192,0.12169312169312169,0.09788359788359788,Johnny Manziel,2014,Texas A&M,2
366,2013,0.2809686075712814,102.83451037108898,0.4890710382513661,0.2809686075712814,28.000000000000004,50.0,0.20765027322404372,,0,0.45393263612474716,35,0.45393263612474716,0.09562841530054644,0.04371584699453552,Logan Thomas,2014,Virginia Tech,4
407,2013,0.4697393189374293,191.18390280753374,0.5921375921375921,0.4697393189374293,28.000000000000004,50.0,0.2285012285012285,,0,0.4801767251708291,44,0.4801767251708291,0.10810810810810811,0.07862407862407862,Teddy Bridgewater,2014,Louisville,3
345,2013,0.46374289609383845,159.99129915237427,0.5739130434782609,0.46374289609383845,28.000000000000004,50.0,0.20869565217391303,,0,0.492184665468004,45,0.492184665468004,0.13043478260869565,0.06956521739130435,Brett Hundley,2015,UCLA,3
10,2012,0.759154886007309,7.59154886007309,0.5,0.759154886007309,27.554032258064517,50.0,0.2,,0,-0.4730012416839599,1,-0.4730012416839599,0.1,0.1,Bryce Petty,2015,Baylor,4
351,2013,0.6822792914008823,239.48003128170967,0.6495726495726496,0.6822792914008823,28.000000000000004,50.0,0.30484330484330485,,0,0.7202730464935303,50,0.7202730464935303,0.14245014245014245,0.11396011396011396,Jameis Winston,2015,Florida St.,2
355,2013,0.4605224524165543,163.48547060787678,0.5661971830985916,0.4605224524165543,28.000000000000004,50.0,0.28450704225352114,,0,0.17925903153797937,63,0.17925903153797937,0.17746478873239438,0.08732394366197183,Marcus Mariota,2015,Oregon,3
545,2013,0.3359783644506007,183.1082086255774,0.5064220183486239,0.3359783644506007,28.000000000000004,50.0,0.21100917431192662,,0,0.13762473045511447,94,0.13762473045511447,0.1724770642201835,0.06605504587155964,Sean Mannion,2015,Oregon St.,4
26,2011,0.3781830295920372,9.832758769392967,0.46153846153846156,0.3781830295920372,26.81833333333333,50.0,0.19230769230769232,,0,1.1123251914978027,2,1.1123251914978027,0.07692307692307693,0.11538461538461539,Trevor Siemian,2015,Northwestern,4
360,2015,0.43405770216551093,156.26077277958393,0.5694444444444444,0.43405770216551093,27.526562499999997,50.0,0.26944444444444443,,0,0.7931007851253856,44,0.7931007851253856,0.12222222222222222,0.08333333333333333,Brandon Allen,2016,Arkansas,4
502,2015,0.3739099076752406,187.7027736529708,0.5617529880478087,0.3739099076752406,27.526562499999997,50.0,0.2290836653386454,,0,0.46213791403971927,71,0.46213791403971927,0.14143426294820718,0.08764940239043825,Brandon Doughty,2016,Western Kentucky,5
93,2014,0.04039624012926574,3.7568503320217133,0.44086021505376344,0.04039624012926574,27.3234375,50.0,0.24731182795698925,,0,-0.3190651156685569,11,-0.3190651156685569,0.11827956989247312,0.07526881720430108,Cardale Jones,2016,Ohio St.,3
29,2014,-0.0413851563272805,-1.2001695334911344,0.5172413793103449,-0.0413851563272805,27.3234375,50.0,0.13793103448275862,,0,-1.223363447189331,5,-1.223363447189331,0.1724137931034483,0.0,Carson Wentz,2016,North Dakota St.,1
327,2013,0.2864410369130085,93.66621907055378,0.5015290519877675,0.2864410369130085,28.000000000000004,50.0,0.2018348623853211,,0,0.6220000890585092,26,0.6220000890585092,0.07951070336391437,0.06422018348623854,Cody Kessler,2016,USC,4
342,2014,0.3318148266676574,113.48067072033882,0.5350877192982456,0.3318148266676574,27.3234375,50.0,0.26608187134502925,,0,0.4361503064632416,40,0.4361503064632416,0.11695906432748537,0.07017543859649122,Connor Cook,2016,Michigan St.,4
29,2012,0.40455747472828835,11.732166767120361,0.5172413793103449,0.40455747472828835,27.554032258064517,50.0,0.13793103448275862,,0,-0.1443019151687622,10,-0.1443019151687622,0.3448275862068966,0.13793103448275862,Dak Prescott,2016,Mississippi St.,4
364,2014,0.09223739454870696,33.57441161572933,0.4835164835164835,0.09223739454870696,27.3234375,50.0,0.16483516483516483,,0,0.24891097590608416,53,0.24891097590608416,0.14560439560439561,0.06593406593406594,Jacoby Brissett,2016,North Carolina St.,2
27,2013,0.5365587870279948,14.48708724975586,0.5925925925925926,0.5365587870279948,28.000000000000004,50.0,0.2222222222222222,,0,0.9785034656524658,3,0.9785034656524658,0.1111111111111111,0.07407407407407407,Jake Rudock,2016,Michigan,2
512,2015,0.3335322438797448,170.76850886642933,0.552734375,0.3335322438797448,27.526562499999997,50.0,0.21875,,0,0.42121192663908,80,0.42121192663908,0.15625,0.0859375,Jared Goff,2016,California,3
441,2015,0.24661098510256654,108.75544443023185,0.5124716553287982,0.24661098510256654,27.526562499999997,50.0,0.26077097505668934,,0,0.34112100167707965,44,0.34112100167707965,0.09977324263038549,0.061224489795918366,Jeff Driskel,2016,Louisiana Tech,1
265,2013,0.3870862853414607,102.5778656154871,0.49056603773584906,0.3870862853414607,28.000000000000004,50.0,0.22641509433962265,,0,-0.1595725695292155,30,-0.1595725695292155,0.11320754716981132,0.07547169811320754,Kevin Hogan,2016,Stanford,4
290,2013,0.42122437717585726,122.15506938099861,0.5137931034482759,0.42122437717585726,28.000000000000004,50.0,0.19310344827586207,,0,0.3559312064473222,41,0.3559312064473222,0.1413793103448276,0.07241379310344828,Nate Sudfeld,2016,Indiana,4
427,2015,0.3073983177263508,131.25908166915178,0.5081967213114754,0.3073983177263508,27.526562499999997,50.0,0.22482435597189696,,0,0.05832647283871969,48,0.05832647283871969,0.11241217798594848,0.06557377049180328,Paxton Lynch,2016,Memphis,3
363,2015,0.08017595674709184,29.103872299194336,0.4573002754820937,0.08017595674709184,27.526562499999997,50.0,0.209366391184573,,0,-0.11656091087742854,38,-0.11656091087742854,0.1046831955922865,0.046831955922865015,C.J. Beathard,2017,Iowa,4
576,2016,-0.08031230481962363,-46.25988757610321,0.4375,-0.08031230481962363,28.057812500000004,50.0,0.1684027777777778,,0,0.0984770485333034,70,0.0984770485333034,0.12152777777777778,0.06770833333333333,Davis Webb,2017,California,1
339,2015,0.16300807297669329,55.259736739099026,0.5014749262536873,0.16300807297669329,27.526562499999997,50.0,0.1976401179941003,,0,-0.31788438161214194,45,-0.31788438161214194,0.13274336283185842,0.061946902654867256,DeShone Kizer,2017,Notre Dame,2
141,2014,0.3769330031482886,53.14755344390869,0.5177304964539007,0.3769330031482886,27.3234375,50.0,0.2765957446808511,,0,0.25008479186466764,14,0.25008479186466764,0.09929078014184398,0.09929078014184398,Deshaun Watson,2017,Clemson,3
104,2013,0.14008918383087104,14.569275118410587,0.47115384615384615,0.14008918383087104,28.000000000000004,50.0,0.1346153846153846,,0,-0.445761587884691,9,-0.445761587884691,0.08653846153846154,0.019230769230769232,Joshua Dobbs,2017,Tennessee,4
299,2016,0.19761470064869693,59.08679549396038,0.4782608695652174,0.19761470064869693,28.057812500000004,50.0,0.24414715719063546,,0,0.08766020428050648,33,0.08766020428050648,0.11036789297658862,0.09698996655518395,Nathan Peterman,2017,Pittsburgh,2
158,2014,0.28183405506837217,44.5297807008028,0.5189873417721519,0.28183405506837217,27.3234375,50.0,0.22784810126582278,,0,0.41826848189036053,12,0.41826848189036053,0.0759493670886076,0.10126582278481013,Patrick Mahomes,2017,Texas Tech,3
407,2017,0.4656061028892344,189.5016838759184,0.5847665847665847,0.4656061028892344,27.235156250000003,50.0,0.28255528255528256,,0,0.33241473833719887,60,0.33241473833719887,0.14742014742014742,0.10565110565110565,Baker Mayfield,2018,Oklahoma,3
280,2017,0.16672678434156946,46.68349961563945,0.4357142857142857,0.16672678434156946,27.235156250000003,50.0,0.19285714285714287,,0,0.3805024334878633,33,0.3805024334878633,0.11785714285714285,0.060714285714285714,Danny Etling,2018,LSU,2
6,2015,0.20035703976949057,1.2021422386169434,0.6666666666666666,0.20035703976949057,27.526562499999997,50.0,0.16666666666666666,,0,,0,,0.0,0.0,Josh Allen,2018,Wyoming,3
450,2015,0.2517141429417663,113.27136432379484,0.5,0.2517141429417663,27.526562499999997,50.0,0.2088888888888889,,0,0.2850605696439743,48,0.2850605696439743,0.10666666666666667,0.05333333333333334,Josh Rosen,2018,UCLA,3
34,2016,0.5893474168637219,20.037812173366547,0.6470588235294118,0.5893474168637219,28.057812500000004,50.0,0.2647058823529412,,0,1.308942699432373,5,1.308942699432373,0.14705882352941177,0.08823529411764706,Kyle Lauletta,2018,Richmond,2
418,2017,0.2342763524413394,97.92751532047987,0.5167464114832536,0.2342763524413394,27.235156250000003,50.0,0.24401913875598086,,0,-0.02291770314061363,43,-0.02291770314061363,0.10287081339712918,0.0645933014354067,Lamar Jackson,2018,Louisville,3
381,2016,0.28140290085412073,107.21450522542,0.5118110236220472,0.28140290085412073,28.057812500000004,50.0,0.2335958005249344,,0,0.8296795616979185,46,0.8296795616979185,0.12073490813648294,0.11023622047244094,Logan Woodside,2018,Toledo,4
367,2016,0.162842922541465,59.763352572717665,0.5286103542234333,0.162842922541465,28.057812500000004,50.0,0.2452316076294278,,0,-0.02437156565645908,47,-0.02437156565645908,0.12806539509536785,0.08719346049046321,Mike White,2018,Western Kentucky,2
302,2016,0.2905487906656518,87.74573478102684,0.5662251655629139,0.2905487906656518,28.057812500000004,50.0,0.2251655629139073,,0,0.6369373527440158,44,0.6369373527440158,0.1456953642384106,0.08609271523178808,Sam Darnold,2018,USC,2
420,2017,0.09363791059170451,39.32792244851589,0.44047619047619047,0.09363791059170451,27.235156250000003,50.0,0.20238095238095238,,0,-0.4492926368346581,52,-0.4492926368346581,0.12380952380952381,0.06428571428571428,Tanner Lee,2018,Nebraska,1
481,2018,-0.015418288210821255,-7.416196629405023,0.4407484407484408,-0.015418288210821255,27.90692307692308,50.0,0.16216216216216217,,0,-0.1138913214206696,40,-0.1138913214206696,0.08316008316008316,0.04158004158004158,Clayton Thorson,2019,Northwestern,4
386,2018,0.018540153405363694,7.1564992144703865,0.45077720207253885,0.018540153405363694,27.90692307692308,50.0,0.14507772020725387,,0,0.1148613438461766,33,0.1148613438461766,0.08549222797927461,0.05958549222797927,Daniel Jones,2019,Duke,3
389,2017,0.31874134516041813,123.99038326740265,0.5218508997429306,0.31874134516041813,27.235156250000003,50.0,0.26735218508997427,,0,0.25726354608730395,49,0.25726354608730395,0.12596401028277635,0.11311053984575835,Drew Lock,2019,Missouri,4
521,2018,0.3681261074405714,191.7937019765377,0.5623800383877159,0.3681261074405714,27.90692307692308,50.0,0.22264875239923224,,0,0.3067665838859451,71,0.3067665838859451,0.1362763915547025,0.09980806142034548,Dwayne Haskins,2019,Ohio St.,2
355,2018,0.11522977673251864,40.90657074004412,0.4591549295774648,0.11522977673251864,27.90692307692308,50.0,0.19718309859154928,,0,0.10689372155401441,36,0.10689372155401441,0.10140845070422536,0.05352112676056338,Jarrett Stidham,2019,Auburn,2
21,2017,0.9075386353901455,19.058311343193054,0.8095238095238095,0.9075386353901455,27.235156250000003,50.0,0.3333333333333333,,0,0.6121360063552856,4,0.6121360063552856,0.19047619047619047,0.14285714285714285,Kyler Murray,2019,Oklahoma,2
467,2018,0.2836883888286748,132.48247758299112,0.5396145610278372,0.2836883888286748,27.90692307692308,50.0,0.22055674518201285,,0,0.05563752497396164,62,0.05563752497396164,0.13276231263383298,0.055674518201284794,Ryan Finley,2019,North Carolina St.,3
385,2018,0.3922964896861609,151.03414852917194,0.574025974025974,0.3922964896861609,27.90692307692308,50.0,0.2077922077922078,,0,0.2004887746727985,46,0.2004887746727985,0.11948051948051948,0.09610389610389611,Will Grier,2019,West Virginia,2
29,2018,0.27897553711101925,8.090290576219559,0.6551724137931034,0.27897553711101925,27.90692307692308,50.0,0.10344827586206896,,0,-0.7281724512577057,8,-0.7281724512577057,0.27586206896551724,0.034482758620689655,Ben DiNucci,2020,James Madison,2
398,2019,0.11486284037930282,45.715410470962524,0.47738693467336685,0.11486284037930282,27.632818600314675,50.0,0.1934673366834171,,0,0.18743213556580623,59,0.18743213556580623,0.14824120603015076,0.06030150753768844,Jacob Eason,2020,Washington,1
308,2018,0.3714108368164146,114.3945377394557,0.5681818181818182,0.3714108368164146,27.90692307692308,50.0,0.21103896103896103,,0,0.5760696530342102,44,0.5760696530342102,0.14285714285714285,0.09740259740259741,Jake Fromm,2020,Georgia,3
223,2018,0.36181428614218675,80.68458580970764,0.5201793721973094,0.36181428614218675,27.90692307692308,50.0,0.17040358744394618,,0,0.5899820111014626,22,0.5899820111014626,0.09865470852017937,0.04484304932735426,Jake Luton,2020,Oregon St.,3
1,2018,0.7069196701049805,0.7069196701049805,1.0,0.7069196701049805,27.90692307692308,50.0,0.0,,0,0.7069196701049805,1,0.7069196701049805,1.0,0.0,Jalen Hurts,2020,Oklahoma,2
318,2018,0.3021933134504647,96.09747367724776,0.5094339622641509,0.3021933134504647,27.90692307692308,50.0,0.18553459119496854,,0,0.3120548605918884,40,0.3120548605918884,0.12578616352201258,0.07547169811320754,James Morgan,2020,Florida International,2
536,2019,0.4163848758021842,223.18229342997074,0.5988805970149254,0.4163848758021842,27.632818600314675,50.0,0.2537313432835821,,0,0.6457847282290459,80,0.6457847282290459,0.14925373134328357,0.11194029850746269,Joe Burrow,2020,LSU,2
255,2016,0.2565263763946645,65.41422598063946,0.4588235294117647,0.2565263763946645,28.057812500000004,50.0,0.19215686274509805,,0,0.13907135857476127,27,0.13907135857476127,0.10588235294117647,0.07450980392156863,Justin Herbert,2020,Oregon,4
379,2018,0.15349517958762313,58.174673063709164,0.47493403693931396,0.15349517958762313,27.90692307692308,50.0,0.1741424802110818,,0,0.31911818330938163,55,0.31911818330938163,0.14511873350923482,0.06860158311345646,Nate Stanley,2020,Iowa,2
