attempts,epa_per_play,total_epa,success_rate,big_play_rate,third_down_epa,third_down_attempts,red_zone_epa,red_zone_attempts,high_leverage_epa,high_leverage_rate,scoring_play_rate,player_name,draft_year,college,seasons_played
158,0.28183405506837217,44.5297807008028,0.5189873417721519,0.22784810126582278,,0,0.41826848189036053,12,0.41826848189036053,0.0759493670886076,0.10126582278481013,Patrick Mahomes,2017,Texas Tech,3
407,0.4656061028892344,189.5016838759184,0.5847665847665847,0.28255528255528256,,0,0.33241473833719887,60,0.33241473833719887,0.14742014742014742,0.10565110565110565,Baker Mayfield,2018,Oklahoma,3
6,0.20035703976949057,1.2021422386169434,0.6666666666666666,0.16666666666666666,,0,,0,,0.0,0.0,Josh Allen,2018,Wyoming,3
450,0.2517141429417663,113.27136432379484,0.5,0.2088888888888889,,0,0.2850605696439743,48,0.2850605696439743,0.10666666666666667,0.05333333333333334,Josh Rosen,2018,UCLA,3
34,0.5893474168637219,20.037812173366547,0.6470588235294118,0.2647058823529412,,0,1.308942699432373,5,1.308942699432373,0.14705882352941177,0.08823529411764706,Kyle Lauletta,2018,Richmond,2
418,0.2342763524413394,97.92751532047987,0.5167464114832536,0.24401913875598086,,0,-0.02291770314061363,43,-0.02291770314061363,0.10287081339712918,0.0645933014354067,Lamar Jackson,2018,Louisville,3
302,0.2905487906656518,87.74573478102684,0.5662251655629139,0.2251655629139073,,0,0.6369373527440158,44,0.6369373527440158,0.1456953642384106,0.08609271523178808,Sam Darnold,2018,USC,2
386,0.018540153405363694,7.1564992144703865,0.45077720207253885,0.14507772020725387,,0,0.1148613438461766,33,0.1148613438461766,0.08549222797927461,0.05958549222797927,Daniel Jones,2019,Duke,3
389,0.31874134516041813,123.99038326740265,0.5218508997429306,0.26735218508997427,,0,0.25726354608730395,49,0.25726354608730395,0.12596401028277635,0.11311053984575835,Drew Lock,2019,Missouri,4
521,0.3681261074405714,191.7937019765377,0.5623800383877159,0.22264875239923224,,0,0.3067665838859451,71,0.3067665838859451,0.1362763915547025,0.09980806142034548,Dwayne Haskins,2019,Ohio State,2
355,0.11522977673251864,40.90657074004412,0.4591549295774648,0.19718309859154928,,0,0.10689372155401441,36,0.10689372155401441,0.10140845070422536,0.05352112676056338,Jarrett Stidham,2019,Auburn,2
21,0.9075386353901455,19.058311343193054,0.8095238095238095,0.3333333333333333,,0,0.6121360063552856,4,0.6121360063552856,0.19047619047619047,0.14285714285714285,Kyler Murray,2019,Oklahoma,2
467,0.2836883888286748,132.48247758299112,0.5396145610278372,0.22055674518201285,,0,0.05563752497396164,62,0.05563752497396164,0.13276231263383298,0.055674518201284794,Ryan Finley,2019,NC State,3
385,0.3922964896861609,151.03414852917194,0.574025974025974,0.2077922077922078,,0,0.2004887746727985,46,0.2004887746727985,0.11948051948051948,0.09610389610389611,Will Grier,2019,West Virginia,2
29,0.27897553711101925,8.090290576219559,0.6551724137931034,0.10344827586206896,,0,-0.7281724512577057,8,-0.7281724512577057,0.27586206896551724,0.034482758620689655,Ben DiNucci,2020,James Madison,2
223,0.36181428614218675,80.68458580970764,0.5201793721973094,0.17040358744394618,,0,0.5899820111014626,22,0.5899820111014626,0.09865470852017937,0.04484304932735426,Jake Luton,2020,Oregon State,3
1,0.7069196701049805,0.7069196701049805,1.0,0.0,,0,0.7069196701049805,1,0.7069196701049805,1.0,0.0,Jalen Hurts,2020,Oklahoma,2
536,0.4163848758021842,223.18229342997074,0.5988805970149254,0.2537313432835821,,0,0.6457847282290459,80,0.6457847282290459,0.14925373134328357,0.11194029850746269,Joe Burrow,2020,LSU,2
255,0.2565263763946645,65.41422598063946,0.4588235294117647,0.19215686274509805,,0,0.13907135857476127,27,0.13907135857476127,0.10588235294117647,0.07450980392156863,Justin Herbert,2020,Oregon,4
247,0.5830219480914143,144.00642117857933,0.5870445344129555,0.32388663967611336,,0,0.1498155139741444,42,0.1498155139741444,0.1700404858299595,0.13360323886639677,Tua Tagovailoa,2020,Alabama,3
185,0.3029356161082113,56.04308898001909,0.572972972972973,0.1891891891891892,,0,1.0345147967338562,20,1.0345147967338562,0.10810810810810811,0.043243243243243246,Davis Mills,2021,Stanford,3
315,0.2537353384589392,79.92663161456585,0.5333333333333333,0.2253968253968254,,0,0.1600815082082943,49,0.1600815082082943,0.15555555555555556,0.06031746031746032,Ian Book,2021,Notre Dame,4
365,0.3552156894174341,129.65372663736343,0.5506849315068493,0.23835616438356164,,0,0.547785576652078,51,0.547785576652078,0.13972602739726028,0.11232876712328767,Justin Fields,2021,Ohio State,2
292,0.23568592373638936,68.8202897310257,0.5171232876712328,0.1815068493150685,,0,0.5343658546122109,41,0.5343658546122109,0.1404109589041096,0.07191780821917808,Kellen Mond,2021,Texas A&M,4
397,0.5184214184956827,205.81330314278603,0.6322418136020151,0.27204030226700254,,0,0.8139249384403229,56,0.8139249384403229,0.14105793450881612,0.10327455919395466,Mac Jones,2021,Alabama,3
329,0.3291459843561642,108.28902885317802,0.5227963525835866,0.25835866261398177,,0,0.09493331909179688,30,0.09493331909179688,0.0911854103343465,0.0729483282674772,Trevor Lawrence,2021,Clemson,3
