passer_player_id,y,y1_team,team_fallback,e1_new_team,e2_coach_change,e3_ret_rec_epa,e4_team_pass_env,e5_sched_def
00-0023459,2014,GB,0,0,0,8.949259757995605,0.2470408792611877,0.046463067623288015
00-0023459,2015,GB,0,0,0,2.865514039993286,0.00553691829106483,0.07295612156295145
00-0023459,2016,GB,0,0,0,14.464497566223145,0.2010374119672773,0.0821000345324977
00-0023459,2017,GB,0,0,0,3.7067720890045166,-0.0914539729391212,-0.006805159883143147
00-0023459,2018,GB,0,0,1,8.598810195922852,0.038666179917138124,0.04247552136495263
00-0023459,2019,GB,0,0,0,7.138605117797852,0.12072119134520956,0.04530176187252035
00-0023459,2020,GB,0,0,0,16.32459259033203,0.3258731059561748,0.06801083424424725
00-0023459,2021,GB,0,0,0,5.5757317543029785,0.18170488047193248,0.02624087638915466
00-0023459,2022,NYJ,0,1,0,6.5026140213012695,-0.09849986256454764,-0.008107503404798808
00-0023459,2023,NYJ,0,0,0,0.005739969201385975,-0.28178168239839385,0.015777047583783337
00-0023459,2024,PIT,0,1,0,9.534293174743652,0.020174784201680177,0.031469005756469104
00-0023460,2006,WAS,0,0,0,13.675639152526855,0.024958272109128855,-0.02050233111932602
00-0023460,2007,WAS,0,0,1,16.146493911743164,0.05020281108217054,0.034665106322451386
00-0023460,2008,WAS,0,0,0,12.181244850158691,0.003528974859517115,0.040498301499295467
00-0023460,2009,LV,0,1,0,-2.905993700027466,-0.26854401824450475,0.04464589962508656
00-0023460,2010,LV,0,0,1,2.618109703063965,-0.025724632322397134,0.03994252655351706
00-0023460,2011,CHI,0,1,0,2.797797918319702,-0.11667801227544547,0.050440822739021396
00-0023460,2012,CLE,0,1,1,2.3708622455596924,-0.06581440961635758,0.03093627913346634
00-0023460,2013,CIN,0,1,0,5.665407180786133,0.09002274939670134,0.05238545728053485
00-0023474,2008,KC,0,0,1,11.745214462280273,-0.06298201914973704,0.041760876177243555
00-0023502,2006,CLE,0,0,0,13.10698127746582,-0.20013934071753817,-0.018410769133038463
00-0023502,2007,SEA,0,1,0,15.882279396057129,0.08477600922715114,0.02876655407426779
00-0023502,2008,LV,0,1,0,8.056451797485352,-0.20091382905047506,0.04698061510047261
00-0023504,2006,LV,0,0,1,13.017923355102539,-0.2625879671487615,-0.020047160958562783
00-0023504,2007,LV,0,0,0,8.728145599365234,-0.08468057178932624,0.046629370362571324
00-0023534,2014,KC,0,0,0,6.615488052368164,0.10211595001858915,0.03191585419305772
00-0023541,2007,CHI,0,0,0,10.733050346374512,-0.09910305516391073,0.04043922420327266
00-0023541,2008,DEN,0,1,1,26.217531204223633,0.2018256861979186,0.023019843871252325
00-0023541,2009,DEN,0,0,0,-0.8905253410339355,0.011274183115429054,0.050208168530196544
00-0023541,2010,DEN,0,0,1,8.425529479980469,0.06893518898476389,-0.002325946738047306
00-0023541,2011,DAL,0,1,0,6.3862481117248535,0.14752435195193395,0.03829734657139525
00-0023541,2012,DAL,0,0,0,7.775899410247803,0.13287793629667358,0.07758529695643412
00-0023541,2013,BUF,0,1,0,2.2273447513580322,-0.12147292646945473,0.07778997481463287
00-0023578,2011,TB,0,1,1,1.6974635124206543,-0.07320045996888751,0.08828967273228513
00-0023645,2006,CLE,0,0,0,13.10698127746582,-0.20013934071753817,-0.018410769133038463
00-0023645,2007,CLE,0,0,0,17.841642379760742,0.058206835873161,0.03252324416250391
00-0023645,2008,CLE,0,0,1,12.674964904785156,-0.20643458324069422,0.02064711728498459
00-0023645,2009,ARI,0,1,0,4.159433841705322,0.09115849507802137,0.037829093986733585
00-0023645,2014,CAR,0,0,0,3.9830565452575684,-0.001081544840639,0.08804514674139481
00-0023645,2015,CAR,0,0,0,9.398885726928711,0.14707737537072663,0.07244248739386377
00-0023645,2016,CAR,0,0,0,3.45599102973938,-0.04454634808944498,0.0887655941900016
00-0023645,2017,BUF,1,1,0,1.8654811382293701,-0.08064139639792041,0.03052439586331301
00-0023662,2006,NE,0,0,0,20.14969825744629,0.12762259740670062,-0.019138121524665066
00-0023662,2007,NE,0,0,0,23.90446662902832,0.3650953685227493,0.04071998995273188
00-0023662,2008,KC,0,1,1,11.745214462280273,-0.06298201914973704,0.041760876177243555
00-0023662,2009,KC,0,0,0,0.7436031103134155,-0.15812692634315345,0.044859661169412104
00-0023662,2010,KC,0,0,0,5.377573013305664,0.06835478608710345,0.014683076193132482
00-0023662,2011,KC,0,0,0,1.252556324005127,-0.05942472358934675,0.07325989325097582
00-0023662,2012,MIN,0,1,0,1.1498315334320068,-0.03445113272793508,0.020575476735105083
00-0023662,2013,MIN,0,0,1,0.020623711869120598,-0.0943018554939098,0.05689974197399775
00-0023662,2014,BUF,0,1,1,2.843451738357544,-0.0106085646168293,0.05132277042308897
00-0023662,2015,TEN,0,1,1,6.49106502532959,-0.10085967703678005,0.036539893123959034
00-0023662,2016,TEN,0,0,0,5.148946285247803,0.08989332932947215,0.05406989475522773
00-0023662,2017,DET,0,1,1,7.033044815063477,0.05129579177235264,0.023705160722932783
00-0023682,2008,BUF,0,1,0,16.74842643737793,-0.049785910726346624,0.04953293821236075
00-0023682,2009,BUF,0,0,1,-0.9049586653709412,-0.16115075092004816,0.02058337436554493
00-0023682,2010,BUF,0,0,0,0.9940773248672485,-0.06689027106085592,0.039019350377937974
00-0023682,2011,BUF,0,0,0,0.5710698962211609,-0.022447893988096594,0.011910495933610824
00-0023682,2012,TEN,0,1,0,1.893900752067566,-0.06570538838091126,0.036428295183417336
00-0023682,2013,HOU,0,1,1,1.4114776849746704,-0.11014752796039944,0.059618207827366765
00-0023682,2014,NYJ,0,1,1,1.8146278858184814,-0.1156281098674813,0.02912342735834541
00-0023682,2015,NYJ,0,0,0,6.105654239654541,0.11793945210880394,0.04261978643680829
00-0023682,2016,TB,1,1,0,0.0,0.09755015864500256,0.07631317248996683
00-0023682,2017,TB,0,0,0,7.665920257568359,0.08743289346780483,-0.0014180993207323206
00-0023682,2018,MIA,0,1,1,1.9702633619308472,-0.10716611875110335,0.03327448519360138
00-0023682,2019,MIA,0,0,0,3.0953428745269775,-0.04277466127295922,0.012050948008462084
00-0023682,2020,WAS,0,1,0,4.475563049316406,-0.09184366099723464,0.07932198259764754
00-0023742,2016,SEA,0,0,0,10.353752136230469,0.10320421255055046,0.05992493200446212
00-0023968,2009,TB,0,1,0,0.19045908749103546,-0.18417663182385866,0.02768986551428132
00-0023968,2010,TB,0,0,0,5.080674648284912,0.1346468726268457,0.04387742074682127
00-0024218,2006,TEN,0,0,0,6.594188213348389,-0.14796612739189888,-0.012097609854359067
00-0024218,2007,TEN,0,0,0,10.568502426147461,-0.02546047894256756,0.03952159880948166
00-0024218,2008,TEN,0,0,0,11.7131929397583,0.03646859801235416,0.06551606392369097
00-0024218,2009,TEN,0,0,0,2.0179905891418457,0.028109593379517055,0.05897675238600657
00-0024218,2010,PHI,0,1,0,8.859844207763672,0.0859567356466768,0.04080659857286404
00-0024225,2006,ARI,0,0,1,16.260679244995117,0.02788562076505053,0.04134125640778774
00-0024225,2007,ARI,0,0,0,15.499348640441895,0.05398945496050572,0.031323033533598305
00-0024225,2008,ARI,0,0,0,25.183719635009766,0.17823624137556468,0.060241129238985766
00-0024225,2011,LV,0,1,1,1.4942781925201416,0.07051028514119945,0.05798013505417532
00-0024226,2006,DEN,0,0,0,11.392118453979492,-0.0678261514473178,-0.0347423979083078
00-0024226,2007,DEN,0,0,0,14.420539855957031,0.07748914748960821,0.025662465853199062
00-0024226,2008,CHI,0,1,0,11.587682723999023,-0.07958711292582163,0.030094139016018394
00-0024226,2009,CHI,0,0,0,-0.1133665218949318,-0.09292695434327468,0.014812273327420473
00-0024226,2010,CHI,0,0,0,0.9804325103759766,-0.08732161166837406,0.008674896620605218
00-0024226,2011,CHI,0,0,0,2.797797918319702,-0.11667801227544547,0.050440822739021396
00-0024226,2012,CHI,0,0,1,2.2072067260742188,-0.06728153156356208,0.05653694982100078
00-0024226,2013,CHI,0,0,0,9.374957084655762,0.16114076824545284,0.06222693428923327
00-0024226,2014,CHI,0,0,1,4.325233459472656,-0.053351624715478184,0.0356130678950514
00-0024226,2015,CHI,0,0,0,3.3707425594329834,0.00940011354222003,0.07048920436806719
00-0024226,2016,MIA,1,1,0,0.0,0.06863028818804578,0.05505178272836635
00-0024264,2006,NYJ,0,0,0,14.752116203308105,0.01856065605487348,-0.014835708545614836
00-0024264,2007,NYJ,0,0,0,14.802924156188965,-0.0899368904750348,0.03274611148976727
00-0024264,2008,NYJ,0,0,1,14.34686279296875,0.027425295732200913,0.04086302061798949
00-0024264,2009,NYJ,0,0,0,-0.045383270829916,-0.11804193264869549,-0.00018042691501531788
00-0024264,2010,LA,1,1,0,2.4702906608581543,-0.0704584119484551,0.0360216938318095
00-0024264,2011,LA,1,0,1,-0.2983471155166626,-0.21136501494565635,0.023858205993205876
00-0024264,2012,LA,0,0,0,1.1192936897277832,0.015561498844202633,0.0232037341425817
00-0024264,2013,LAC,0,1,0,13.742609024047852,0.30060563721847927,0.03536893475877788
00-0024264,2014,LAC,0,0,0,4.717267036437988,0.11832190335312374,0.04234999524080671
00-0024264,2015,LAC,0,0,0,8.381728172302246,0.1048979884424914,0.03504740312950089
00-0024264,2016,LAC,0,0,1,7.7490081787109375,0.07899660232578681,0.028964648972336568
00-0024279,2006,MIN,0,0,0,6.095746040344238,-0.18155539452821948,-0.003621171175456134
00-0024279,2007,MIN,0,0,0,15.691368103027344,-0.019521649941808328,0.030518794469169698
00-0024279,2008,MIN,0,0,0,12.8892183303833,-0.07069740640292592,0.0398209378799589
00-0024279,2009,MIN,0,0,0,8.911840438842773,0.2615205208921312,0.024031227308755364
00-0024279,2010,SEA,0,1,0,1.7891547679901123,-0.04271934616596441,0.02255527280246395
00-0024279,2013,SEA,0,0,0,7.957235813140869,0.16693158650978043,0.04489201687997786
00-0024279,2014,SEA,0,0,0,7.475223541259766,0.09752578976475923,0.03365332872415699
00-0024296,2010,SEA,0,0,0,1.7891547679901123,-0.04271934616596441,0.02255527280246395
00-0024296,2014,TEN,0,0,0,1.2942620515823364,-0.12355564287776681,0.03144261101509045
00-0024296,2015,CLE,1,1,1,4.546151161193848,-0.05533726035952548,0.06340227249824873
00-0024300,2006,KC,0,0,0,15.05014705657959,0.0038928299560549544,-0.030286570702574716
00-0024300,2007,KC,0,0,0,14.511931419372559,-0.10832074960545776,0.04035502099396617
00-0024300,2008,KC,0,0,1,11.745214462280273,-0.06298201914973704,0.041760876177243555
00-0024300,2009,KC,0,0,0,0.7436031103134155,-0.15812692634315345,0.044859661169412104
00-0024318,2007,NYJ,0,0,0,14.802924156188965,-0.0899368904750348,0.03274611148976727
00-0024318,2008,NYJ,0,0,1,14.34686279296875,0.027425295732200913,0.04086302061798949
00-0024318,2009,NYJ,0,0,0,-0.045383270829916,-0.11804193264869549,-0.00018042691501531788
00-0024318,2010,BUF,0,1,0,0.9940773248672485,-0.06689027106085592,0.039019350377937974
00-0024318,2011,BUF,0,0,0,0.5710698962211609,-0.022447893988096594,0.011910495933610824
00-0024318,2012,PHI,1,1,1,4.820176601409912,-0.030419812898101774,0.06503447512972242
00-0024408,2006,TB,0,0,0,12.484312057495117,-0.21120051632838296,0.03413440206372568
00-0024408,2007,CLE,1,1,0,17.841642379760742,0.058206835873161,0.03252324416250391
00-0024408,2008,LV,0,1,0,8.056451797485352,-0.20091382905047506,0.04698061510047261
00-0024408,2009,LV,0,0,0,-2.905993700027466,-0.26854401824450475,0.04464589962508656
00-0024408,2010,CIN,0,1,0,3.4378883838653564,0.055035539796977305,0.07163059231034191
00-0024408,2011,CIN,0,0,0,3.3856680393218994,-0.024719622814164347,0.020386978261327522
00-0024417,2017,BAL,0,0,0,-1.3747926950454712,-0.0727035894088052,0.026733868699631173
00-0024417,2018,BAL,0,0,0,4.25864839553833,0.015087629689017978,0.05677908963340839
00-0024417,2019,BAL,0,0,0,8.011096954345703,0.2434774338329402,0.04945387706154561
00-0024417,2020,BAL,0,0,0,6.011745452880859,0.04323217373794567,0.06809513226324423
00-0024812,2010,KC,0,0,0,5.377573013305664,0.06835478608710345,0.014683076193132482
00-0025388,2007,LV,0,0,0,8.728145599365234,-0.08468057178932624,0.046629370362571324
00-0025388,2008,LV,0,0,0,8.056451797485352,-0.20091382905047506,0.04698061510047261
00-0025396,2014,CAR,0,1,0,3.9830565452575684,-0.001081544840639,0.08804514674139481
00-0025409,2007,CLE,0,0,0,17.841642379760742,0.058206835873161,0.03252324416250391
00-0025409,2008,CLE,0,0,1,12.674964904785156,-0.20643458324069422,0.02064711728498459
00-0025423,2007,PHI,0,0,0,19.624624252319336,0.03479594172587961,0.014810295534649937
00-0025423,2008,PHI,0,0,0,23.349628448486328,0.05600607712173631,0.03950414494692802
00-0025423,2009,PHI,0,0,0,7.188258647918701,0.05958780856739636,0.07135049207441688
00-0025423,2010,ARI,0,1,0,-1.7887564897537231,-0.2724991305698249,0.03783855769653956
00-0025423,2011,ARI,0,0,0,1.496466875076294,-0.11225515571294156,0.01845931174158702
00-0025430,2008,DET,0,0,1,12.322125434875488,-0.19489726752162187,0.006468531208709554
00-0025430,2009,DET,0,0,0,-0.7845646142959595,-0.21208966134807347,0.01750081488687839
00-0025430,2014,ARI,0,0,0,3.0730066299438477,0.003014851989290863,0.035339631963370394
00-0025430,2015,ARI,0,0,0,10.89971923828125,0.19353235466050117,0.056317097625755486
00-0025430,2016,ARI,0,0,0,4.80344295501709,0.0286179677652026,0.07452331712167516
00-0025431,2007,MIN,0,0,0,15.691368103027344,-0.019521649941808328,0.030518794469169698
00-0025431,2008,MIN,0,0,0,12.8892183303833,-0.07069740640292592,0.0398209378799589
00-0025431,2011,SEA,0,0,0,4.810753345489502,-0.060388362660587544,0.038820969731158984
00-0025479,2007,BUF,0,0,0,8.857734680175781,-0.13568315183994037,0.031148385142218918
00-0025479,2008,BUF,0,0,0,16.74842643737793,-0.049785910726346624,0.04953293821236075
00-0025479,2009,BUF,0,0,1,-0.9049586653709412,-0.16115075092004816,0.02058337436554493
00-0025487,2008,LV,0,0,0,8.056451797485352,-0.20091382905047506,0.04698061510047261
00-0025561,2007,BAL,0,0,1,10.957608222961426,-0.10779835898209751,0.022860187812914677
00-0025561,2008,BAL,0,0,0,15.726635932922363,-0.0229726149207433,0.055353700294529795
00-0025561,2009,SF,0,1,0,2.6581828594207764,-0.06403835424224343,0.041565702343546444
00-0025604,2007,KC,0,0,0,14.511931419372559,-0.10832074960545776,0.04035502099396617
00-0025604,2008,KC,0,0,1,11.745214462280273,-0.06298201914973704,0.041760876177243555
00-0025604,2009,MIA,0,0,0,3.804567337036133,-0.0018886335245487662,-0.010056424860706709
00-0025604,2010,BUF,0,1,0,0.9940773248672485,-0.06689027106085592,0.039019350377937974
00-0025604,2011,BUF,0,0,0,0.5710698962211609,-0.022447893988096594,0.011910495933610824
00-0025708,2009,CAR,0,0,0,1.6722484827041626,-0.09288299808114059,0.04301520562051319
00-0025708,2010,MIA,0,1,0,1.4294482469558716,-0.025336839921943223,0.05840608566829085
00-0025708,2011,MIA,0,0,1,1.554998755455017,0.007572043319106416,0.020826091999806787
00-0025708,2012,MIA,0,0,0,4.4538798332214355,-0.03473096523098567,0.05532915159538206
00-0025708,2013,MIA,0,0,0,6.996673583984375,-0.004588739644947835,0.06633860221515597
00-0025708,2014,MIA,0,0,0,6.549614429473877,0.0458594561724132,0.041192781604577296
00-0025708,2015,MIA,0,0,1,2.1605470180511475,0.00149981623012917,0.03570788213728758
00-0025708,2016,MIA,1,0,0,0.0,0.06863028818804578,0.05505178272836635
00-0025749,2010,ARI,0,0,0,-1.7887564897537231,-0.2724991305698249,0.03783855769653956
00-0025825,2019,TEN,0,0,0,8.784027099609375,0.11676192566652915,0.05008141285469979
00-0025970,2009,CHI,0,0,0,-0.1133665218949318,-0.09292695434327468,0.014812273327420473
00-0025970,2010,CHI,0,0,0,0.9804325103759766,-0.08732161166837406,0.008674896620605218
00-0026035,2017,MIA,0,1,0,5.971097946166992,-0.07831258143022625,0.04011614399346074
00-0026035,2018,DET,0,1,0,5.097195148468018,-0.009426377137668468,0.04694059298349163
00-0026143,2008,ATL,0,0,0,22.43382453918457,0.16922563318022962,0.01166254406269518
00-0026143,2009,ATL,0,0,0,6.721389293670654,0.08299607988718377,-0.002460547799335331
00-0026143,2010,ATL,0,0,0,4.823339939117432,0.14161808615399585,0.04620921251069408
00-0026143,2011,ATL,0,0,0,7.480499267578125,0.11736262145331115,0.08801681947113546
00-0026143,2012,ATL,0,0,0,12.993328094482422,0.22823989346912232,0.04843257417612949
00-0026143,2013,ATL,0,0,0,3.0172488689422607,0.055066908279546335,0.016348253635997553
00-0026143,2014,ATL,0,0,1,5.519211292266846,0.11121230012972527,0.07993478099253229
00-0026143,2015,ATL,0,0,0,5.993504524230957,0.11045563743544874,0.04238369862176705
00-0026143,2016,ATL,0,0,0,17.35274887084961,0.32722941248721266,0.08332682884745174
00-0026143,2017,ATL,0,0,0,7.848568916320801,0.12961655475075937,0.016382060180412626
00-0026143,2018,ATL,0,0,0,11.585315704345703,0.18036369910601133,0.06605623298481239
00-0026143,2019,ATL,0,0,0,9.231661796569824,0.06037624945460025,0.03346550955857404
00-0026143,2020,ATL,0,0,1,5.59628963470459,0.10354803553903849,0.06489408763451464
00-0026143,2021,IND,0,1,0,5.206874847412109,0.017874662338523212,0.055243538285633186
00-0026144,2013,LV,0,0,0,4.150083541870117,-0.07198354314753677,0.02144597004954608
00-0026144,2014,DAL,0,1,0,11.377555847167969,0.2828180568154013,0.07181822666853381
00-0026158,2008,BAL,0,0,0,15.726635932922363,-0.0229726149207433,0.055353700294529795
00-0026158,2009,BAL,0,0,0,6.025012969970703,0.04969375063429997,-0.00669005729399106
00-0026158,2010,BAL,0,0,0,1.9328851699829102,0.08279064922058965,0.053730105301988795
00-0026158,2011,BAL,0,0,0,7.68267822265625,0.05088945349618538,0.034917643375936565
00-0026158,2012,BAL,0,0,0,4.090001106262207,0.08234325502738113,0.004042811861393745
00-0026158,2013,BAL,0,0,0,2.078042984008789,-0.06468825228915687,0.038658761134482085
00-0026158,2014,BAL,0,0,0,4.943493366241455,0.1509798887578189,0.023584004751208067
00-0026158,2015,BAL,0,0,0,4.611785888671875,-0.027279885225916057,0.07264111057986986
00-0026158,2016,BAL,0,0,0,0.11362339556217194,-0.04565879774156618,0.08541839967208267
00-0026158,2017,BAL,0,0,0,-1.3747926950454712,-0.0727035894088052,0.026733868699631173
00-0026158,2018,DEN,0,1,1,1.4222317934036255,-0.024081730261531986,0.04006812338401602
00-0026158,2019,NYJ,0,1,0,1.9322179555892944,-0.13518397647162983,0.02607128221967236
00-0026158,2020,PHI,0,1,1,1.4471595287322998,-0.13744012416190365,0.07980183243682971
00-0026158,2021,NYJ,0,0,0,2.3828561305999756,-0.11392897233084627,0.016456241621598987
00-0026158,2022,CLE,1,1,0,7.445862293243408,-0.017263047302770156,0.03022944792247347
00-0026158,2023,IND,0,1,0,5.25763463973999,0.00016303989261089624,0.009901903815755326
00-0026158,2024,CLE,0,1,0,-0.4646790325641632,-0.23787996988839008,0.03694011210211042
00-0026184,2010,CHI,0,0,0,0.9804325103759766,-0.08732161166837406,0.008674896620605218
00-0026196,2009,BUF,0,0,1,-0.9049586653709412,-0.16115075092004816,0.02058337436554493
00-0026197,2008,MIA,0,0,0,14.188545227050781,0.150810284826684,0.028372657709783717
00-0026197,2009,MIA,0,0,0,3.804567337036133,-0.0018886335245487662,-0.010056424860706709
00-0026197,2010,MIA,0,0,0,1.4294482469558716,-0.025336839921943223,0.05840608566829085
00-0026197,2011,JAX,0,1,1,-2.263751745223999,-0.25368843552858145,0.037684421582407965
00-0026197,2012,JAX,0,0,1,0.35112664103507996,-0.1290620212862651,0.04062451137731509
00-0026197,2013,JAX,0,0,0,-0.14611078798770905,-0.14218725717921557,0.05619535505938772
00-0026197,2017,KC,0,1,0,10.864405632019043,0.15429472186983234,-0.014976293669691533
00-0026197,2020,KC,0,0,0,13.833431243896484,0.280915297796852,0.08073416236451965
00-0026197,2021,KC,0,0,0,8.017681121826172,0.21718886686518804,0.04101815092717502
00-0026296,2008,PIT,0,0,0,18.209537506103516,0.039007085410836966,0.03848351182275544
00-0026296,2009,PIT,0,0,0,7.465153217315674,0.13820646395253727,0.0004056958981049751
00-0026300,2009,TB,0,0,0,0.19045908749103546,-0.18417663182385866,0.02768986551428132
00-0026300,2010,TB,0,0,0,5.080674648284912,0.1346468726268457,0.04387742074682127
00-0026300,2011,CLE,1,1,0,1.5046319961547852,-0.09451089203794934,0.033912490623401806
00-0026300,2021,DEN,0,1,1,6.376234531402588,0.07499145611162947,0.08138729733272147
00-0026300,2024,WAS,0,1,0,10.109931945800781,0.16565758609045245,0.018473988878547735
00-0026349,2008,GB,0,0,0,16.555633544921875,0.13469685981429233,0.04788147164326671
00-0026349,2009,GB,0,0,0,11.187893867492676,0.19717412785553445,0.03720731576649247
00-0026349,2010,GB,0,0,0,10.586236953735352,0.22007298713956167,0.0022756586071128043
00-0026349,2011,SEA,0,1,0,4.810753345489502,-0.060388362660587544,0.038820969731158984
00-0026349,2012,LV,0,1,0,-1.233007788658142,0.012697866061230705,0.07309037609538939
00-0026349,2013,GB,0,0,0,6.231958866119385,0.08823218455648002,0.039952174409355
00-0026498,2009,DET,0,0,0,-0.7845646142959595,-0.21208966134807347,0.01750081488687839
00-0026498,2010,DET,0,0,0,3.175366163253784,0.028017419413141762,-0.0007098245679442172
00-0026498,2011,DET,0,0,0,8.858529090881348,0.145558223305232,0.03906133396340986
00-0026498,2012,DET,0,0,0,5.954990863800049,0.0633759504297669,0.024646294115232947
00-0026498,2013,DET,0,0,1,7.714913845062256,0.08442820436849667,0.04961843152010346
00-0026498,2014,DET,0,0,0,8.683656692504883,0.051669809201136195,0.0512593114447611
00-0026498,2015,DET,0,0,0,3.4926066398620605,0.03651894811026222,0.0699164808834011
00-0026498,2016,DET,0,0,0,7.235597610473633,0.09910746694583482,0.06011839967293041
00-0026498,2017,DET,0,0,1,7.033044815063477,0.05129579177235264,0.023705160722932783
00-0026498,2018,DET,0,0,0,5.097195148468018,-0.009426377137668468,0.04694059298349163
00-0026498,2019,DET,0,0,0,6.609090328216553,0.029202729831873327,0.052659283999093046
00-0026498,2020,LA,0,1,0,6.301723480224609,0.03169350566236687,0.09989236166298064
00-0026498,2021,LA,0,0,0,10.881797790527344,0.198255355509297,0.01575273175647625
00-0026498,2022,LA,0,0,0,1.9996681213378906,-0.11593410378667005,-0.003642953580667817
00-0026498,2023,LA,0,0,0,8.718940734863281,0.09451466315550698,0.01400996674450492
00-0026498,2024,LA,0,0,0,7.112576484680176,0.06425563654939023,0.0480830308186528
00-0026544,2010,NO,0,0,0,11.174578666687012,0.13507361908095625,0.029069144515100297
00-0026544,2011,NO,0,0,1,15.348054885864258,0.3321049165253676,0.0931615988183777
00-0026544,2012,KC,0,1,1,-1.5880160331726074,-0.2304209029358809,0.07600082336648697
00-0026544,2013,KC,0,0,0,3.3374288082122803,0.06009728103921218,0.04285961459058492
00-0026544,2014,KC,0,0,0,6.615488052368164,0.10211595001858915,0.03191585419305772
00-0026544,2015,PHI,0,1,1,4.183531284332275,-0.012773823515367915,0.079358253884232
00-0026544,2018,CHI,0,0,0,7.1111369132995605,0.09800925284838338,0.06389329970702182
00-0026544,2019,DET,0,1,0,6.609090328216553,0.029202729831873327,0.052659283999093046
00-0026625,2009,NE,0,0,0,12.583549499511719,0.15647505229643335,-0.010341951652356882
00-0026625,2010,NE,0,0,0,11.642433166503906,0.2534126318487086,0.04094214016670213
00-0026625,2011,ARI,1,1,0,1.496466875076294,-0.11225515571294156,0.01845931174158702
00-0026625,2012,CLE,0,1,1,2.3708622455596924,-0.06581440961635758,0.03093627913346634
00-0026625,2013,CLE,0,0,1,-0.8393537998199463,-0.08668639248365341,0.037707500476257934
00-0026625,2014,HOU,0,1,0,1.1177334785461426,0.05464565645448302,0.05914649376230365
00-0026625,2015,CHI,0,1,0,3.3707425594329834,0.00940011354222003,0.07048920436806719
00-0026625,2016,SF,0,1,1,3.949986696243286,-0.07816622438106004,0.04022949337999422
00-0026625,2017,NE,0,0,0,9.419178009033203,0.2390940437454548,0.0397293341262228
00-0026625,2018,IND,0,1,0,5.263426303863525,0.13502930082220857,0.07147112191238321
00-0026625,2019,NE,0,1,0,4.882260799407959,0.03766092183066813,0.05743198271720938
00-0026625,2020,NE,0,0,0,6.628574371337891,-0.048405545689652864,0.09744446480132035
00-0026625,2021,NE,0,0,0,8.568503379821777,0.13431061446891346,0.046411288408007845
00-0026625,2022,LV,0,1,0,6.734757900238037,0.03136385460132555,0.014904683230820445
00-0026898,2009,NYJ,0,0,0,-0.045383270829916,-0.11804193264869549,-0.00018042691501531788
00-0026898,2010,NYJ,0,0,0,5.601656436920166,0.014316486155870218,0.06146807481695232
00-0026898,2011,NYJ,0,0,0,0.4184807538986206,-0.09769857584097447,0.03238587428455308
00-0026898,2014,PHI,0,0,0,3.12958025932312,0.07440089154737797,0.07884917429360772
00-0026898,2015,DAL,0,1,0,-0.2553604245185852,-0.08171242077985409,0.09427764485677953
00-0026993,2009,TB,0,0,0,0.19045908749103546,-0.18417663182385866,0.02768986551428132
00-0026993,2010,TB,0,0,0,5.080674648284912,0.1346468726268457,0.04387742074682127
00-0026993,2011,TB,0,0,1,1.6974635124206543,-0.07320045996888751,0.08828967273228513
00-0026993,2012,TB,0,0,0,6.878162860870361,0.043980541868310866,0.04983511826901618
00-0026995,2015,KC,0,0,0,5.213971138000488,0.05389748420265781,0.03805590785594654
00-0027071,2010,DAL,0,0,0,4.613552093505859,0.07133380126559366,0.037120744891081164
00-0027150,2018,NE,0,0,0,9.774925231933594,0.16091266361079887,0.04869950559101503
00-0027150,2019,NE,0,0,0,4.882260799407959,0.03766092183066813,0.05743198271720938
00-0027253,2012,BUF,1,1,1,2.055300712585449,0.008332172511115362,0.06665730921842228
00-0027659,2014,CHI,0,0,1,4.325233459472656,-0.053351624715478184,0.0356130678950514
00-0027685,2011,PIT,0,0,0,9.050117492675781,0.1397770166532297,0.02715644065552575
00-0027685,2018,DEN,0,0,1,1.4222317934036255,-0.024081730261531986,0.04006812338401602
00-0027688,2010,CLE,0,0,1,2.655458450317383,-0.06314648113458986,0.05332155187774004
00-0027688,2011,CLE,0,0,0,1.5046319961547852,-0.09451089203794934,0.033912490623401806
00-0027688,2012,SF,0,1,0,6.307340621948242,0.19016767380996205,0.01962635312422526
00-0027688,2013,WAS,0,1,1,8.132713317871094,-0.03835579513785743,0.04472759668313207
00-0027688,2014,WAS,0,0,0,1.800684928894043,-0.029002467695790526,0.07233899589737595
00-0027688,2018,WAS,0,0,0,1.6863017082214355,-0.094791997853948,0.05712827363405653
00-0027688,2019,NYG,0,1,1,4.375604629516602,-0.07366423650180443,0.039528190177775265
00-0027688,2020,ARI,0,1,0,2.856117010116577,0.03747555863995394,0.09055152370447192
00-0027688,2021,ARI,0,0,0,8.78885555267334,0.0871999835075091,0.024484391806765773
00-0027692,2010,CAR,0,0,1,1.7638249397277832,-0.2970542432992676,0.044169826380030586
00-0027692,2011,CAR,0,0,0,4.237271308898926,0.0969109350373345,0.06595764533231194
00-0027754,2010,ARI,0,0,0,-1.7887564897537231,-0.2724991305698249,0.03783855769653956
00-0027754,2011,ARI,0,0,0,1.496466875076294,-0.11225515571294156,0.01845931174158702
00-0027793,2012,PIT,0,0,0,5.386329174041748,0.09460364247182487,0.0368681131772364
00-0027793,2013,PIT,0,0,0,5.28154182434082,0.10739255551326071,0.03833827859929567
00-0027793,2014,PIT,0,0,0,7.5569610595703125,0.2293430784701618,0.007201501028376375
00-0027796,2010,MIN,0,0,0,-0.2828681170940399,-0.14892981599470276,-0.000432355473428988
